,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
453,Alexander Burmistrov,"ARI, WPG",C,49,654.43333333333,5,11,8,3,16,64.00,45,11.11,4.24,89,64,39,16,1,3,12,6,6,0,0,8,14,12,60,38,19,178,259,40.73
454,Erik Gudbranson,VAN,D,30,609.75,1,5,5,0,6,37.50,40,2.50,1.33,88,55,18,0,2,8,18,6,4,2,0,9,23,4,66,66,44,0,0,-
455,Taylor Hall,N.J,L,72,1391.8333333333,20,33,22,11,53,72.60,238,8.40,24.42,392,302,231,99,18,17,32,15,15,0,0,24,44,43,59,140,31,8,10,44.44
456,Brett Connolly,WSH,R,66,705.51666666667,15,8,7,1,23,58.97,81,18.52,6.77,131,98,81,31,4,8,40,20,20,0,0,9,13,16,89,44,12,4,10,28.57
457,Ryan Johansen,NSH,C,82,1544.5166666667,14,47,28,19,61,67.03,154,9.09,17.37,276,219,153,57,8,18,60,27,25,2,0,13,51,38,77,66,28,803,669,54.55
458,Tyler Seguin,DAL,C,82,1513.7666666667,26,46,27,19,72,72.00,302,8.61,27.34,508,403,260,83,8,32,22,11,11,0,0,14,39,37,60,33,26,401,385,51.02
459,Dylan McIlrath,"FLA, NYR",D,6,57.1,1,0,0,0,1,100.00,3,33.33,0.07,11,6,1,0,1,0,14,4,2,2,0,3,3,1,15,4,4,0,0,-
460,Mark Pysyk,FLA,D,82,1521.9833333333,4,13,3,10,17,33.33,86,4.65,4.04,172,124,39,8,3,6,10,5,5,0,0,5,36,31,72,77,99,0,1,0.00
461,Mikael Granlund,MIN,C,81,1524.7833333333,26,43,31,12,69,71.13,177,14.69,22.61,318,244,176,78,13,18,12,6,6,0,0,20,33,43,50,140,50,16,17,48.48
462,Nino Niederreiter,MIN,R,82,1235.8833333333,25,32,25,7,57,67.86,186,13.44,18.03,295,233,185,98,8,24,53,21,19,1,1,24,27,32,120,106,20,0,1,0.00
463,Teemu Pulkkinen,"ARI, MIN",L,13,123.51666666667,2,0,0,0,2,33.33,10,20.00,0.93,20,15,10,5,0,2,6,3,3,0,0,2,6,2,4,14,3,0,1,0.00
464,Joakim Nordstrom,CAR,"C, L",82,1042.9333333333,7,5,2,3,12,63.16,104,6.73,9.93,185,145,96,50,16,9,17,7,6,1,0,12,21,27,148,120,41,9,20,31.03
465,Michael Chaput,VAN,C,68,749.5,4,5,2,3,9,56.25,64,6.25,5.68,113,80,69,26,3,7,29,13,12,1,0,9,14,13,68,52,29,203,182,52.73
466,Bryan Rust,PIT,R,57,777.26666666667,15,13,9,4,28,68.29,110,13.64,12.21,188,145,127,57,7,14,8,4,4,0,0,18,16,18,101,119,29,2,3,40.00
467,Julian Melchiori,WPG,D,18,330.61666666667,0,2,1,1,2,18.18,15,0.00,0.42,33,23,5,0,0,0,8,4,4,0,0,1,18,4,30,18,31,0,0,-
468,Joonas Donskoi,S.J,R,61,842.46666666667,6,11,5,6,17,60.71,95,6.32,13.1,169,135,124,65,4,16,10,5,5,0,0,17,35,31,27,131,27,8,8,50.00
469,Tom Kuhnhackl,PIT,R,57,607.08333333333,4,12,7,5,16,69.57,49,8.16,5.96,99,74,53,23,6,7,18,9,9,0,0,11,5,6,112,53,42,2,2,50.00
470,Marcus Sorensen,S.J,R,19,205.46666666667,1,3,1,2,4,80.00,27,3.70,2.13,43,32,26,17,3,5,4,2,2,0,0,3,11,9,15,25,6,3,1,75.00
471,Tim Heed,S.J,D,1,16.483333333333,0,0,0,0,0,-,1,0.00,0.01,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-
472,Kenny Agostino,STL,L,7,89.433333333333,1,2,2,0,3,75.00,17,5.88,1.35,26,24,12,6,0,2,2,1,1,0,0,1,4,1,9,7,3,0,0,-
473,Brendan Gallagher,MTL,R,64,966.08333333333,10,19,11,8,29,59.18,187,5.35,19.68,326,242,178,88,14,28,39,15,14,1,0,21,25,33,69,132,15,30,44,40.54
474,Jesper Fast,NYR,R,68,938.16666666667,6,15,10,5,21,56.76,56,10.71,7.68,101,81,75,51,4,5,16,7,7,0,0,8,21,29,99,95,44,17,27,38.64
475,Kevin Gravel,L.A,D,49,693.36666666667,1,6,3,3,7,30.43,52,1.92,2.27,116,84,25,3,2,5,6,3,3,0,0,6,24,2,73,104,65,0,0,-
476,Anthony Bitetto,NSH,D,29,342.3,0,7,3,4,7,46.67,17,0.00,0.66,45,29,7,0,0,2,25,11,10,1,0,2,8,1,43,44,24,0,0,-
477,Brandon Davidson,"EDM, MTL",D,38,597.35,0,3,2,1,3,15.00,42,0.00,1.25,90,58,17,1,1,2,20,6,5,0,1,0,20,7,42,66,61,0,0,-
478,Freddie Hamilton,CGY,C,26,254.3,2,0,0,0,2,40.00,30,6.67,2.77,51,40,28,11,1,4,8,4,4,0,0,5,2,3,46,19,1,75,51,59.52
479,John Klingberg,DAL,D,80,1868.4666666667,13,36,21,15,49,41.18,124,10.48,10.25,313,194,99,21,8,21,34,17,17,0,0,10,99,40,42,147,117,1,0,100.00
480,Micheal Ferland,CGY,L,76,878.93333333333,15,10,6,4,25,67.57,106,14.15,11.42,172,145,100,40,6,11,50,12,5,6,1,13,38,36,149,52,26,3,4,42.86
481,Mark Stone,OTT,R,71,1317.8666666667,22,32,17,15,54,62.07,134,16.42,18.53,229,188,144,70,6,15,25,11,10,1,0,22,47,96,43,67,53,10,15,40.00
482,Marek Hrivik,NYR,L,16,166.71666666667,0,2,1,1,2,50.00,15,0.00,1.99,28,24,15,11,1,0,2,1,1,0,0,2,2,5,19,24,5,32,48,40.00
483,Michael Sgarbossa,"ANA, FLA",C,38,423.83333333333,2,7,5,2,9,75.00,33,6.06,3.14,55,45,32,16,2,6,9,3,2,1,0,7,14,6,39,38,16,138,176,43.95
484,Erik Burgdoerfer,BUF,D,2,22.333333333333,0,0,0,0,0,-,2,0.00,0.02,3,3,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,-
485,Ben Street,DET,C,6,49.5,0,1,1,0,1,100.00,8,0.00,0.96,11,11,8,4,0,1,0,0,0,0,0,0,2,0,3,6,0,0,0,-
486,Ryan Garbutt,ANA,C,27,247.28333333333,2,1,0,1,3,42.86,26,7.69,1.75,57,43,20,8,7,1,20,10,10,0,0,4,3,3,53,26,12,7,4,63.64
487,Harry Zolnierczyk,NSH,L,24,212.93333333333,2,2,2,0,4,80.00,19,10.53,1.26,32,21,11,5,1,1,10,5,5,0,0,8,1,7,25,36,11,8,11,42.11
488,Steve Oleksy,PIT,D,11,150.66666666667,0,1,0,1,1,16.67,11,0.00,0.4,27,18,6,0,0,1,24,9,7,2,0,4,1,1,20,28,19,0,0,-
489,Taylor Fedun,BUF,D,27,360.81666666667,0,7,3,4,7,43.75,24,0.00,0.83,45,32,9,1,3,2,16,8,8,0,0,0,9,5,7,23,20,0,0,-
490,Matt Read,PHI,R,63,869.1,10,9,7,2,19,61.29,92,10.87,8.65,161,124,86,45,7,8,8,4,4,0,0,5,18,21,95,125,32,5,10,33.33
491,Kevan Miller,BOS,D,58,1032.1166666667,3,10,4,6,13,37.14,49,6.12,2.06,105,71,20,4,1,6,50,18,14,4,0,13,21,7,121,159,76,0,0,-
492,Cory Conacher,T.B,C,11,127.18333333333,1,3,3,0,4,80.00,16,6.25,1.74,26,23,17,7,0,1,4,2,2,0,0,5,8,6,1,12,0,1,1,50.00
493,Paul Thompson,FLA,R,21,165.9,0,3,1,2,3,75.00,19,0.00,1.15,30,25,17,5,3,1,22,8,6,2,0,4,2,4,48,17,16,0,1,0.00
494,Patrick Cannone,MIN,C,3,23.65,0,0,0,0,0,0.00,2,0.00,0.17,3,2,3,1,0,0,0,0,0,0,0,0,2,1,2,4,1,11,10,52.38
495,Jyrki Jokipakka,"CGY, OTT",D,41,591.36666666667,1,5,1,4,6,33.33,29,3.45,1.0,60,39,13,0,1,2,12,6,6,0,0,6,25,6,31,68,32,0,0,-
496,Matthew Peca,T.B,C,10,114.45,1,1,1,0,2,100.00,9,11.11,0.9,24,17,13,5,1,2,2,1,1,0,0,0,2,0,9,16,2,32,40,44.44
497,Ryan Dzingel,OTT,"C, L",81,1165.4333333333,14,18,13,5,32,60.38,123,11.38,15.2,203,159,143,78,5,19,30,12,10,2,0,21,25,23,71,82,21,9,21,30.00
498,Alexey Marchenko,"DET, TOR",D,41,695.0,1,7,1,6,8,30.77,36,2.78,1.65,80,59,17,5,1,3,12,6,6,0,0,3,22,5,22,43,59,0,0,-
499,Ondrej Palat,T.B,L,75,1433.8,17,35,17,18,52,57.14,162,10.49,16.52,277,216,185,77,12,20,39,18,17,1,0,32,46,60,141,127,66,9,25,26.47
500,Scott Wilson,PIT,"C, L",78,853.66666666667,8,18,11,7,26,70.27,127,6.30,12.76,215,172,126,67,5,17,32,9,6,2,1,23,11,20,167,171,31,3,0,100.00
501,Nikita Nesterov,"MTL, T.B",D,48,781.68333333333,4,13,9,4,17,53.13,63,6.35,2.76,145,90,34,7,0,7,24,12,12,0,0,8,24,6,84,59,21,0,0,-
502,Frank Corrado,"PIT, TOR",D,4,43.083333333333,0,0,0,0,0,0.00,3,0.00,0.2,11,9,1,0,0,0,8,4,4,0,0,2,2,0,4,3,2,0,0,-
503,Rob O'Gara,BOS,D,3,48.033333333333,0,0,0,0,0,0.00,2,0.00,0.06,3,3,0,0,0,0,0,0,0,0,0,0,2,0,3,3,7,0,0,-
504,Lukas Sedlak,CBJ,C,62,602.83333333333,7,6,3,3,13,46.43,57,12.28,6.65,116,86,73,42,3,7,25,11,10,1,0,12,10,15,66,62,28,232,211,52.37
505,Josh Manson,ANA,D,82,1527.3166666667,5,12,4,8,17,27.87,88,5.68,5.43,181,129,68,21,9,15,80,31,25,6,0,21,57,23,227,124,79,0,0,-
506,Max McCormick,OTT,R,7,47.316666666667,0,0,0,0,0,-,7,0.00,0.42,14,9,9,5,0,0,0,0,0,0,0,1,0,2,13,4,1,15,9,62.50
507,Josh Archibald,PIT,R,10,108.65,3,0,0,0,3,50.00,11,27.27,1.77,24,20,15,9,1,0,4,2,2,0,0,2,2,0,28,13,2,0,1,0.00
508,Dylan DeMelo,S.J,D,25,397.31666666667,1,7,5,2,8,53.33,32,3.13,1.46,70,46,16,2,0,5,14,7,7,0,0,4,12,4,36,56,32,0,0,-
509,Iiro Pakarinen,EDM,R,14,124.93333333333,2,2,1,1,4,100.00,15,13.33,1.31,25,22,11,4,0,3,2,1,1,0,0,1,2,4,30,13,6,0,1,0.00
510,Tyler Graovac,MIN,C,52,511.71666666667,7,2,1,1,9,50.00,48,14.58,5.27,84,71,56,31,5,6,10,5,5,0,0,3,4,16,52,42,15,163,180,47.52
511,Johnny Gaudreau,CGY,L,72,1331.3666666667,18,43,30,13,61,78.21,182,9.89,18.08,307,241,171,71,7,17,4,2,2,0,0,36,86,44,9,43,14,0,0,-
512,Tobias Rieder,ARI,"C, R",80,1385.05,16,18,8,10,34,72.34,155,10.32,16.54,276,224,152,75,14,20,6,3,3,0,0,14,15,34,24,87,38,4,9,30.77
513,Fredrik Claesson,OTT,D,33,433.18333333333,3,8,3,5,11,73.33,25,12.00,1.22,72,37,23,7,2,7,4,2,2,0,0,1,15,4,55,59,24,0,0,-
514,Blake Pietila,N.J,L,10,130.36666666667,0,1,1,0,1,33.33,9,0.00,0.43,18,12,7,1,0,0,4,2,2,0,0,2,1,4,16,15,5,23,22,51.11
515,Sean Kuraly,BOS,C,8,73.6,0,1,0,1,1,100.00,11,0.00,0.89,21,15,14,4,2,0,2,1,1,0,0,1,0,2,9,6,1,1,2,33.33
516,Andrew Shaw,MTL,C,68,1033.7166666667,12,17,7,10,29,55.77,127,9.45,14.48,221,167,157,82,6,20,100,28,19,6,3,26,29,28,147,156,38,239,199,54.57
517,Shane Prince,NYI,L,50,648.53333333333,5,13,7,6,18,69.23,71,7.04,6.45,124,89,84,35,6,4,18,9,9,0,0,18,19,23,36,56,12,4,3,57.14
518,Vincent Trocheck,FLA,C,82,1708.4833333333,23,31,16,15,54,66.67,230,10.00,24.74,424,337,215,75,12,22,43,20,19,1,0,34,69,63,164,131,51,835,829,50.18
519,Joseph Cramarossa,"ANA, VAN",C,59,586.8,4,6,3,3,10,66.67,36,11.11,3.49,63,50,41,21,1,2,60,14,5,8,1,20,15,8,133,46,23,6,1,85.71
520,TJ Tynan,CBJ,C,3,22.45,0,0,0,0,0,-,3,0.00,0.27,7,5,5,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-
521,Adam Lowry,WPG,"C, L",82,1316.0333333333,15,14,7,7,29,50.88,122,12.30,17.39,200,164,136,83,5,24,52,19,16,2,1,17,24,29,217,113,56,658,637,50.81
522,Nick Cousins,PHI,C,60,720.06666666667,6,10,5,5,16,76.19,99,6.06,9.45,164,126,85,44,8,10,26,13,13,0,0,27,14,15,61,91,24,89,128,41.01
523,Blake Coleman,N.J,C,23,295.46666666667,1,1,1,0,2,66.67,29,3.45,2.48,46,38,27,9,1,1,27,12,11,1,0,7,12,12,51,32,15,96,130,42.48
524,Logan Shaw,ANA,C,55,534.0,3,7,4,3,10,55.56,59,5.08,4.92,91,77,41,20,6,4,10,4,4,0,0,2,7,10,62,33,18,55,90,37.93
525,Klas Dahlbeck,CAR,D,43,597.2,2,4,2,2,6,40.00,37,5.41,1.93,98,62,18,7,2,11,30,15,15,0,0,3,15,11,77,83,38,0,0,-
526,Andy Andreoff,L.A,L,36,381.46666666667,0,2,2,0,2,28.57,38,0.00,4.32,81,57,41,18,1,2,70,19,14,2,3,11,10,5,70,47,7,41,28,59.42
527,Nick Shore,L.A,C,70,895.2,6,11,6,5,17,65.38,79,7.59,8.56,163,120,92,51,3,10,20,10,10,0,0,7,19,11,58,72,22,362,359,50.21
528,Alan Quine,NYI,C,61,763.76666666667,5,13,6,7,18,50.00,82,6.10,7.25,125,99,73,40,6,6,8,4,4,0,0,4,18,17,77,45,29,264,286,48.00
529,Josh Leivo,TOR,L,13,163.46666666667,2,8,6,2,10,90.91,27,7.41,3.49,47,40,35,8,0,1,4,2,2,0,0,4,2,11,5,20,4,1,1,50.00
530,Alexandre Grenier,VAN,R,3,19.45,0,0,0,0,0,-,1,0.00,0.02,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,100.00
531,Kyle Rau,FLA,C,24,230.4,2,1,0,1,3,60.00,21,9.52,1.41,33,26,13,6,0,2,4,1,1,0,0,1,2,7,24,21,3,2,1,66.67
532,Dillon Simpson,EDM,D,3,32.65,0,0,0,0,0,0.00,2,0.00,0.06,5,3,1,0,0,0,2,1,1,0,0,0,1,0,3,3,2,0,0,-
533,Robbie Russo,DET,D,19,305.31666666667,0,0,0,0,0,0.00,18,0.00,0.48,40,31,2,2,1,0,2,1,1,0,0,2,13,0,24,47,13,0,0,-
534,Jean-Gabriel Pageau,OTT,C,82,1322.1,12,21,10,11,33,68.75,169,7.10,17.41,258,229,151,87,12,25,24,12,12,0,0,19,27,25,161,137,79,558,460,54.81
535,Mike Reilly,MIN,D,17,210.48333333333,1,0,0,0,1,11.11,19,5.26,0.76,47,30,9,2,2,2,2,1,1,0,0,2,6,0,2,21,8,0,0,-
536,Reid Boucher,"N.J, NSH, VAN",C,39,465.15,6,4,3,1,10,58.82,70,8.57,5.76,113,91,64,27,1,8,8,3,3,0,0,6,8,18,20,28,14,0,1,0.00
537,Joseph LaBate,VAN,C,13,87.933333333333,0,0,0,0,0,0.00,5,0.00,0.58,13,9,7,2,0,0,21,6,3,3,0,5,1,3,23,10,2,1,0,100.00
538,Ty Rattie,"CAR, STL",R,9,96.65,0,2,2,0,2,100.00,10,0.00,0.6,15,13,8,3,1,1,0,0,0,0,0,3,0,4,10,7,4,0,0,-
539,Rocco Grimaldi,COL,C,4,44.0,0,1,1,0,1,100.00,11,0.00,1.45,18,13,13,6,1,2,2,1,1,0,0,3,0,3,1,0,4,0,0,-
540,Scott Mayfield,NYI,D,25,353.5,2,7,3,4,9,45.00,39,5.13,1.64,80,55,16,3,0,5,35,9,5,3,1,6,11,8,37,34,36,0,0,-
541,Tomas Jurco,"CHI, DET",L,29,308.4,1,0,0,0,1,50.00,35,2.86,4.62,66,51,42,22,4,6,4,2,2,0,0,1,7,3,21,38,9,0,1,0.00
542,Adam Clendening,NYR,D,31,490.1,2,9,2,7,11,47.83,38,5.26,1.2,88,57,14,1,1,5,17,7,6,1,0,5,20,7,22,66,27,0,0,-
543,Boone Jenner,CBJ,C,82,1317.0333333333,18,16,9,7,34,59.65,211,8.53,20.39,372,282,191,90,13,18,52,23,21,2,0,25,20,42,216,100,80,92,92,50.00
544,Dmitrij Jaskin,STL,R,51,589.2,1,10,5,5,11,50.00,55,1.82,5.71,104,83,65,34,2,7,18,8,8,0,0,10,7,13,98,82,19,5,5,50.00
545,Victor Rask,CAR,C,82,1418.1333333333,16,29,11,18,45,65.22,186,8.60,14.34,310,234,123,55,10,19,16,7,7,0,0,9,46,41,43,92,33,457,461,49.78
546,Brandon Saad,CBJ,L,82,1396.4333333333,24,29,18,11,53,75.71,210,11.43,22.08,370,289,212,102,11,15,8,4,4,0,0,11,29,43,24,52,26,4,5,44.44
547,Brett Ritchie,DAL,R,78,1005.9166666667,16,8,4,4,24,60.00,167,9.58,15.47,312,235,183,77,6,14,38,16,14,2,0,13,26,15,153,79,23,1,1,50.00
548,Markus Granlund,VAN,C,69,1193.7333333333,19,13,8,5,32,66.67,122,15.57,13.9,220,174,144,69,6,10,14,7,7,0,0,14,18,33,32,61,11,40,61,39.60
549,Joel Edmundson,STL,D,69,1226.0333333333,3,12,5,7,15,33.33,81,3.70,3.29,171,117,40,5,2,7,55,23,20,3,0,8,26,7,122,67,95,0,0,-
550,Matt Nieto,"COL, S.J",L,59,880.56666666667,7,6,3,3,13,72.22,85,8.24,8.01,129,109,82,35,3,8,8,4,4,0,0,8,18,28,41,56,34,2,4,33.33
551,Xavier Ouellet,DET,D,66,1186.2166666667,3,9,5,4,12,29.27,89,3.37,3.36,178,125,41,5,1,10,51,17,13,3,1,11,21,9,73,71,87,0,2,0.00
552,Miikka Salomaki,NSH,R,5,61.066666666667,0,0,0,0,0,0.00,3,0.00,0.4,8,5,2,1,0,1,2,1,1,0,0,1,0,1,14,5,9,0,0,-
553,William Karlsson,CBJ,C,81,1084.3833333333,6,19,13,6,25,58.14,96,6.25,10.01,169,130,99,47,3,9,10,4,4,0,0,10,20,33,35,44,24,435,525,45.31
554,Scott Harrington,CBJ,D,22,286.15,1,2,0,2,3,21.43,16,6.25,1.54,35,25,10,3,0,0,10,4,4,0,0,2,5,4,21,37,24,0,0,-
555,Ryan Sproul,DET,D,27,408.98333333333,1,6,4,2,7,50.00,46,2.17,2.48,81,67,16,4,1,5,6,3,3,0,0,2,7,5,12,28,14,0,0,-
556,Tyler Wotherspoon,CGY,D,4,43.6,0,0,0,0,0,-,4,0.00,0.15,8,5,2,1,0,0,0,0,0,0,0,0,4,1,3,4,2,0,0,-
557,Nikita Kucherov,T.B,R,74,1438.6666666667,40,45,28,17,85,80.19,246,16.26,25.47,464,348,252,76,9,25,38,16,14,2,0,22,64,54,30,77,20,0,0,-
558,Ryan Nugent-Hopkins,EDM,C,82,1450.75,18,25,14,11,43,71.67,200,9.00,18.83,324,244,206,84,12,18,29,13,12,1,0,12,30,48,47,63,35,556,712,43.85
559,Gabriel Landeskog,COL,L,72,1352.2666666667,18,15,7,8,33,67.35,169,10.65,18.19,266,221,144,75,9,17,62,25,21,4,0,27,36,65,143,87,41,62,63,49.60
560,Jonathan Huberdeau,FLA,L,31,555.5,10,16,9,7,26,72.22,86,11.63,8.34,136,111,82,28,4,7,13,5,4,1,0,6,24,15,18,39,7,4,5,44.44
561,Adam Larsson,EDM,D,79,1591.85,4,15,3,12,19,24.68,85,4.71,3.33,203,125,46,7,1,8,55,25,24,1,0,9,71,28,253,145,160,0,0,-
562,Ryan Strome,NYI,R,69,1007.9333333333,13,17,10,7,30,63.83,114,11.40,12.58,203,156,120,56,3,9,40,17,15,2,0,8,32,33,59,49,21,147,197,42.73
563,Mika Zibanejad,NYR,C,56,956.03333333333,14,23,8,15,37,58.73,119,11.76,14.29,226,182,131,59,3,18,16,8,8,0,0,17,31,36,23,43,27,494,456,52.00
564,Mark Scheifele,WPG,C,79,1624.1166666667,32,50,26,24,82,68.91,160,20.00,22.53,278,217,204,99,8,14,38,19,19,0,0,31,42,67,49,152,34,635,826,43.46
565,Sean Couturier,PHI,C,66,1217.4166666667,14,20,10,10,34,57.63,120,11.67,14.37,195,162,126,66,7,13,33,15,14,1,0,10,33,46,41,114,35,587,479,55.07
566,Dougie Hamilton,CGY,D,81,1594.4166666667,13,37,17,20,50,58.82,222,5.86,10.0,423,300,105,16,3,28,62,31,31,0,0,5,52,17,68,49,94,0,0,-
567,Jonas Brodin,MIN,D,68,1330.6333333333,3,22,8,14,25,38.46,85,3.53,3.51,186,123,34,3,3,6,20,10,10,0,0,7,29,16,20,81,89,0,0,-
568,Duncan Siemens,COL,D,3,36.933333333333,0,0,0,0,0,-,2,0.00,0.07,4,3,1,0,1,0,2,1,1,0,0,0,2,0,10,0,1,0,0,-
569,Ryan Murphy,CAR,D,27,355.65,0,2,1,1,2,40.00,17,0.00,0.68,41,24,10,1,0,4,8,4,4,0,0,4,8,11,2,29,31,0,0,-
570,Sven Baertschi,VAN,L,68,1079.55,18,17,8,9,35,66.04,114,15.79,11.77,185,149,131,61,4,12,8,3,3,0,0,12,23,39,52,78,29,1,0,100.00
571,Jamie Oleksiak,DAL,D,41,664.63333333333,5,2,0,2,7,30.43,33,15.15,1.67,67,45,17,4,0,5,37,14,11,3,0,11,27,13,51,54,53,0,0,-
572,J.T. Miller,NYR,"C, L",82,1342.05,22,34,21,13,56,75.68,132,16.67,15.77,233,188,136,70,9,6,21,9,8,1,0,11,51,49,101,102,56,157,200,43.98
573,Joel Armia,WPG,R,57,862.81666666667,10,9,6,3,19,65.52,111,9.01,11.89,195,143,120,56,11,13,20,10,10,0,0,14,19,42,68,50,30,3,4,42.86
574,Nathan Beaulieu,MTL,D,74,1441.5,4,24,14,10,28,35.90,118,3.39,4.95,235,159,57,9,3,7,44,15,12,2,1,14,71,16,65,176,102,0,0,-
575,Mark McNeill,DAL,C,1,13.816666666667,0,0,0,0,0,-,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0.00
576,Oscar Klefbom,EDM,D,82,1834.3833333333,12,26,15,11,38,34.55,201,5.97,8.54,398,285,84,14,5,18,6,3,3,0,0,5,67,29,43,151,146,0,0,-
577,Connor Murphy,ARI,D,77,1476.7333333333,2,15,7,8,17,34.00,81,2.47,3.54,186,119,40,5,5,12,45,21,20,1,0,16,31,13,201,144,119,0,0,-
578,Stefan Noesen,"ANA, N.J",R,44,489.51666666667,8,2,1,1,10,58.82,63,12.70,6.93,92,83,57,34,0,5,24,8,7,0,1,4,11,11,50,40,10,26,41,38.81
579,Joe Morrow,BOS,D,17,263.93333333333,0,1,1,0,1,25.00,19,0.00,0.68,39,30,4,2,2,3,8,4,4,0,0,2,7,1,29,30,19,0,0,-
580,Matt Puempel,"NYR, OTT",L,40,385.75,6,3,2,1,9,81.82,44,13.64,4.58,80,63,43,29,1,6,11,4,3,1,0,6,6,8,28,41,12,0,1,0.00
581,Phillip Danault,MTL,L,82,1277.7,13,27,15,12,40,75.47,133,9.77,13.66,226,176,126,75,11,13,35,16,15,1,0,8,36,49,76,125,52,533,498,51.70
582,Vladislav Namestnikov,T.B,C,74,1094.0833333333,10,18,9,9,28,50.00,115,8.70,13.64,197,157,143,75,6,17,31,14,13,1,0,14,26,14,72,100,31,209,271,43.54
583,Nicklas Jensen,NYR,R,7,64.566666666667,0,0,0,0,0,0.00,8,0.00,0.34,18,11,4,1,2,0,0,0,0,0,0,0,1,2,7,5,2,0,0,-
584,Rickard Rakell,ANA,"C, R",71,1234.4166666667,33,18,13,5,51,72.86,177,18.64,20.62,329,260,205,95,8,26,12,6,6,0,0,6,37,23,81,103,32,62,85,42.18
585,Seth Griffith,"FLA, TOR",C,24,305.61666666667,0,5,4,1,5,35.71,21,0.00,3.49,50,40,30,20,2,8,8,4,4,0,0,4,6,5,30,22,5,2,6,25.00
586,Samuel Henley,COL,C,1,5.3,1,0,0,0,1,100.00,1,100.00,0.02,1,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0.00
587,Colin Miller,BOS,D,61,964.76666666667,6,7,4,3,13,37.14,85,7.06,4.31,231,148,40,4,7,9,55,19,15,3,1,17,30,19,85,82,36,0,0,-
588,Ben Thomson,N.J,L,3,32.666666666667,0,0,0,0,0,-,7,0.00,0.85,8,8,6,4,0,2,4,2,2,0,0,1,1,0,7,7,1,0,1,0.00
589,Jonathan Marchessault,FLA,C,75,1268.3166666667,30,21,10,11,51,73.91,193,15.54,17.12,315,250,154,49,7,12,38,19,19,0,0,19,46,64,105,89,17,122,148,45.19
590,Kurtis Gabriel,MIN,R,13,75.65,0,1,0,1,1,50.00,3,0.00,0.28,6,5,2,2,0,0,29,7,2,5,0,5,3,0,26,14,1,0,0,-
591,Zack Mitchell,MIN,R,11,92.683333333333,0,0,0,0,0,-,10,0.00,0.97,14,14,7,5,1,0,0,0,0,0,0,0,1,2,14,10,3,11,8,57.89
592,Barclay Goodrow,S.J,R,3,33.916666666667,0,1,0,1,1,inf,3,0.00,0.22,6,4,4,0,0,0,0,0,0,0,0,1,1,1,3,3,1,0,0,-
593,Cole Schneider,BUF,L,4,28.566666666667,0,1,1,0,1,50.00,6,0.00,0.14,8,6,2,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,-
594,Bobby Farnham,MTL,R,3,24.816666666667,0,0,0,0,0,-,4,0.00,0.3,4,4,4,2,1,0,17,3,1,1,1,1,0,0,8,3,2,1,0,100.00
595,Brad Hunt,"NSH, STL",D,12,174.01666666667,1,5,2,3,6,50.00,14,7.14,0.75,27,20,4,0,0,0,2,1,1,0,0,0,3,4,0,11,3,0,0,-
596,Torey Krug,BOS,D,81,1749.65,8,43,25,18,51,54.26,208,3.85,10.43,462,297,100,17,4,23,37,14,11,3,0,23,60,22,59,123,82,0,1,0.00
597,Karl Stollery,N.J,D,11,186.1,0,3,0,3,3,37.50,11,0.00,0.53,23,16,5,1,1,0,13,5,4,1,0,5,6,3,26,15,16,0,0,-
598,Spencer Abbott,CHI,L,1,8.5666666666667,0,0,0,0,0,-,1,0.00,0.1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,-
599,J.T. Brown,T.B,R,64,663.73333333333,3,3,1,2,6,50.00,67,4.48,5.51,116,88,54,23,8,4,73,22,14,7,1,19,11,8,103,56,25,12,26,31.58
600,Matt Tennyson,CAR,D,45,597.9,0,6,5,1,6,28.57,36,0.00,1.3,82,50,23,3,3,5,6,3,3,0,0,3,11,11,65,98,48,0,0,-
601,Brian Flynn,MTL,C,51,615.35,6,4,3,1,10,50.00,47,12.77,4.04,92,67,45,16,3,8,4,2,2,0,0,4,15,13,20,52,29,69,80,46.31
602,Luke Glendening,DET,C,74,955.71666666667,3,11,9,2,14,73.68,76,3.95,9.2,122,107,81,40,2,3,26,13,13,0,0,9,12,19,150,132,62,307,261,54.05
603,Yanni Gourde,T.B,C,20,307.35,6,2,2,0,8,72.73,30,20.00,3.44,54,42,38,14,2,6,8,4,4,0,0,7,4,12,11,36,3,60,103,36.81
