,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
654,Vladimir Mihalik,T.B,D,4,46.15,0,0,0,0,0,-,1,0.00,0.07,3,2,0,0,0,0,2,1,1,0,0,1,2,0,3,11,2,0,0,-
655,Brendan Mikkelson,ANA,D,28,419.83333333333,0,2,1,1,2,11.76,21,0.00,0.95,47,32,9,1,1,1,14,7,7,0,0,5,12,2,28,35,14,0,0,-
656,James Neal,DAL,"L, R",78,1419.25,27,28,18,10,55,63.95,200,13.50,21.94,346,275,228,107,13,11,64,25,22,2,1,36,26,58,174,98,32,19,41,31.67
657,Ryan Stoa,COL,C,12,132.81666666667,2,1,0,1,3,100.00,26,7.69,2.74,35,30,19,14,0,4,0,0,0,0,0,2,0,4,13,10,2,0,0,-
658,Marc-Edouard Vlasic,S.J,D,64,1413.8166666667,3,13,5,8,16,22.22,74,4.05,4.7,185,130,47,8,5,9,33,11,9,1,1,13,27,13,52,101,104,0,0,-
659,Taylor Chorney,EDM,D,42,730.45,0,3,2,1,3,17.65,35,0.00,1.41,73,49,18,3,1,3,12,6,6,0,0,3,31,10,36,59,72,0,0,-
660,Scott Jackson,T.B,D,1,13.733333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-
661,Petr Kalus,MIN,R,2,15.466666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0.00
662,Justin Abdelkader,DET,L,50,529.56666666667,3,3,3,0,6,54.55,79,3.80,6.81,141,116,85,36,3,5,35,16,15,1,0,19,7,7,152,81,20,148,170,46.54
663,Adam McQuaid,BOS,D,19,203.93333333333,1,0,0,0,1,20.00,10,10.00,0.25,26,19,3,0,1,0,21,6,3,3,0,5,5,2,29,32,17,0,0,-
664,Marc-Andre Cliche,L.A,C,1,7.3833333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,66.67
665,Kris Letang,PIT,D,73,1573.9166666667,3,24,11,13,27,36.00,174,1.72,10.04,373,270,93,12,4,22,51,24,23,1,0,28,48,28,117,122,95,0,0,-
666,Kris Russell,CBJ,D,70,1301.05,7,15,6,9,22,37.29,108,6.48,6.31,207,148,68,17,3,9,32,12,10,2,0,13,25,21,101,91,96,0,0,-
667,Rich Clune,L.A,L,14,101.96666666667,0,2,1,1,2,100.00,7,0.00,0.41,9,8,2,2,0,0,26,7,3,4,0,10,2,1,23,17,1,2,3,40.00
668,Keith Yandle,PHX,D,82,1658.1333333333,12,29,14,15,41,52.56,145,8.28,10.26,340,233,105,17,2,11,45,17,15,1,1,23,37,23,36,82,82,0,0,-
669,Radek Smolenak,CHI,L,1,4.6833333333333,0,0,0,0,0,-,1,0.00,0.12,1,1,1,0,0,0,5,1,0,1,0,1,0,0,1,0,0,0,0,-
670,Perttu Lindgren,DAL,C,1,8.55,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40.00
671,Teemu Laakso,NSH,D,7,75.6,0,0,0,0,0,0.00,5,0.00,0.16,9,7,0,0,0,0,2,1,1,0,0,0,3,1,6,6,5,0,0,-
672,Cody Franson,NSH,D,61,866.13333333333,6,15,9,6,21,45.65,90,6.67,5.0,220,148,36,1,3,13,16,8,8,0,0,3,22,19,55,44,53,0,0,-
673,Vladimir Sobotka,BOS,L,61,677.06666666667,4,6,5,1,10,66.67,67,5.97,5.43,111,90,57,31,6,6,30,15,15,0,0,14,8,9,136,74,21,196,165,54.29
674,Mikko Lehtonen,BOS,R,1,7.1333333333333,0,0,0,0,0,-,1,0.00,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-
675,Mark Fraser,N.J,D,61,755.25,3,3,2,1,6,24.00,24,12.50,1.42,68,46,10,1,1,3,36,12,8,4,0,5,19,2,118,96,46,0,0,-
676,T.J. Hensick,COL,C,7,66.116666666667,1,2,2,0,3,75.00,13,7.69,0.87,18,15,8,3,2,1,0,0,0,0,0,0,2,2,2,4,1,6,8,42.86
677,Oskars Bartulis,PHI,D,53,741.1,1,8,4,4,9,31.03,26,3.85,1.6,77,47,15,5,0,8,28,14,14,0,0,2,28,5,44,88,67,0,0,-
678,Chris Butler,BUF,D,59,1181.4333333333,1,20,8,12,21,38.18,61,1.64,2.97,161,97,33,3,4,5,22,11,11,0,0,11,38,10,50,67,66,0,0,-
679,Patrick Davis,N.J,R,8,100.86666666667,1,0,0,0,1,100.00,8,12.50,0.57,13,9,5,1,0,1,0,0,0,0,0,1,2,1,21,19,2,4,2,66.67
680,Jared Boll,CBJ,R,68,490.06666666667,4,3,1,2,7,70.00,56,7.14,3.89,86,74,36,19,2,3,149,39,17,21,1,45,2,10,123,117,12,0,3,0.00
681,Blair Jones,T.B,C,14,179.73333333333,0,0,0,0,0,0.00,26,0.00,1.59,37,35,15,7,2,3,10,2,0,2,0,8,1,9,22,26,11,15,13,53.57
682,Tom Pyatt,MTL,L,40,442.95,2,3,1,2,5,41.67,48,4.17,4.73,71,59,46,27,3,5,10,5,5,0,0,3,8,11,27,57,23,21,29,42.00
683,Niklas Hjalmarsson,CHI,D,77,1514.05,2,15,8,7,17,33.33,62,3.23,2.08,170,103,31,2,2,9,20,10,10,0,0,12,36,29,59,184,137,0,0,-
684,Darren Helm,DET,C,75,1087.0666666667,11,13,6,7,24,66.67,165,6.67,13.78,284,223,151,47,8,12,18,9,9,0,0,29,30,39,188,130,48,447,428,51.09
685,Nathan Gerbe,BUF,C,10,146.48333333333,2,3,2,1,5,71.43,29,6.90,2.31,45,36,23,11,2,2,4,2,2,0,0,2,1,2,5,11,7,1,2,33.33
686,Tom Wandell,DAL,C,50,693.58333333333,5,10,7,3,15,71.43,85,5.88,6.88,162,117,86,32,6,11,14,7,7,0,0,22,19,31,44,89,40,214,272,44.03
687,Derek Joslin,S.J,D,24,333.15,0,3,0,3,3,23.08,19,0.00,0.76,46,28,6,1,0,4,12,6,6,0,0,3,6,4,9,25,23,0,0,-
688,Cal O'Reilly,NSH,C,31,422.61666666667,2,9,3,6,11,57.89,23,8.70,3.17,38,30,28,14,1,1,4,2,2,0,0,1,12,17,2,12,7,133,148,47.33
689,Justin Mercier,COL,C,9,64.7,1,1,0,1,2,100.00,5,20.00,0.68,7,5,4,4,0,1,0,0,0,0,0,1,0,4,15,5,1,1,0,100.00
690,Brett Sutter,CGY,L,10,96.633333333333,0,0,0,0,0,0.00,9,0.00,0.53,14,11,6,2,0,0,5,1,0,1,0,2,2,1,9,13,3,1,4,20.00
691,Tim Kennedy,BUF,L,78,1010.15,10,16,11,5,26,63.41,98,10.20,10.53,160,130,108,64,6,6,50,21,20,0,1,33,33,30,87,81,20,133,264,33.50
692,Matt D'Agostini,"MTL, STL",R,47,460.11666666667,2,2,0,2,4,66.67,54,3.70,3.55,97,69,41,14,5,5,28,11,9,2,0,10,7,19,33,71,17,7,3,70.00
693,Sergei Kostitsyn,MTL,L,47,666.01666666667,7,11,8,3,18,69.23,59,11.86,5.04,109,81,63,32,4,7,8,4,4,0,0,9,19,20,26,36,16,1,6,14.29
694,Mario Bliznak,VAN,C,2,17.033333333333,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,5,64.29
695,Anton Stralman,CBJ,D,73,1495.7833333333,6,28,7,21,34,47.22,121,4.96,6.88,231,157,57,8,2,7,37,17,16,1,0,13,21,16,63,123,55,0,0,-
696,Kyle Cumiskey,COL,D,61,1207.5333333333,7,13,7,6,20,33.33,74,9.46,4.97,151,108,37,7,0,8,20,10,10,0,0,17,37,51,47,83,105,0,0,-
697,Patric Hornqvist,NSH,R,80,1255.0,30,21,10,11,51,68.92,275,10.91,27.97,412,348,237,133,15,20,40,19,19,0,0,19,22,33,69,136,26,5,13,27.78
698,Shaun Heshka,PHX,D,8,106.51666666667,0,2,2,0,2,66.67,3,0.00,0.19,7,4,2,1,1,0,4,2,2,0,0,0,2,1,6,15,7,0,0,-
699,Mike Duco,FLA,R,10,77.233333333333,0,0,0,0,0,-,6,0.00,0.64,11,9,7,3,0,0,50,10,5,2,3,3,0,0,22,6,3,0,0,-
700,Dan Girardi,NYR,D,82,1761.55,6,18,8,10,24,33.33,108,5.56,4.64,227,146,66,3,7,14,53,21,19,1,1,14,47,37,178,177,180,0,0,-
701,Ryan Keller,OTT,R,6,37.266666666667,0,0,0,0,0,-,5,0.00,0.38,8,6,4,2,0,0,0,0,0,0,0,1,3,2,3,5,1,0,0,-
702,David Desharnais,MTL,C,6,50.666666666667,0,1,1,0,1,50.00,2,0.00,0.4,8,5,6,1,0,0,0,0,0,0,0,1,0,1,2,3,2,16,12,57.14
703,Brett Festerling,ANA,D,42,525.0,0,3,0,3,3,16.67,25,0.00,0.92,60,43,9,0,1,3,15,6,5,1,0,7,7,5,127,61,27,0,0,-
704,Ryan Vesce,S.J,R,9,98.566666666667,3,2,1,1,5,71.43,20,15.00,2.31,30,24,21,9,0,3,0,0,0,0,0,1,0,1,13,6,2,25,25,50.00
705,Jared Ross,PHI,C,3,22.933333333333,0,0,0,0,0,-,4,0.00,0.41,7,5,3,2,1,0,0,0,0,0,0,2,0,4,4,2,1,6,5,54.55
706,Clay Wilson,FLA,D,2,22.233333333333,0,0,0,0,0,-,0,-,0.04,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,-
707,Chris Durno,COL,L,41,306.0,4,4,2,2,8,80.00,27,14.81,2.3,46,34,21,14,2,1,47,18,15,3,0,13,7,9,56,40,10,21,19,52.50
708,Jaime Sifers,MIN,D,14,181.83333333333,0,0,0,0,0,0.00,9,0.00,0.39,17,12,4,1,1,0,6,3,3,0,0,0,3,5,19,22,19,0,0,-
709,Rod Pelley,N.J,C,63,495.5,2,8,6,2,10,90.91,74,2.70,4.57,99,87,46,17,1,7,40,11,5,6,0,10,8,7,95,25,11,98,100,49.49
710,Chris Conner,PIT,R,8,76.75,2,1,1,0,3,100.00,11,18.18,0.83,20,14,8,4,0,0,0,0,0,0,0,2,0,2,6,10,4,0,1,0.00
711,Jordan Hendry,CHI,D,43,509.58333333333,2,6,1,5,8,36.36,42,4.76,1.65,90,62,18,2,1,2,10,4,4,0,0,7,11,11,44,66,21,0,0,-
712,Tim Stapleton,ATL,C,6,71.266666666667,2,0,0,0,2,66.67,6,33.33,0.68,14,10,9,3,0,1,2,1,1,0,0,2,2,3,1,4,2,22,14,61.11
713,Andy Greene,N.J,D,78,1835.5833333333,6,31,14,17,37,44.05,86,6.98,4.94,208,141,43,10,2,8,14,7,7,0,0,11,59,34,55,108,155,0,0,-
714,Peter Harrold,L.A,D,39,360.68333333333,1,2,0,2,3,33.33,23,4.35,1.69,46,36,21,9,3,1,8,4,4,0,0,2,3,6,22,50,18,2,12,14.29
715,Ville Koistinen,FLA,D,17,133.18333333333,1,3,0,3,4,80.00,12,8.33,0.68,22,15,9,1,1,2,8,4,4,0,0,3,2,0,8,11,1,0,0,-
716,Bryan Little,ATL,C,79,1244.25,13,21,17,4,34,57.63,165,7.88,18.69,273,214,197,87,11,13,20,10,10,0,0,27,15,51,45,79,18,68,86,44.16
717,Brad Marchand,BOS,L,20,239.28333333333,0,1,1,0,1,33.33,32,0.00,2.66,49,42,23,9,1,1,20,6,5,0,1,5,6,8,20,18,4,3,8,27.27
718,Nick Foligno,OTT,L,61,872.86666666667,9,17,12,5,26,66.67,83,10.84,8.84,148,122,94,51,6,8,51,20,18,1,1,19,12,36,78,99,23,17,33,34.00
719,Derek Dorsett,CBJ,R,51,555.38333333333,4,10,5,5,14,73.68,57,7.02,4.78,91,72,52,26,3,5,105,38,30,7,1,39,2,5,102,89,24,9,24,27.27
720,Mathieu Carle,MTL,D,3,43.416666666667,0,0,0,0,0,0.00,2,0.00,0.11,4,3,2,1,0,0,4,2,2,0,0,0,6,0,3,3,4,0,0,-
721,Erik Johnson,STL,D,79,1693.9166666667,10,29,12,17,39,44.32,186,5.38,10.31,383,253,87,11,4,17,79,31,27,3,1,18,47,44,70,84,77,0,0,-
722,Kyle Okposo,NYI,R,80,1643.1666666667,19,33,15,18,52,64.20,249,7.63,28.11,460,347,265,122,17,32,34,16,16,0,0,31,65,78,62,152,44,33,36,47.83
723,Trevor Lewis,L.A,C,5,45.633333333333,0,0,0,0,0,-,4,0.00,0.1,6,5,2,0,1,0,0,0,0,0,0,0,1,0,8,8,3,0,5,0.00
724,Arturs Kulda,ATL,D,4,47.95,0,2,1,1,2,50.00,5,0.00,0.08,7,6,0,0,0,0,2,1,1,0,0,0,0,0,9,5,8,0,0,-
725,Jamie McGinn,S.J,L,59,589.85,10,3,1,2,13,68.42,76,13.16,6.73,130,108,76,32,6,4,38,15,14,0,1,6,10,18,89,71,18,7,9,43.75
726,Ryan White,MTL,C,16,178.41666666667,0,2,1,1,2,200.00,5,0.00,0.82,22,13,13,5,3,1,16,5,3,2,0,6,10,4,47,13,13,7,3,70.00
727,Milan Lucic,BOS,L,50,717.73333333333,9,11,5,6,20,74.07,72,12.50,8.2,119,102,69,31,6,3,44,15,11,4,0,11,17,12,141,75,14,3,11,21.43
728,Jiri Tlusty,"CAR, TOR",L,20,251.15,1,5,1,4,6,75.00,17,5.88,2.33,46,32,26,16,0,1,6,3,3,0,0,3,3,5,10,33,9,2,0,100.00
729,Kaspars Daugavins,OTT,L,1,8.4333333333333,0,0,0,0,0,-,2,0.00,0.1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-
730,Chris Stewart,COL,R,77,1285.7,28,36,23,13,64,71.11,221,12.67,21.0,343,285,188,101,14,29,73,22,14,7,1,26,43,26,100,88,11,3,5,37.50
731,Sergei Shirokov,VAN,L,6,76.95,0,0,0,0,0,0.00,4,0.00,0.38,11,6,7,2,0,0,2,1,1,0,0,4,0,3,1,8,1,1,1,50.00
732,Tomas Kana,CBJ,C,6,52.083333333333,0,2,1,1,2,100.00,4,0.00,0.2,7,5,2,1,0,0,2,1,1,0,0,1,0,0,11,8,1,0,0,-
733,Matt Beleskey,ANA,L,60,839.4,11,7,5,2,18,66.67,123,8.94,8.29,198,163,95,30,11,5,33,12,9,3,0,12,19,10,94,74,23,8,12,40.00
734,Ben Maxwell,MTL,C,13,114.13333333333,0,0,0,0,0,0.00,6,0.00,0.48,13,11,8,1,0,1,6,3,3,0,0,0,0,1,4,14,1,8,8,50.00
735,Oskar Osala,CAR,L,1,6.7666666666667,0,0,0,0,0,-,1,0.00,0.13,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-
736,Cal Clutterbuck,MIN,R,74,1056.6666666667,13,8,5,3,21,67.74,136,9.56,10.49,246,195,101,37,4,13,52,23,21,2,0,33,16,14,318,114,29,3,7,30.00
737,Jonas Junland,STL,D,3,51.533333333333,0,2,1,1,2,66.67,7,0.00,0.54,10,9,4,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,-
738,Claude Giroux,PHI,C,82,1362.3,16,31,22,9,47,71.21,145,11.03,17.83,260,209,167,80,4,13,23,10,9,1,0,21,39,49,76,94,48,297,303,49.50
739,Jesse Joensuu,NYI,L,11,122.73333333333,1,0,0,0,1,16.67,13,7.69,2.2,22,18,15,10,2,3,4,2,2,0,0,3,6,6,10,15,1,0,1,0.00
740,Theo Peckham,EDM,D,15,241.08333333333,0,1,1,0,1,20.00,9,0.00,0.34,17,13,2,0,0,0,43,12,9,1,2,9,10,1,48,19,23,0,0,-
741,Peter Mueller,"COL, PHX",C,69,965.23333333333,13,24,14,10,37,71.15,124,10.48,9.81,229,168,93,32,11,12,16,8,8,0,0,4,26,28,39,33,12,18,26,40.91
742,Jordan Staal,PIT,C,82,1590.1166666667,21,28,19,9,49,63.64,195,10.77,21.71,330,257,225,102,21,28,57,22,20,1,1,30,31,41,121,92,41,639,685,48.26
743,Patrik Berglund,STL,C,71,958.65,13,13,6,7,26,55.32,129,10.08,13.33,229,180,129,51,8,11,16,7,7,0,0,9,20,26,70,50,11,220,284,43.65
744,James Sheppard,MIN,C,64,767.41666666667,2,4,2,2,6,25.00,64,3.13,5.67,118,96,61,34,3,9,33,11,9,1,1,20,13,21,87,71,31,155,188,45.19
745,Viktor Stalberg,TOR,L,40,584.35,9,5,2,3,14,70.00,117,7.69,11.73,197,169,104,47,4,10,30,15,15,0,0,16,19,23,64,93,18,3,6,33.33
746,Tom Sestito,CBJ,L,3,16.683333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,7,2,1,1,0,1,0,0,3,2,1,0,0,-
747,Derick Brassard,CBJ,C,79,1180.4166666667,9,27,21,6,36,59.02,125,7.20,12.25,227,155,108,55,3,20,48,19,18,0,1,21,14,21,97,78,11,210,293,41.75
748,Michael Grabner,VAN,R,20,278.11666666667,5,6,3,3,11,68.75,63,7.94,6.09,99,85,69,28,6,4,8,3,3,0,0,4,3,13,9,5,1,1,1,50.00
749,Phil Kessel,TOR,R,70,1368.1666666667,30,25,19,6,55,73.33,297,10.10,26.46,548,399,282,72,17,20,21,9,8,1,0,22,46,30,13,56,13,59,63,48.36
750,Andrew Bodnarchuk,BOS,D,5,36.616666666667,0,0,0,0,0,0.00,0,-,0.03,5,2,0,0,0,0,2,1,1,0,0,0,0,1,2,1,3,0,0,-
751,John McCarthy,S.J,C,4,36.516666666667,0,0,0,0,0,-,3,0.00,0.11,5,4,1,1,0,0,0,0,0,0,0,0,1,0,4,7,1,0,0,-
752,Nicklas Backstrom,WSH,C,82,1676.5833333333,33,68,42,26,101,67.33,222,14.86,22.9,364,299,215,89,5,21,50,21,20,0,1,20,52,54,90,110,62,667,669,49.93
753,Michael Frolik,FLA,R,82,1433.2333333333,21,22,7,15,43,61.43,219,9.59,17.22,369,282,193,68,10,12,43,15,13,1,1,15,30,41,72,146,32,13,22,37.14
754,Andreas Nodl,PHI,R,10,89.233333333333,0,1,0,1,1,50.00,2,0.00,0.3,11,3,4,1,0,2,0,0,0,0,0,2,0,3,8,4,1,0,0,-
755,Jamie McBain,CAR,D,14,360.91666666667,3,7,3,4,10,43.48,29,10.34,1.24,60,38,13,2,0,2,0,0,0,0,0,4,9,8,6,24,34,0,0,-
756,Artem Anisimov,NYR,C,82,1057.9666666667,12,16,7,9,28,65.12,124,9.68,13.22,240,173,160,74,8,8,32,16,16,0,0,12,9,28,45,127,41,310,380,44.93
757,Shawn Matthias,FLA,L,55,593.91666666667,7,9,3,6,16,84.21,67,10.45,7.28,115,97,75,31,2,6,10,5,5,0,0,10,8,18,57,53,15,119,194,38.02
758,Nikolay Kulemin,TOR,L,78,1276.6833333333,16,20,13,7,36,69.23,145,11.03,16.3,266,206,168,77,11,11,16,8,8,0,0,32,24,52,136,80,41,27,39,40.91
759,Matthew Corrente,N.J,D,12,106.28333333333,0,0,0,0,0,0.00,6,0.00,0.2,16,9,3,0,0,0,24,6,2,4,0,5,4,2,11,15,6,0,0,-
760,Ivan Vishnevskiy,DAL,D,2,33.283333333333,0,0,0,0,0,0.00,4,0.00,0.17,6,5,1,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,0,-
761,Andrew MacDonald,NYI,D,46,924.1,1,6,3,3,7,21.21,43,2.33,2.44,100,70,15,3,1,2,20,10,10,0,0,6,22,40,36,71,94,0,1,0.00
762,Vladimir Zharkov,N.J,R,40,457.61666666667,0,10,5,5,10,66.67,54,0.00,3.72,100,86,45,9,5,2,8,4,4,0,0,16,14,9,22,48,6,1,3,25.00
763,Benn Ferriero,S.J,R,24,267.3,2,3,1,2,5,55.56,42,4.76,3.78,66,55,30,14,2,4,8,4,4,0,0,5,8,11,17,31,3,3,1,75.00
764,Jonathan Toews,CHI,C,76,1520.7,25,43,30,13,68,62.96,202,12.38,25.41,297,257,213,128,8,15,47,22,21,1,0,34,24,69,56,107,33,801,596,57.34
765,Bobby Sanguinetti,NYR,D,5,57.666666666667,0,0,0,0,0,0.00,5,0.00,0.31,13,10,3,0,0,0,4,2,2,0,0,1,1,1,3,6,2,0,0,-
766,Mathieu Perreault,WSH,C,21,238.36666666667,4,5,4,1,9,75.00,27,14.81,2.57,38,34,30,16,0,1,6,3,3,0,0,10,10,15,7,19,6,95,115,45.24
767,Ryan Carter,ANA,L,38,374.43333333333,4,5,4,1,9,64.29,38,10.53,3.12,62,53,36,13,4,4,31,14,13,1,0,8,3,3,51,37,6,116,105,52.49
768,David Schlemko,PHX,D,17,303.01666666667,1,4,4,0,5,35.71,19,5.26,1.02,43,29,11,0,1,1,8,4,4,0,0,2,5,2,10,24,20,0,0,-
769,Andrew Ebbett,"ANA, CHI, MIN",C,61,774.66666666667,9,6,4,2,15,60.00,72,12.50,6.69,133,105,79,32,3,7,8,4,4,0,0,15,19,17,43,76,30,274,279,49.55
770,Trevor Frischmon,CBJ,C,3,18.3,0,0,0,0,0,-,1,0.00,0.22,3,3,2,2,1,0,4,2,2,0,0,0,0,0,3,3,0,4,2,66.67
771,Ryan Wilson,COL,D,61,992.5,3,18,4,14,21,52.50,46,6.52,2.08,95,64,19,5,3,9,36,12,8,4,0,14,35,20,86,118,76,0,0,-
772,Frazer McLaren,S.J,L,23,138.91666666667,1,5,4,1,6,75.00,13,7.69,1.49,19,18,16,11,0,1,54,11,2,8,1,11,5,2,27,23,2,0,0,-
773,John Scott,MIN,L,51,438.76666666667,1,1,1,0,2,12.50,22,4.55,1.73,53,31,14,8,0,3,90,28,20,6,2,16,10,1,62,44,21,0,0,-
774,Tim Wallace,PIT,R,1,5.8333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,-
775,Paul Szczechura,T.B,C,52,680.63333333333,5,2,1,1,7,63.64,83,6.02,7.92,128,109,80,32,5,4,18,9,9,0,0,9,8,24,45,46,30,186,217,46.15
776,Mark Letestu,PIT,C,10,96.316666666667,1,0,0,0,1,33.33,9,11.11,1.15,24,17,13,7,0,2,2,1,1,0,0,1,2,1,12,4,1,41,33,55.41
777,Cory Murphy,N.J,D,12,149.26666666667,2,1,1,0,3,42.86,9,22.22,0.48,19,12,6,0,0,2,2,1,1,0,0,2,0,0,3,5,16,0,0,-
778,Darroll Powe,PHI,C,63,760.41666666667,9,6,5,1,15,51.72,103,8.74,10.68,175,142,96,59,7,9,54,20,17,2,1,27,10,28,183,92,40,95,115,45.24
779,Ben Lovejoy,PIT,D,12,199.4,0,3,1,2,3,27.27,14,0.00,0.54,28,19,2,2,1,2,2,1,1,0,0,1,7,2,14,16,14,0,0,-
780,Derek Smith,OTT,D,2,24.666666666667,0,0,0,0,0,-,4,0.00,0.13,7,5,1,1,0,0,0,0,0,0,0,0,1,0,2,4,3,0,0,-
781,Teddy Purcell,"L.A, T.B",L,60,771.51666666667,6,9,4,5,15,60.00,101,5.94,10.11,202,139,121,45,10,11,10,5,5,0,0,6,20,28,39,48,8,2,2,50.00
782,Karl Alzner,WSH,D,21,344.41666666667,0,5,3,2,5,33.33,16,0.00,0.55,38,25,5,1,1,1,8,4,4,0,0,1,8,6,15,31,21,0,0,-
783,Justin Falk,MIN,D,3,22.633333333333,0,0,0,0,0,0.00,1,0.00,0.01,2,1,1,0,0,0,0,0,0,0,0,0,1,0,4,5,4,0,0,-
784,Jamie Benn,DAL,L,82,1205.7333333333,22,19,8,11,41,70.69,182,12.09,18.4,315,248,197,93,10,24,45,17,15,1,1,29,37,70,186,132,39,109,127,46.19
785,Luca Caputi,"PIT, TOR",L,23,325.0,2,6,3,3,8,72.73,36,5.56,4.71,63,48,42,20,1,5,12,6,6,0,0,3,2,8,29,27,5,10,13,43.48
786,Nick Palmieri,N.J,R,6,70.516666666667,0,1,0,1,1,25.00,10,0.00,0.7,18,11,8,5,1,0,0,0,0,0,0,0,0,2,8,6,0,1,1,50.00
787,TJ Galiardi,COL,L,70,1272.7166666667,15,24,13,11,39,72.22,120,12.50,12.51,226,184,129,53,6,12,26,13,13,0,0,22,23,59,87,135,43,165,162,50.46
788,Nick Bonino,ANA,C,9,128.0,1,1,1,0,2,33.33,14,7.14,1.61,21,18,15,11,2,2,6,3,3,0,0,1,2,4,4,8,3,34,44,43.59
789,Eric Tangradi,PIT,L,1,13.816666666667,0,0,0,0,0,-,3,0.00,0.31,6,3,3,2,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,-
790,James van Riemsdyk,PHI,L,78,1010.8833333333,15,20,11,9,35,72.92,173,8.67,17.73,282,228,173,88,11,19,30,15,15,0,0,10,14,29,37,73,21,0,2,0.00
791,Sam Gagner,EDM,C,68,1107.6,15,26,13,13,41,69.49,170,8.82,16.55,281,233,134,63,8,12,33,15,14,1,0,22,39,14,30,78,16,336,373,47.39
792,Cody Almond,MIN,C,7,54.25,1,0,0,0,1,100.00,6,16.67,0.35,8,6,4,3,0,0,9,3,2,1,0,1,0,0,7,3,5,18,12,60.00
793,Zach Hamill,BOS,C,1,12.133333333333,0,1,0,1,1,100.00,1,0.00,0.06,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,25.00
794,Alex Plante,EDM,D,4,54.4,0,1,0,1,1,50.00,4,0.00,0.18,8,7,2,0,2,0,2,1,1,0,0,1,2,1,7,6,2,0,0,-
795,Logan Couture,S.J,C,25,256.48333333333,5,4,3,1,9,75.00,42,11.90,3.51,69,57,40,17,3,5,6,3,3,0,0,3,7,15,14,25,11,75,68,52.45
796,P.K. Subban,MTL,D,2,40.2,0,2,0,2,2,100.00,4,0.00,0.25,9,7,1,0,0,1,2,1,1,0,0,2,3,2,1,4,2,0,0,-
797,Brandon Sutter,CAR,C,72,1191.1833333333,21,19,18,1,40,70.18,168,12.50,17.37,261,219,164,90,11,20,2,1,1,0,0,18,22,61,55,105,45,489,508,49.05
798,Matt Halischuk,N.J,R,20,226.15,1,1,1,0,2,33.33,22,4.55,1.92,33,27,21,11,0,1,2,1,1,0,0,1,8,4,10,13,5,1,3,25.00
799,Nick Spaling,NSH,C,28,309.5,0,3,3,0,3,50.00,26,0.00,2.05,49,41,21,10,2,1,0,0,0,0,0,3,5,11,13,43,9,39,56,41.05
800,David Perron,STL,L,82,1324.7166666667,20,27,20,7,47,71.21,166,12.05,19.64,275,219,181,78,6,13,60,30,30,0,0,39,26,35,78,114,12,8,13,38.10
801,Oscar Moller,L.A,R,34,291.88333333333,4,3,2,1,7,70.00,42,9.52,3.34,71,57,35,11,1,3,4,2,2,0,0,4,7,1,37,34,7,32,72,30.77
802,Carl Gunnarsson,TOR,D,43,921.95,3,12,3,9,15,37.50,45,6.67,1.89,108,64,20,5,2,5,10,5,5,0,0,1,36,8,46,76,77,0,1,0.00
803,Yannick Weber,MTL,D,5,69.383333333333,0,0,0,0,0,0.00,2,0.00,0.14,15,5,2,0,2,1,4,2,2,0,0,0,2,4,1,4,3,0,0,-
804,Drayson Bowman,CAR,L,9,108.21666666667,2,0,0,0,2,50.00,17,11.76,1.72,34,24,13,9,2,2,4,2,2,0,0,1,0,0,13,13,0,0,0,-
805,Dustin Jeffrey,PIT,L,1,8.5833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
806,Patrick Kane,CHI,R,82,1575.0666666667,30,58,33,25,88,83.02,261,11.49,24.89,474,367,285,97,11,23,20,10,10,0,0,33,41,51,17,118,17,9,13,40.91
