,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
454,Marcel Goc,S.J,C,51,544.9,5,3,3,0,8,72.73,87,5.75,6.77,130,112,77,31,2,5,12,6,6,0,0,10,12,19,45,70,16,107,101,51.44
455,Colby Armstrong,"ATL, PIT",R,72,1156.5333333333,13,22,11,11,35,71.43,113,11.50,11.09,183,154,101,50,3,9,56,21,18,2,1,28,13,42,85,105,31,3,12,20.00
456,Jiri Novotny,CBJ,C,65,1151.9833333333,8,14,7,7,22,53.66,91,8.79,9.7,146,118,80,41,3,6,24,12,12,0,0,13,13,13,103,87,39,375,416,47.41
457,Tim Gleason,CAR,D,80,1490.6666666667,3,16,9,7,19,33.33,98,3.06,5.03,203,144,39,10,3,12,84,25,17,6,2,19,39,30,151,67,107,0,0,-
458,Lukas Krajicek,VAN,D,39,708.1,2,9,6,3,11,31.43,28,7.14,1.87,66,47,18,6,0,5,36,18,18,0,0,1,14,4,27,39,54,0,0,-
459,Jeff Woywitka,STL,D,27,433.83333333333,2,6,0,6,8,50.00,25,8.00,0.94,49,35,9,2,0,0,12,6,6,0,0,1,15,4,15,57,25,0,0,-
460,David Steckel,WSH,C,67,908.75,5,7,5,2,12,54.55,66,7.58,6.14,129,97,81,32,6,6,34,14,12,2,0,16,21,31,91,54,42,507,393,56.33
461,Matthew Spiller,NYI,D,9,178.1,0,1,0,1,1,25.00,6,0.00,0.13,14,8,1,0,0,1,7,2,1,1,0,2,7,1,11,13,17,0,0,-
462,Derek Roy,BUF,C,78,1635.5,32,49,30,19,81,68.07,218,14.68,22.57,368,292,217,92,13,16,46,23,23,0,0,52,66,48,36,84,48,713,680,51.18
463,Mark Popovic,ATL,D,33,477.66666666667,0,2,0,2,2,15.38,25,0.00,1.03,45,34,7,1,0,4,10,5,5,0,0,4,11,9,22,23,35,0,0,-
464,Tim Jackman,NYI,R,36,237.98333333333,1,3,1,2,4,66.67,36,2.78,3.03,55,43,29,14,1,6,57,15,6,9,0,18,1,9,41,48,9,2,0,100.00
465,Fedor Tyutin,NYR,D,82,1676.2333333333,5,15,2,13,20,28.57,131,3.82,5.56,253,183,55,8,9,9,43,20,19,1,0,7,41,25,218,184,112,0,0,-
466,Mike Cammalleri,L.A,C,63,1170.25,19,28,18,10,47,67.14,210,9.05,24.5,390,308,228,82,8,17,30,15,15,0,0,26,54,15,31,34,14,206,174,54.21
467,Chris Thorburn,ATL,R,73,652.45,5,13,6,7,18,78.26,72,6.94,5.42,106,93,55,30,5,2,92,23,11,10,2,17,10,18,89,59,19,12,8,60.00
468,Noah Welch,FLA,D,4,32.266666666667,0,0,0,0,0,0.00,0,-,0.03,3,2,0,0,0,0,7,2,1,1,0,1,4,1,6,3,2,0,0,-
469,Jason Pominville,BUF,R,82,1637.3833333333,27,53,29,24,80,78.43,232,11.64,21.08,396,315,171,72,10,19,20,9,9,0,0,31,45,38,30,96,38,25,42,37.31
470,Jay McClement,STL,C,81,1127.5333333333,9,13,7,6,22,68.75,110,8.18,10.81,174,144,95,34,9,6,26,13,13,0,0,15,14,35,62,67,41,366,334,52.29
471,Nathan Paetsch,BUF,D,59,804.21666666667,2,7,3,4,9,24.32,49,4.08,2.21,88,59,16,2,1,9,27,11,10,1,0,8,20,4,35,50,52,0,0,-
472,Matt Keith,NYI,R,3,32.05,0,0,0,0,0,-,3,0.00,0.19,7,4,6,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,-
473,Brendan Bell,PHX,D,2,29.633333333333,0,0,0,0,0,-,0,-,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-
474,Tomas Plekanec,MTL,C,81,1463.5333333333,29,40,24,16,69,71.88,186,15.59,19.8,303,249,211,89,16,18,42,21,21,0,0,28,40,51,32,56,28,683,698,49.46
475,Brandon Nolan,CAR,C,6,43.533333333333,0,1,0,1,1,100.00,2,0.00,0.23,5,4,3,2,1,0,0,0,0,0,0,0,0,3,8,7,1,0,0,-
476,Garth Murray,"FLA, MTL",C,7,43.616666666667,0,0,0,0,0,-,3,0.00,0.13,3,3,2,0,0,0,19,5,2,3,0,5,1,0,13,7,0,0,3,0.00
477,Aaron Johnson,NYI,D,30,415.85,0,2,0,2,2,9.52,16,0.00,0.44,46,22,7,1,0,1,30,15,15,0,0,4,16,18,41,39,28,0,0,-
478,Drew Fata,NYI,D,5,87.533333333333,0,1,0,1,1,100.00,4,0.00,0.16,10,7,0,0,0,0,4,2,2,0,0,1,7,4,3,6,3,0,0,-
479,Stephane Veilleux,MIN,L,77,1117.6833333333,11,7,4,3,18,72.00,136,8.09,10.15,232,182,108,38,11,11,61,22,18,3,1,22,24,19,113,73,25,17,28,37.78
480,Patrick Sharp,CHI,L,80,1502.05,36,26,16,10,62,65.96,209,17.22,25.98,330,273,225,103,12,12,55,26,25,1,0,24,22,44,50,63,27,305,289,51.35
481,Jordin Tootoo,NSH,R,63,623.45,11,7,5,2,18,78.26,98,11.22,7.08,191,143,76,20,6,8,98,30,19,10,1,37,16,16,64,70,5,2,2,50.00
482,Christian Ehrhoff,S.J,D,77,1672.9666666667,1,21,4,17,22,38.60,97,1.03,6.69,263,183,41,4,4,13,72,36,36,0,0,18,43,22,92,133,108,0,0,-
483,Christoph Schubert,OTT,D,82,1112.55,8,16,8,8,24,45.28,137,5.84,7.56,246,182,68,18,9,12,64,32,32,0,0,19,37,23,187,89,36,1,3,25.00
484,Kyle Wellwood,TOR,C,59,746.1,8,13,9,4,21,61.76,57,14.04,8.15,106,87,75,35,1,7,0,0,0,0,0,11,20,15,5,51,18,178,147,54.77
485,Colin Stuart,ATL,L,18,221.91666666667,3,2,1,1,5,62.50,19,15.79,1.68,27,24,17,9,2,1,6,3,3,0,0,1,7,14,25,16,9,4,3,57.14
486,Joel Perrault,PHX,C,49,707.48333333333,7,10,6,4,17,51.52,87,8.05,8.11,146,113,92,31,8,8,48,21,19,2,0,17,15,14,42,55,16,294,305,49.08
487,Tomas Plihal,S.J,C,22,238.16666666667,2,1,0,1,3,33.33,34,5.88,3.84,61,46,34,15,3,1,4,2,2,0,0,3,10,12,20,10,5,5,14,26.32
488,Cody McCormick,COL,C,40,438.88333333333,2,2,1,1,4,36.36,45,4.44,2.88,83,62,37,12,5,3,50,15,10,4,1,14,4,16,81,32,9,6,11,35.29
489,Kevin Bieksa,VAN,D,34,795.31666666667,2,10,3,7,12,34.29,64,3.13,3.59,153,102,26,6,3,5,90,25,18,4,3,13,39,16,52,44,33,0,0,-
490,Maxim Kondratiev,ANA,D,4,30.05,0,0,0,0,0,0.00,1,0.00,0.03,4,2,2,0,0,0,0,0,0,0,0,1,2,1,3,0,1,0,0,-
491,Dennis Seidenberg,CAR,D,47,885.2,0,15,7,8,15,33.33,80,0.00,3.48,178,110,39,4,3,8,18,9,9,0,0,13,12,7,110,110,81,1,0,100.00
492,Ryane Clowe,S.J,L,15,214.26666666667,3,5,2,3,8,61.54,22,13.64,2.17,42,29,25,9,1,3,22,7,6,0,1,10,11,7,31,13,5,5,9,35.71
493,Marek Zidlicky,NSH,D,79,1645.3,5,38,17,21,43,45.26,122,4.10,7.89,241,158,58,20,3,8,63,30,29,1,0,13,36,39,83,75,84,0,0,-
494,Andrew Alberts,BOS,D,35,721.7,0,2,1,1,2,9.52,25,0.00,0.74,62,39,8,0,1,1,39,17,16,1,0,7,15,5,53,30,52,1,1,50.00
495,Tom Cavanagh,S.J,R,1,13.9,0,1,1,0,1,100.00,0,-,0.11,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,33.33
496,Jussi Jokinen,"DAL, T.B",L,72,1040.8666666667,16,26,15,11,42,75.00,131,12.21,12.43,223,169,125,53,3,9,18,9,9,0,0,11,34,23,16,57,21,178,163,52.20
497,Brooks Laich,WSH,C,82,1151.75,21,16,13,3,37,80.43,122,17.21,13.16,188,155,134,69,7,10,35,16,15,1,0,26,26,22,83,119,56,281,315,47.15
498,Derek Boogaard,MIN,L,34,133.7,0,0,0,0,0,0.00,6,0.00,0.7,11,10,10,6,2,0,74,18,7,10,1,20,3,0,32,21,3,0,0,-
499,Jason King,ANA,R,4,43.783333333333,0,0,0,0,0,0.00,2,0.00,0.17,7,4,2,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,100.00
500,David Moss,CGY,R,41,508.18333333333,4,7,5,2,11,78.57,60,6.67,7.6,108,86,66,39,1,8,10,5,5,0,0,11,11,9,42,39,18,7,10,41.18
501,Johnny Oduya,N.J,D,75,1427.1666666667,6,20,10,10,26,37.14,63,9.52,3.29,163,97,44,3,3,9,42,21,21,0,0,8,38,16,71,85,79,0,0,-
502,Brandon Bochenski,"ANA, BOS, NSH",R,40,477.66666666667,3,10,5,5,13,65.00,56,5.36,6.56,99,78,67,22,3,3,12,6,6,0,0,7,8,19,13,17,5,2,5,28.57
503,Marek Svatos,COL,R,62,846.58333333333,26,11,6,5,37,84.09,140,18.57,16.38,209,184,153,88,7,17,32,16,16,0,0,10,18,21,36,39,7,1,2,33.33
504,Aaron Voros,MIN,L,55,504.6,7,7,6,1,14,56.00,52,13.46,6.26,88,71,58,34,4,8,141,40,23,15,2,32,10,8,96,67,5,3,12,20.00
505,Ryan Hollweg,NYR,L,70,581.45,2,2,0,2,4,100.00,59,3.39,4.5,92,79,49,18,7,5,96,24,13,8,3,17,8,10,174,81,18,18,21,46.15
506,Milan Jurcina,WSH,D,75,1248.0,1,8,2,6,9,20.93,58,1.72,2.09,142,85,35,1,0,5,30,14,14,0,0,4,46,15,151,63,107,0,0,-
507,Andrew Murray,CBJ,C,39,456.51666666667,6,4,1,3,10,58.82,45,13.33,4.59,69,61,51,27,2,2,12,6,6,0,0,7,2,8,47,46,16,15,17,46.88
508,Pascal Pelletier,BOS,L,6,66.366666666667,0,0,0,0,0,-,8,0.00,1.37,19,16,12,6,1,1,0,0,0,0,0,1,0,0,12,9,2,1,0,100.00
509,Vernon Fiddler,NSH,C,79,1101.0166666667,11,21,13,8,32,80.00,97,11.34,9.19,167,136,101,40,7,12,47,19,16,3,0,27,17,51,52,91,23,193,191,50.26
510,Zbynek Michalek,PHX,D,75,1619.5833333333,4,13,5,8,17,29.82,92,4.35,4.53,188,132,40,5,3,10,34,17,17,0,0,11,29,30,53,132,124,0,0,-
511,Marc-Andre Bergeron,"ANA, NYI",D,55,956.71666666667,9,10,5,5,19,38.00,108,8.33,5.75,218,144,52,5,6,11,20,10,10,0,0,9,43,24,27,56,46,0,0,-
512,Dennis Wideman,BOS,D,81,2037.75,13,23,10,13,36,38.71,171,7.60,9.32,380,271,84,13,13,14,70,35,35,0,0,28,63,22,62,125,110,0,0,-
513,Keith Aucoin,CAR,C,38,511.45,5,8,4,4,13,61.90,65,7.69,6.79,118,91,69,31,0,10,10,5,5,0,0,17,7,22,34,47,8,124,203,37.92
514,Karl Stewart,T.B,L,9,36.966666666667,0,0,0,0,0,0.00,2,0.00,0.34,4,4,3,2,0,0,2,1,1,0,0,0,2,1,6,2,1,0,0,-
515,Kevin Dallman,L.A,D,34,438.2,3,4,1,3,7,43.75,41,7.32,2.61,94,73,23,3,0,3,4,2,2,0,0,4,14,6,42,38,26,0,2,0.00
516,Chad LaRose,CAR,R,58,814.96666666667,11,12,10,2,23,67.65,117,9.40,12.05,189,150,118,61,11,15,46,23,23,0,0,31,14,24,73,84,15,6,13,31.58
517,Zenon Konopka,CBJ,C,3,23.716666666667,0,0,0,0,0,-,4,0.00,0.62,5,4,5,3,0,0,15,3,0,3,0,3,0,0,5,3,2,11,10,52.38
518,Josh Gratton,PHX,L,1,9.6666666666667,0,0,0,0,0,0.00,0,-,0.04,1,1,0,0,0,0,5,1,0,1,0,1,0,0,4,0,0,0,0,-
519,Thomas Pock,NYR,D,1,18.883333333333,0,0,0,0,0,-,2,0.00,0.02,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,-
520,Sheldon Brookbank,N.J,D,44,665.91666666667,0,8,4,4,8,32.00,43,0.00,1.99,110,75,20,3,2,4,63,20,14,5,1,7,15,5,28,60,41,0,0,-
521,Mark Hartigan,DET,C,23,164.55,3,1,0,1,4,80.00,19,15.79,1.46,26,24,12,6,0,2,16,8,8,0,0,2,2,1,25,31,0,60,54,52.63
522,Jeff Giuliano,L.A,L,53,625.73333333333,0,6,4,2,6,50.00,30,0.00,3.97,52,44,31,20,2,2,14,7,7,0,0,6,11,11,69,64,27,108,131,45.19
523,Jeff Hoggan,BOS,R,1,7.95,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,-
524,Matt Ellis,"DET, L.A",L,54,429.28333333333,3,5,5,0,8,61.54,66,4.55,5.77,102,87,56,29,3,3,26,13,13,0,0,4,9,17,28,54,16,53,61,46.49
525,Tomas Fleischmann,WSH,L,75,946.66666666667,10,20,9,11,30,63.83,107,9.35,11.84,190,150,121,57,7,9,18,9,9,0,0,7,21,29,26,50,11,15,15,50.00
526,Rick Nash,CBJ,R,80,1638.8666666667,38,31,19,12,69,84.15,329,11.55,33.19,522,425,299,139,27,27,95,45,44,1,0,53,30,56,67,63,30,14,30,31.82
527,Valtteri Filppula,DET,C,78,1323.15,19,17,13,4,36,63.16,122,15.57,12.95,184,155,126,55,5,7,28,13,13,0,0,26,32,31,35,125,26,314,307,50.56
528,Keith Ballard,PHX,D,82,1743.5666666667,6,15,9,6,21,31.82,105,5.71,5.63,209,144,51,10,4,16,83,36,33,3,0,24,38,34,169,97,162,0,0,-
529,Staffan Kronwall,TOR,D,18,200.15,0,0,0,0,0,0.00,9,0.00,0.38,16,13,4,1,0,0,7,2,1,1,0,7,9,4,14,16,14,0,0,-
530,Derek Meech,DET,D,32,388.48333333333,0,3,1,2,3,27.27,44,0.00,2.34,82,58,21,2,4,3,6,3,3,0,0,4,14,8,22,39,18,0,0,-
531,Adam Burish,CHI,R,81,951.61666666667,4,4,3,1,8,40.00,69,5.80,5.3,91,80,60,31,2,4,212,54,31,16,7,49,7,11,89,90,66,111,153,42.05
532,Ryan Craig,T.B,C,7,91.416666666667,1,1,1,0,2,50.00,8,12.50,0.82,10,9,8,5,0,0,0,0,0,0,0,4,1,1,8,8,4,1,0,100.00
533,Petr Prucha,NYR,R,62,721.56666666667,7,10,4,6,17,58.62,89,7.87,11.23,163,126,118,65,8,9,20,10,10,0,0,28,21,31,81,109,17,2,1,66.67
534,Paul Ranger,T.B,D,72,1815.8666666667,10,21,9,12,31,37.80,105,9.52,5.55,211,147,63,13,9,8,54,26,26,0,0,13,53,38,106,104,118,0,0,-
535,Matt Jones,PHX,D,45,655.15,0,2,0,2,2,13.33,25,0.00,0.81,48,39,10,0,1,1,10,5,5,0,0,3,6,4,80,67,53,0,0,-
536,Tim Conboy,CAR,D,19,132.36666666667,0,5,3,2,5,62.50,16,0.00,0.82,26,21,9,5,0,1,60,14,5,8,1,13,2,3,25,23,4,0,0,-
537,Tom Gilbert,EDM,D,82,1820.0,13,20,6,14,33,39.29,98,13.27,5.6,209,133,60,12,2,9,20,10,10,0,0,11,74,33,27,124,159,0,0,-
538,Scottie Upshall,PHI,R,61,813.56666666667,14,16,10,6,30,73.17,128,10.94,13.43,213,175,117,59,12,11,74,28,26,0,2,32,25,19,86,87,14,2,5,28.57
539,Trevor Daley,DAL,D,82,1624.1666666667,5,19,6,13,24,41.38,87,5.75,5.48,178,138,57,13,3,10,85,30,25,3,2,18,34,24,32,60,63,1,0,100.00
540,John Zeiler,L.A,R,36,305.33333333333,0,1,0,1,1,33.33,18,0.00,1.46,31,26,23,11,4,1,23,10,9,1,0,13,7,7,102,50,14,12,19,38.71
541,Alexander Semin,WSH,R,63,1065.4,26,16,10,6,42,61.76,185,14.05,19.78,358,274,212,73,11,13,54,27,27,0,0,29,81,40,20,71,14,4,7,36.36
542,Matt Greene,EDM,D,46,768.18333333333,0,1,0,1,1,4.55,28,0.00,1.18,82,53,13,1,1,5,53,19,14,5,0,12,32,6,64,50,78,0,0,-
543,Cam Janssen,STL,R,12,85.433333333333,0,1,1,0,1,33.33,9,0.00,0.49,12,12,6,1,1,0,18,6,4,2,0,3,0,1,26,7,1,0,0,-
544,Joni Pitkanen,EDM,D,63,1519.3166666667,8,18,8,10,26,31.33,101,7.92,5.88,203,141,55,19,5,10,56,28,28,0,0,10,71,20,32,103,59,0,0,-
545,Frans Nielsen,NYI,C,16,139.26666666667,2,1,0,1,3,75.00,17,11.76,1.3,30,24,17,7,2,2,0,0,0,0,0,3,1,6,4,6,8,54,57,48.65
546,Jay Bouwmeester,FLA,D,82,2252.4666666667,15,22,12,10,37,40.22,182,8.24,9.52,332,244,74,19,7,19,72,36,36,0,0,8,65,19,105,99,118,0,0,-
547,Joakim Lindstrom,CBJ,C,25,235.83333333333,3,4,2,2,7,53.85,25,12.00,2.26,45,38,25,8,0,1,14,7,7,0,0,3,0,5,9,15,1,2,5,28.57
548,Pierre-Marc Bouchard,MIN,C,81,1364.4166666667,13,50,30,20,63,77.78,129,10.08,10.92,256,181,121,33,6,13,34,14,12,2,0,33,37,31,10,72,15,4,6,40.00
549,Boyd Gordon,WSH,C,67,1054.1666666667,7,9,4,5,16,61.54,100,7.00,10.41,166,138,99,42,5,8,12,6,6,0,0,13,15,28,19,109,50,504,400,55.75
550,Matt Stajan,TOR,C,82,1550.3,16,17,10,7,33,55.93,127,12.60,15.59,217,170,152,72,6,12,47,22,21,1,0,32,41,52,89,115,47,615,678,47.56
551,Matt Foy,MIN,R,28,219.31666666667,4,4,3,1,8,80.00,38,10.53,3.42,55,47,37,24,2,7,28,10,8,2,0,10,3,4,11,20,0,2,5,28.57
552,Gregory Campbell,FLA,C,81,1008.05,5,13,9,4,18,75.00,113,4.42,9.79,183,150,100,50,8,12,72,22,15,6,1,18,18,12,156,81,35,235,225,51.09
553,Ole-Kristian Tollefsen,CBJ,D,51,627.71666666667,2,2,1,1,4,21.05,21,9.52,1.09,49,33,9,2,0,2,111,32,22,7,3,23,9,2,91,66,20,0,0,-
554,Max Talbot,PIT,C,63,974.0,12,14,8,6,26,83.87,80,15.00,6.36,119,96,74,31,2,4,53,21,18,3,0,19,18,18,66,121,37,231,282,45.03
555,Sean Bergenheim,NYI,L,78,877.63333333333,10,12,6,6,22,73.33,155,6.45,15.16,251,206,148,65,10,21,62,31,31,0,0,20,28,42,138,83,20,9,6,60.00
556,Eric Nystrom,CGY,L,44,505.73333333333,3,7,5,2,10,90.91,42,7.14,3.03,79,56,36,13,3,3,48,12,4,8,0,20,9,16,68,50,17,7,7,50.00
557,Johnny Boychuk,COL,D,4,35.766666666667,0,0,0,0,0,0.00,3,0.00,0.04,7,3,0,0,0,0,0,0,0,0,0,0,1,1,9,6,1,0,1,0.00
558,Steve Eminger,WSH,D,20,222.71666666667,0,2,1,1,2,40.00,14,0.00,0.58,22,15,9,3,0,3,8,4,4,0,0,1,6,5,17,20,8,0,0,-
559,Barry Tallackson,N.J,R,3,21.15,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,-
560,Jiri Hudler,DET,R,81,1066.65,13,29,18,11,42,73.68,131,9.92,13.47,203,178,124,54,3,3,26,13,13,0,0,13,17,21,25,36,8,10,16,38.46
561,Joffrey Lupul,PHI,L,56,1019.1833333333,20,26,14,12,46,65.71,176,11.36,16.45,276,228,145,61,5,19,33,15,14,1,0,25,17,18,79,62,20,3,1,75.00
562,Joey Mormina,CAR,D,1,7.75,0,0,0,0,0,-,1,0.00,0.02,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-
563,James Wisniewski,CHI,D,68,1156.4333333333,7,19,9,10,26,45.61,82,8.54,3.34,165,116,27,2,1,5,98,29,19,8,2,28,22,11,113,87,67,0,0,-
564,Yan Stastny,STL,C,12,131.83333333333,1,1,0,1,2,50.00,10,10.00,1.24,25,19,12,7,0,1,9,3,2,1,0,2,0,0,16,15,6,27,34,44.26
565,Daniel Paille,BUF,L,77,1021.9,19,16,11,5,35,85.37,110,17.27,11.27,177,144,111,57,16,7,14,7,7,0,0,28,25,18,61,118,26,15,26,36.59
566,Kris Newbury,TOR,C,28,122.48333333333,1,1,1,0,2,100.00,14,7.14,0.96,17,16,13,3,0,0,32,9,6,2,1,8,5,4,23,12,2,22,33,40.00
567,Alexander Steen,TOR,L,76,1374.5166666667,15,27,16,11,42,66.67,169,8.88,13.29,320,249,167,46,8,16,32,16,16,0,0,27,46,27,62,140,36,59,120,32.96
568,Denis Grebeshkov,EDM,D,71,1198.3,3,15,6,9,18,28.57,34,8.82,2.44,102,60,25,7,3,5,22,11,11,0,0,10,54,18,41,46,55,0,0,-
569,Ian White,TOR,D,81,1522.4166666667,5,16,7,9,21,33.33,116,4.31,4.2,283,171,60,5,1,10,44,22,22,0,0,13,60,26,96,56,79,0,0,-
570,Chris Higgins,MTL,L,82,1471.45,27,25,18,7,52,66.67,241,11.20,25.02,399,325,267,118,8,20,22,10,10,0,0,36,18,50,76,107,65,22,40,35.48
571,Ben Eager,"CHI, PHI",L,32,185.71666666667,0,2,2,0,2,66.67,16,0.00,1.42,28,23,16,4,1,4,89,22,12,7,3,20,4,2,32,30,0,1,4,20.00
572,Duncan Keith,CHI,D,82,2096.0333333333,12,20,14,6,32,33.68,148,8.11,6.7,265,186,58,12,6,15,56,24,23,0,1,12,41,52,67,67,115,0,0,-
573,Tim Brent,PIT,C,1,4.5666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,60.00
574,Jim Slater,ATL,C,69,717.05,8,5,3,2,13,76.47,95,8.42,7.63,144,116,79,31,5,5,41,15,13,1,1,20,9,26,84,55,29,191,176,52.04
575,DJ King,STL,L,61,341.95,3,3,2,1,6,66.67,36,8.33,2.17,45,39,23,14,3,0,100,29,15,14,0,23,0,4,75,51,3,2,5,28.57
576,Connor James,PIT,L,13,96.55,1,0,0,0,1,100.00,9,11.11,0.49,15,10,7,3,1,1,2,1,1,0,0,2,0,1,3,17,0,0,0,-
577,Erik Christensen,"ATL, PIT",C,59,787.18333333333,11,13,4,9,24,64.86,132,8.33,11.6,233,183,115,39,10,7,30,15,15,0,0,11,14,20,35,49,2,277,197,58.44
578,Rob Globke,FLA,R,9,69.05,0,0,0,0,0,-,4,0.00,0.45,8,8,5,2,0,1,2,1,1,0,0,2,3,1,7,6,2,0,1,0.00
579,Ryan Whitney,PIT,D,76,1706.1833333333,12,28,19,9,40,39.22,119,10.08,7.54,224,157,60,16,1,11,45,17,15,1,1,8,53,11,30,93,117,0,0,-
580,Aaron Rome,CBJ,D,17,309.03333333333,1,1,0,1,2,33.33,15,6.67,0.6,33,24,7,0,0,2,33,8,4,3,1,5,4,2,33,22,17,0,0,-
581,Nate Guenin,PHI,D,2,19.883333333333,0,0,0,0,0,0.00,0,-,0.01,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,1,4,0,0,-
582,Jonathan Ericsson,DET,D,8,127.73333333333,1,0,0,0,1,33.33,19,5.26,0.6,29,24,3,2,0,0,4,2,2,0,0,1,9,0,9,5,3,0,0,-
583,Patrick Rissmiller,S.J,L,79,1039.5666666667,8,9,4,5,17,70.83,119,6.72,9.57,228,170,106,34,7,9,30,15,15,0,0,33,24,22,111,81,35,109,105,50.93
584,Josh Gorges,MTL,D,62,1011.1,0,9,3,6,9,29.03,41,0.00,2.03,93,68,20,4,4,4,32,13,11,2,0,7,31,18,76,125,101,0,0,-
585,Chris Campoli,NYI,D,46,880.8,4,14,8,6,18,36.73,68,5.88,4.73,130,93,26,8,3,9,14,7,7,0,0,8,21,19,51,51,47,0,0,-
586,Mike Glumac,STL,C,4,40.533333333333,0,0,0,0,0,-,3,0.00,0.39,5,4,4,1,0,0,5,1,0,1,0,3,0,3,6,4,2,1,2,33.33
587,Alexandre Burrows,VAN,L,82,1237.8,12,19,12,7,31,75.61,126,9.52,11.96,217,177,124,54,9,12,177,54,41,7,6,67,31,50,80,82,45,13,24,35.14
588,Martin St Pierre,CHI,C,5,76.4,0,0,0,0,0,0.00,2,0.00,0.43,3,2,1,1,0,0,0,0,0,0,0,2,3,2,3,4,1,33,26,55.93
589,Jeff Hamilton,CAR,C,58,626.2,9,15,7,8,24,53.33,116,7.76,8.59,224,162,71,20,4,14,10,4,4,0,0,6,15,8,17,25,12,38,41,48.10
590,Patrick Thoresen,"EDM, PHI",L,38,446.58333333333,2,6,4,2,8,66.67,39,5.13,3.89,67,54,45,21,2,4,14,7,7,0,0,7,21,13,42,37,5,41,59,41.00
591,Chris Minard,PIT,L,15,58.15,1,1,0,1,2,66.67,9,11.11,0.46,13,12,6,2,0,1,10,1,0,0,1,2,0,2,16,3,0,0,0,-
592,Chris Kunitz,ANA,L,82,1386.1833333333,21,29,21,8,50,62.50,196,10.71,20.54,315,262,174,70,12,10,80,28,24,2,2,25,32,32,159,81,19,16,33,32.65
593,Joe Motzko,WSH,R,8,99.633333333333,2,2,2,0,4,50.00,10,20.00,0.82,14,12,7,2,0,0,0,0,0,0,0,0,7,3,4,9,0,0,3,0.00
594,Tom Preissing,L.A,D,77,1377.0,8,16,7,9,24,35.82,93,8.60,6.2,191,137,58,13,2,7,16,8,8,0,0,8,45,16,22,101,42,2,7,22.22
595,Freddy Meyer,"NYI, PHX",D,57,1068.3166666667,3,9,5,4,12,27.91,51,5.88,3.18,125,77,25,4,2,10,22,11,11,0,0,10,27,38,88,57,72,0,0,-
596,Jed Ortmeyer,NSH,R,51,635.13333333333,4,4,2,2,8,61.54,68,5.88,6.02,118,101,54,15,2,4,32,13,11,2,0,9,12,31,63,53,23,6,6,50.00
597,Eric Staal,CAR,C,82,1774.05,38,44,25,19,82,69.49,310,12.26,35.0,550,418,310,154,18,44,50,25,25,0,0,57,46,56,99,87,33,767,941,44.91
598,Nathan Horton,FLA,R,82,1536.5,27,35,20,15,62,64.58,212,12.74,18.74,383,294,220,61,11,12,85,33,29,3,1,32,36,27,81,70,24,29,44,39.73
599,Nikolay Zherdev,CBJ,R,82,1588.6666666667,26,35,28,7,61,79.22,254,10.24,22.62,439,341,212,74,9,20,34,17,17,0,0,43,60,48,37,63,18,12,17,41.38
600,Thomas Vanek,BUF,L,82,1381.95,36,28,19,9,64,68.09,240,15.00,31.29,382,327,270,152,11,26,64,32,32,0,0,27,60,33,45,72,24,6,7,46.15
601,Milan Michalek,S.J,L,79,1427.95,24,31,20,11,55,61.11,233,10.30,28.18,367,307,267,139,12,23,47,22,21,1,0,36,34,37,70,111,31,6,4,60.00
602,Ryan Suter,NSH,D,76,1564.2333333333,7,24,9,15,31,42.47,138,5.07,7.05,271,187,53,7,3,17,71,34,33,1,0,25,38,33,57,60,75,0,0,-
603,Braydon Coburn,PHI,D,78,1656.1666666667,9,27,8,19,36,38.71,113,7.96,6.09,240,173,40,9,3,12,74,33,32,0,1,23,53,36,79,86,79,0,0,-
604,Dion Phaneuf,CGY,D,82,2166.5833333333,17,43,20,23,60,44.78,263,6.46,15.34,531,372,130,28,13,28,182,71,60,10,1,66,51,52,194,123,88,0,0,-
605,Andrei Kostitsyn,MTL,L,78,1222.65,26,27,17,10,53,63.10,156,16.67,16.18,277,224,173,81,6,14,29,12,11,1,0,27,26,22,102,102,22,4,2,66.67
606,Jeff Carter,PHI,C,82,1545.0333333333,29,24,17,7,53,64.63,260,11.15,25.45,464,367,234,113,20,31,55,22,20,1,1,21,60,56,52,59,53,657,721,47.68
