,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
452,Ben Lovejoy,ANA,D,78,1512.9666666667,5,13,8,5,18,31.58,107,4.67,3.61,219,151,36,3,2,6,37,17,16,1,0,9,32,17,215,155,150,0,0,-
453,Trevor Smith,TOR,C,28,290.41666666667,4,5,3,2,9,90.00,24,16.67,1.93,42,34,25,6,1,2,4,2,2,0,0,4,3,4,45,37,16,115,143,44.57
454,Derek Smith,CGY,D,14,133.43333333333,0,1,0,1,1,50.00,12,0.00,0.46,27,20,4,1,0,1,2,1,1,0,0,1,3,2,6,11,6,2,1,66.67
455,Teddy Purcell,T.B,L,81,1333.7833333333,12,30,20,10,42,59.15,157,7.64,13.28,276,223,145,53,6,19,14,7,7,0,0,8,40,36,13,78,12,4,12,25.00
456,Rob Klinkhammer,PHX,L,72,818.46666666667,11,9,6,3,20,64.52,103,10.68,10.24,175,146,90,47,9,12,19,8,7,1,0,15,13,14,168,82,7,1,5,16.67
457,Alex Killorn,T.B,L,82,1375.8666666667,17,24,9,15,41,57.75,174,9.77,16.89,303,237,195,68,6,20,61,24,22,1,1,22,43,32,77,95,31,74,98,43.02
458,Luke Gazdic,EDM,L,67,388.66666666667,2,2,1,1,4,57.14,30,6.67,1.87,51,39,22,11,3,1,127,29,11,15,3,26,11,6,103,41,22,3,0,100.00
459,Karl Alzner,WSH,D,82,1683.8833333333,2,16,5,11,18,36.00,95,2.11,4.14,201,143,41,4,0,7,26,13,13,0,0,11,33,28,73,130,158,0,0,-
460,Justin Falk,NYR,D,21,250.56666666667,0,2,0,2,2,50.00,10,0.00,0.32,24,15,4,0,0,0,20,7,5,2,0,3,9,0,39,34,28,0,0,-
461,Jamie Benn,DAL,L,81,1551.3333333333,34,45,23,22,79,69.30,279,12.19,30.64,515,407,314,125,15,31,64,25,22,2,1,29,68,70,118,113,60,411,367,52.83
462,TJ Galiardi,CGY,L,62,905.85,4,13,9,4,17,60.71,100,4.00,9.95,182,149,97,50,6,8,21,9,8,1,0,26,16,23,77,85,43,62,93,40.00
463,Alex Grant,ANA,D,2,24.35,2,0,0,0,2,66.67,2,100.00,0.09,7,3,1,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,-
464,Paul Carey,COL,C,12,77.216666666667,0,0,0,0,0,0.00,6,0.00,0.53,10,8,4,4,0,1,0,0,0,0,0,1,1,1,11,5,2,0,0,-
465,Nick Bonino,ANA,C,77,1249.6833333333,22,27,14,13,49,64.47,159,13.84,16.69,261,210,152,60,10,17,22,11,11,0,0,10,35,37,28,77,68,583,611,48.83
466,John Albert,WPG,C,9,46.016666666667,1,0,0,0,1,100.00,5,20.00,0.17,6,5,3,1,3,0,0,0,0,0,0,0,0,1,8,4,3,9,12,42.86
467,Ian Cole,STL,D,46,693.86666666667,3,8,2,6,11,37.93,45,6.67,2.02,106,72,21,2,3,7,31,14,13,1,0,7,9,9,24,70,68,0,0,-
468,Eric Tangradi,WPG,L,55,475.43333333333,3,3,2,1,6,54.55,52,5.77,5.01,90,75,49,26,4,1,21,9,8,1,0,8,12,10,105,46,17,3,0,100.00
469,Justin Braun,S.J,D,82,1720.85,4,13,5,8,17,24.29,121,3.31,5.09,269,166,69,7,6,14,20,10,10,0,0,10,39,40,77,193,146,0,0,-
470,Aaron Palushaj,CAR,R,2,18.65,0,0,0,0,0,-,2,0.00,0.18,4,4,1,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0.00
471,Kevin Shattenkirk,STL,D,81,1666.0666666667,10,35,12,23,45,48.91,188,5.32,10.19,395,256,95,12,6,17,38,19,19,0,0,10,37,38,72,107,101,0,0,-
472,Patrick Maroon,ANA,L,62,763.4,11,18,13,5,29,61.70,93,11.83,11.29,167,133,105,64,4,7,101,22,7,13,2,29,15,15,124,119,16,7,8,46.67
473,James van Riemsdyk,TOR,L,80,1684.5166666667,30,31,18,13,61,61.62,279,10.75,29.99,402,351,254,149,17,22,50,24,24,0,0,19,41,36,118,132,29,46,67,40.71
474,Paul Byron,CGY,L,47,678.81666666667,7,14,12,2,21,72.41,46,15.22,5.92,93,68,65,28,3,2,27,8,6,1,1,8,13,29,63,27,10,7,25,21.88
475,Sam Gagner,EDM,C,67,1231.2333333333,10,27,16,11,37,64.91,143,6.99,13.4,252,202,129,56,8,16,41,15,13,1,1,4,47,28,33,71,34,451,512,46.83
476,Keith Aulie,T.B,D,15,147.35,0,1,0,1,1,33.33,6,0.00,0.19,18,8,4,0,0,0,9,3,2,1,0,2,1,0,17,22,15,0,0,-
477,Chris Terry,CAR,L,10,120.81666666667,0,2,1,1,2,66.67,13,0.00,0.95,30,21,12,1,2,1,0,0,0,0,0,0,3,7,9,7,6,0,0,-
478,Logan Couture,S.J,C,65,1230.9166666667,23,31,18,13,54,63.53,233,9.87,26.97,400,324,235,100,14,31,20,10,10,0,0,19,43,39,16,93,68,479,471,50.42
479,P.K. Subban,MTL,D,82,2018.5333333333,10,43,19,24,53,45.69,204,4.90,11.26,457,286,81,10,5,36,81,39,38,1,0,29,83,26,135,132,125,0,0,-
480,Linus Omark,"BUF, EDM",L,14,175.06666666667,0,2,0,2,2,50.00,10,0.00,0.79,25,19,10,2,0,1,6,3,3,0,0,4,2,2,4,7,3,0,1,0.00
481,Anthony Peluso,WPG,R,53,306.06666666667,2,3,2,1,5,50.00,24,8.33,3.09,32,31,20,16,1,3,65,15,5,9,1,14,2,7,85,40,3,1,2,33.33
482,Riley Nash,CAR,C,73,924.86666666667,10,14,7,7,24,63.16,86,11.63,10.69,146,118,96,50,5,7,29,9,7,1,1,10,18,54,81,132,22,306,360,45.95
483,Thomas Hickey,NYI,D,82,1547.2666666667,4,18,8,10,22,37.29,96,4.17,5.31,226,151,58,12,5,6,34,16,16,0,0,7,57,34,72,155,132,0,0,-
484,Kyle Turris,OTT,C,82,1534.4333333333,26,32,22,10,58,61.05,215,12.09,19.1,389,298,178,56,11,15,39,18,17,1,0,29,39,51,45,108,33,724,705,50.66
485,Paul Postma,WPG,D,20,322.61666666667,1,2,1,1,3,37.50,19,5.26,0.73,45,27,9,1,0,1,8,4,4,0,0,3,17,3,20,31,29,0,0,-
486,Carson McMillan,MIN,R,1,8.1,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
487,Brad Malone,COL,C,32,216.56666666667,3,2,0,2,5,100.00,16,18.75,1.01,32,25,12,3,1,0,23,6,4,1,1,3,7,4,79,31,5,45,51,46.88
488,Brendan Smith,DET,D,71,1305.5833333333,5,14,7,7,19,38.00,90,5.56,3.77,193,138,37,1,3,9,68,31,29,2,0,23,49,18,57,140,69,0,0,-
489,Brandon Sutter,PIT,C,81,1277.25,13,13,8,5,26,76.47,144,9.03,13.51,220,184,121,58,9,12,12,6,6,0,0,18,13,29,69,99,40,549,601,47.74
490,Matt Halischuk,WPG,R,46,521.43333333333,5,5,4,1,10,66.67,56,8.93,6.51,95,80,58,31,4,6,6,3,3,0,0,7,5,12,19,30,27,2,2,50.00
491,Dana Tyrell,T.B,C,7,64.65,0,0,0,0,0,-,4,0.00,0.17,4,4,2,1,0,0,4,2,2,0,0,0,1,1,10,8,3,2,4,33.33
492,Nick Spaling,NSH,C,71,1137.4166666667,13,19,14,5,32,64.00,85,15.29,8.73,141,109,87,43,3,6,14,7,7,0,0,7,7,30,42,59,32,88,79,52.69
493,Colton Sceviour,DAL,C,26,386.88333333333,8,4,1,3,12,70.59,69,11.59,6.91,102,89,62,35,10,9,4,2,2,0,0,2,13,7,19,32,16,17,26,39.53
494,Dwight King,L.A,L,77,1158.2666666667,15,15,6,9,30,60.00,111,13.51,12.82,188,154,116,59,6,14,18,9,9,0,0,10,33,15,114,106,17,2,3,40.00
495,David Perron,EDM,L,78,1490.45,28,29,20,9,57,75.00,220,12.73,23.48,383,289,207,81,11,25,90,45,45,0,0,41,42,52,116,117,20,13,26,33.33
496,Carl Gunnarsson,TOR,D,80,1552.7833333333,3,14,5,9,17,26.98,48,6.25,2.92,102,68,35,7,0,5,34,17,17,0,0,7,65,29,166,191,176,0,0,-
497,Corey Tropp,"BUF, CBJ",R,53,473.88333333333,2,9,4,5,11,52.38,35,5.71,3.05,55,41,29,16,0,2,37,14,11,3,0,16,4,9,112,104,28,0,1,0.00
498,Yannick Weber,VAN,D,49,583.88333333333,6,4,3,1,10,43.48,70,8.57,3.9,153,110,28,6,2,5,16,8,8,0,0,2,9,9,39,48,37,0,0,-
499,Brett Bellemore,CAR,D,64,1118.2166666667,2,6,2,4,8,26.67,54,3.70,2.22,106,70,23,5,4,7,45,18,15,3,0,15,39,21,169,137,98,0,0,-
500,Drayson Bowman,CAR,L,70,724.93333333333,4,8,3,5,12,54.55,80,5.00,7.99,150,111,81,39,7,13,16,8,8,0,0,8,12,19,45,90,18,6,4,60.00
501,Dustin Jeffrey,"DAL, PIT",L,34,325.41666666667,2,2,0,2,4,57.14,30,6.67,3.49,59,45,37,19,0,5,2,1,1,0,0,3,5,9,6,18,5,55,60,47.83
502,Patrick Kane,CHI,R,69,1353.1,29,40,24,16,69,77.53,227,12.78,22.24,402,314,236,102,16,19,22,11,11,0,0,15,23,44,16,99,15,4,4,50.00
503,Robert Bortuzzo,PIT,D,54,835.85,0,10,5,5,10,34.48,50,0.00,2.29,103,74,28,2,2,5,74,20,12,6,2,17,11,6,137,109,73,0,1,0.00
504,Mikael Backlund,CGY,C,76,1408.6833333333,18,21,9,12,39,60.00,178,10.11,17.57,318,244,167,73,15,19,32,16,16,0,0,20,40,63,64,74,62,628,694,47.50
505,Ryan McDonagh,NYR,D,77,1910.8833333333,14,29,10,19,43,46.24,177,7.91,11.99,315,227,99,21,2,16,36,18,18,0,0,22,66,51,88,107,131,0,0,-
506,Max Pacioretty,MTL,L,73,1349.8666666667,39,21,17,4,60,72.29,270,14.44,28.32,465,372,244,120,16,29,35,16,15,1,0,20,18,28,69,153,33,6,4,60.00
507,Jakub Voracek,PHI,R,82,1414.9166666667,23,39,22,17,62,60.19,235,9.79,18.99,444,305,194,61,7,30,22,11,11,0,0,21,30,33,19,96,20,4,2,66.67
508,Jake Muzzin,L.A,D,76,1446.3166666667,5,19,9,10,24,42.86,175,2.86,8.04,385,243,78,12,3,29,58,28,28,0,0,15,57,14,169,175,82,0,0,-
509,Jonathon Blum,MIN,D,15,174.96666666667,0,1,1,0,1,33.33,11,0.00,0.66,25,18,8,2,1,2,0,0,0,0,0,1,2,1,10,7,13,0,0,-
510,Alec Martinez,L.A,D,61,956.93333333333,11,11,4,7,22,48.89,79,13.92,7.32,223,141,62,15,3,15,14,7,7,0,0,5,27,5,96,113,75,0,0,-
511,Joakim Andersson,DET,C,65,898.8,8,9,5,4,17,70.83,78,10.26,6.31,119,102,59,28,3,5,12,6,6,0,0,7,27,18,26,70,25,345,326,51.42
512,Carl Hagelin,NYR,L,72,1118.15,17,16,7,9,33,75.00,144,11.81,15.28,249,189,145,84,8,14,44,22,22,0,0,19,34,32,64,112,33,0,5,0.00
513,Keaton Ellerby,WPG,D,51,709.35,2,4,2,2,6,22.22,33,6.06,1.16,84,44,23,3,1,5,2,1,1,0,0,9,49,13,76,101,46,0,0,-
514,Lars Eller,MTL,C,77,1229.0333333333,12,14,8,6,26,65.00,138,8.70,14.68,253,186,132,73,6,25,68,29,28,0,1,24,25,30,130,164,58,521,458,53.22
515,Wayne Simmonds,PHI,R,82,1375.1666666667,29,31,18,13,60,62.50,209,13.88,27.14,335,262,201,128,15,25,104,35,27,6,2,30,27,36,132,119,35,1,1,50.00
516,Matt Frattin,"CBJ, L.A",R,44,528.53333333333,2,5,4,1,7,53.85,61,3.28,6.64,108,88,61,27,2,6,11,4,3,1,0,14,11,6,85,75,11,2,2,50.00
517,Pierre-Cedric Labrie,T.B,L,13,89.383333333333,0,0,0,0,0,-,2,0.00,0.02,7,2,4,0,0,0,20,6,4,2,0,2,0,1,24,4,2,2,0,100.00
518,Nick Holden,COL,D,54,1008.8833333333,10,15,6,9,25,41.67,66,15.15,4.77,147,100,47,16,3,6,22,11,11,0,0,6,22,10,118,79,57,0,0,-
519,Jason Demers,S.J,D,75,1461.55,5,29,14,15,34,42.50,105,4.76,6.63,229,161,64,7,9,5,30,15,15,0,0,14,69,40,69,123,107,0,0,-
520,Brett Gallant,NYI,L,4,27.533333333333,0,0,0,0,0,-,3,0.00,0.18,6,5,3,0,0,0,17,4,1,3,0,4,0,0,9,0,0,0,0,-
521,Zack Smith,OTT,C,82,1273.6,13,9,4,5,22,57.89,154,8.44,11.7,250,205,119,44,11,17,109,42,37,3,2,37,39,45,175,162,28,680,611,52.67
522,Jay Beagle,WSH,C,62,696.58333333333,4,5,2,3,9,81.82,60,6.67,7.34,105,90,82,48,4,4,28,14,14,0,0,7,7,18,93,71,32,296,277,51.66
523,Michael Kostka,"CHI, T.B",D,28,431.93333333333,4,7,4,3,11,42.31,49,8.16,2.12,84,58,26,7,2,4,8,4,4,0,0,4,9,4,26,31,33,0,0,-
524,Jesse Winchester,FLA,C,52,662.33333333333,9,9,9,0,18,78.26,100,9.00,9.15,156,130,85,45,9,9,38,12,9,2,1,9,9,9,65,77,21,63,67,48.46
525,Jack Hillen,WSH,D,13,237.83333333333,0,1,1,0,1,33.33,12,0.00,0.45,24,20,3,1,0,1,4,2,2,0,0,1,11,0,10,29,16,0,0,-
526,Jason Garrison,VAN,D,81,1692.6333333333,7,26,19,7,33,45.83,181,3.87,9.56,379,260,63,11,2,18,57,23,21,1,1,4,44,30,58,117,128,0,0,-
527,Chris Mueller,DAL,C,9,83.233333333333,0,0,0,0,0,-,8,0.00,0.61,16,9,10,2,1,1,0,0,0,0,0,1,1,1,11,14,4,29,25,53.70
528,Ville Leino,BUF,L,58,837.18333333333,0,15,7,8,15,68.18,38,0.00,5.19,82,56,54,26,3,5,10,5,5,0,0,17,17,23,26,70,25,125,162,43.55
529,Drew Doughty,L.A,D,78,2005.9,10,27,19,8,37,37.76,177,5.65,12.12,403,274,124,24,3,21,64,32,32,0,0,19,82,16,180,141,91,0,0,-
530,Steven Stamkos,T.B,C,37,749.21666666667,25,15,11,4,40,72.73,124,20.16,15.17,232,182,137,56,5,8,18,9,9,0,0,15,13,24,50,29,16,260,269,49.15
531,Alex Pietrangelo,STL,D,81,2054.0833333333,8,43,24,19,51,46.79,164,4.88,10.07,421,264,98,14,9,20,32,12,11,0,1,10,34,37,24,137,164,0,0,-
532,Zach Bogosian,WPG,D,55,1260.0166666667,3,8,5,3,11,20.37,134,2.24,5.49,254,184,46,8,7,11,48,17,14,2,1,6,47,17,94,51,75,0,0,-
533,Luke Schenn,PHI,D,79,1306.6166666667,4,8,6,2,12,24.49,78,5.13,2.99,189,109,46,6,4,11,58,16,9,6,1,11,36,17,260,149,113,0,0,-
534,Colin Wilson,NSH,"C, L",81,1232.5,11,22,14,8,33,61.11,112,9.82,11.37,200,159,128,59,5,11,21,9,8,1,0,15,27,33,49,76,35,166,177,48.40
535,Cody Hodgson,BUF,C,72,1306.2833333333,20,24,18,6,44,80.00,182,10.99,17.53,321,233,154,72,9,19,20,10,10,0,0,13,36,24,47,35,22,453,516,46.75
536,Mikkel Boedker,PHX,L,82,1428.0833333333,19,32,16,16,51,72.86,166,11.45,14.79,284,221,161,63,11,18,20,10,10,0,0,23,18,33,105,75,16,3,4,42.86
537,Josh Bailey,NYI,R,77,1219.7833333333,8,30,21,9,38,67.86,98,8.16,10.93,197,134,129,58,9,11,26,9,8,0,1,8,39,39,44,68,29,113,115,49.56
538,Tyler Myers,BUF,D,62,1357.7166666667,9,13,7,6,22,52.38,99,9.09,6.85,202,145,57,13,5,9,58,26,24,2,0,15,41,18,107,87,81,0,0,-
539,Zach Boychuk,CAR,L,11,112.18333333333,1,3,3,0,4,100.00,15,6.67,1.2,23,17,12,5,1,3,0,0,0,0,0,2,1,4,17,7,2,0,1,0.00
540,Joe Colborne,CGY,C,80,1141.3333333333,10,18,9,9,28,66.67,80,12.50,9.15,138,113,91,50,3,7,34,17,17,0,0,10,38,30,129,98,33,214,227,48.53
541,Erik Karlsson,OTT,D,82,2217.9,20,54,26,28,74,60.66,257,7.78,13.2,589,383,130,17,8,29,36,18,18,0,0,22,115,68,122,130,101,0,0,-
542,Luca Sbisa,ANA,D,30,511.7,1,5,1,4,6,31.58,30,3.33,1.28,80,48,24,1,2,3,41,15,13,1,1,5,10,7,83,55,38,0,0,-
543,Jake Gardiner,TOR,D,80,1686.1,10,21,10,11,31,41.33,136,7.35,7.34,275,188,85,18,6,9,19,8,7,1,0,14,68,33,108,142,87,0,0,-
544,Mattias Tedenby,N.J,R,15,150.35,1,0,0,0,1,50.00,9,11.11,0.99,18,13,11,6,0,0,10,4,4,0,0,3,1,4,16,16,2,0,2,0.00
545,Michael Del Zotto,"NSH, NYR",D,67,1152.9166666667,3,13,10,3,16,34.04,90,3.33,4.37,199,122,41,9,4,5,18,9,9,0,0,6,31,15,78,72,75,0,1,0.00
546,Jordan Eberle,EDM,R,80,1563.7833333333,28,37,23,14,65,73.03,200,14.00,24.25,360,273,245,89,11,24,18,9,9,0,0,19,71,61,51,131,40,8,13,38.10
547,Tyler Ennis,BUF,"C, L",80,1508.1666666667,21,22,12,10,43,62.32,210,10.00,20.82,347,270,206,97,10,24,42,17,16,0,1,16,26,38,89,99,53,242,383,38.72
548,John Carlson,WSH,D,82,2010.45,10,27,14,13,37,37.37,208,4.81,10.42,388,262,95,9,6,12,22,10,10,0,0,14,53,55,64,108,177,0,1,0.00
549,Slava Voynov,L.A,D,82,1828.5,4,30,20,10,34,51.52,143,2.80,7.73,343,228,66,7,2,19,40,20,20,0,0,10,75,16,165,135,69,1,0,100.00
550,Cody Goloubef,CBJ,D,5,49.116666666667,0,0,0,0,0,-,4,0.00,0.06,5,4,1,0,1,0,2,1,1,0,0,0,0,0,3,5,7,0,0,-
551,Nicolas Deschamps,WSH,C,3,20.45,0,0,0,0,0,-,2,0.00,0.1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-
552,Roman Josi,NSH,D,72,1902.1,13,27,16,11,40,44.94,168,7.74,8.46,300,219,88,15,6,13,18,9,9,0,0,11,34,22,32,88,150,0,0,-
553,Yann Sauve,VAN,D,3,36.833333333333,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,0,-
554,Justin Schultz,EDM,D,74,1726.3,11,22,12,10,33,41.77,109,10.09,8.47,242,170,81,23,4,18,16,8,8,0,0,9,63,20,30,109,107,0,1,0.00
555,Eric O'Dell,WPG,C,30,290.71666666667,3,4,0,4,7,63.64,17,17.65,2.46,31,29,20,13,0,2,10,5,5,0,0,6,4,15,31,32,12,78,78,50.00
556,Aaron Ness,NYI,D,20,295.88333333333,1,2,0,2,3,100.00,23,4.35,1.75,49,32,15,0,0,1,10,5,5,0,0,2,7,3,14,31,26,0,0,-
557,Patrick Wiercioch,OTT,D,53,867.5,4,19,10,9,23,52.27,97,4.12,4.88,216,142,47,6,1,15,20,10,10,0,0,4,27,4,54,56,48,0,2,0.00
558,Colby Robak,FLA,D,16,297.16666666667,0,2,1,1,2,25.00,15,0.00,0.66,26,18,11,0,0,2,6,3,3,0,0,5,4,4,17,32,19,0,0,-
559,Luke Adam,BUF,C,12,154.0,1,0,0,0,1,25.00,16,6.25,1.62,35,23,18,10,2,1,4,2,2,0,0,3,0,1,16,12,1,10,16,38.46
560,Zac Dalpe,VAN,C,55,392.15,4,3,0,3,7,70.00,52,7.69,4.65,96,82,47,21,6,5,6,3,3,0,0,6,2,4,36,43,9,106,125,45.89
561,Cameron Gaunce,DAL,D,9,124.53333333333,0,0,0,0,0,0.00,9,0.00,0.28,15,11,3,1,0,1,7,2,1,1,0,3,10,3,11,13,4,0,0,-
562,Travis Hamonic,NYI,D,69,1726.1333333333,3,15,7,8,18,26.87,134,2.24,5.2,308,192,62,4,0,12,68,23,19,2,2,15,51,40,93,90,132,0,0,-
563,Derek Stepan,NYR,C,82,1480.6166666667,17,40,23,17,57,70.37,199,8.54,20.65,356,289,195,88,16,13,18,9,9,0,0,15,37,50,30,96,46,683,829,45.17
564,Patrice Cormier,WPG,C,9,62.7,0,3,1,2,3,150.00,4,0.00,0.54,8,4,7,4,1,1,7,2,1,1,0,2,0,2,20,7,3,26,20,56.52
565,Marco Scandella,MIN,D,76,1429.6666666667,3,14,5,9,17,34.00,80,3.75,2.95,192,121,32,5,4,11,20,10,10,0,0,6,35,25,70,135,102,0,0,-
566,Jimmy Hayes,"CHI, FLA",R,55,603.2,11,7,5,2,18,60.00,72,15.28,9.56,127,107,92,49,2,8,18,9,9,0,0,5,5,14,115,67,19,11,19,36.67
567,Michael Stone,PHX,D,70,1274.45,8,13,8,5,21,42.00,105,7.62,4.01,239,155,40,2,2,13,38,19,19,0,0,8,5,9,153,129,114,0,0,-
568,Andrew Campbell,L.A,D,3,38.083333333333,0,0,0,0,0,0.00,4,0.00,0.18,7,5,1,1,0,0,0,0,0,0,0,1,0,0,3,11,1,0,0,-
569,Adam Henrique,N.J,C,77,1390.1833333333,25,18,9,9,43,66.15,137,18.25,15.49,223,181,152,84,9,16,20,10,10,0,0,22,30,50,73,71,50,407,511,44.34
570,Lance Bouma,CGY,C,78,983.33333333333,5,10,6,4,15,48.39,82,6.10,7.78,151,121,88,40,7,4,41,18,17,1,0,19,15,20,181,89,87,22,63,25.88
571,Brandon McMillan,PHX,L,22,276.86666666667,2,4,1,3,6,66.67,35,5.71,3.06,52,46,35,14,2,2,4,2,2,0,0,8,2,6,50,46,7,7,7,50.00
572,Matt Donovan,NYI,D,52,939.6,2,14,4,10,16,38.10,86,2.33,4.13,165,120,38,9,5,9,26,13,13,0,0,4,37,18,68,86,72,0,0,-
573,David Warsofsky,BOS,D,6,97.016666666667,1,1,1,0,2,22.22,10,10.00,0.2,18,13,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,0,0,-
574,Dale Weise,"MTL, VAN",R,61,513.43333333333,6,10,5,5,16,80.00,41,14.63,4.49,65,56,44,27,3,4,59,14,7,5,2,14,14,17,103,52,26,0,4,0.00
575,TJ Brodie,CGY,D,81,1949.1,4,27,11,16,31,39.24,104,3.85,8.02,255,166,74,21,2,16,20,10,10,0,0,19,61,48,58,102,130,0,0,-
576,James Wright,WPG,C,59,565.16666666667,0,2,1,1,2,16.67,41,0.00,4.48,78,56,40,23,8,8,15,6,5,1,0,9,19,22,63,41,20,126,143,46.84
577,Gustav Nyquist,DET,R,57,960.6,28,20,12,8,48,75.00,153,18.30,16.69,265,213,157,60,7,10,10,5,5,0,0,14,19,34,18,72,14,5,4,55.56
578,Andrei Loktionov,"CAR, N.J",C,68,883.06666666667,7,15,12,3,22,61.11,78,8.97,8.99,156,120,85,29,8,15,14,7,7,0,0,8,11,31,33,72,15,154,215,41.73
579,Derek Grant,OTT,C,20,191.23333333333,0,2,2,0,2,40.00,31,0.00,2.19,51,42,22,9,2,3,4,2,2,0,0,3,1,5,32,22,11,79,71,52.67
580,Matt Calvert,CBJ,L,56,901.75,9,14,9,5,23,62.16,90,10.00,9.25,157,118,103,49,7,5,53,19,14,5,0,20,19,20,111,89,29,3,6,33.33
581,Mark Borowiecki,OTT,D,13,163.58333333333,1,0,0,0,1,25.00,6,16.67,0.17,15,7,5,1,0,2,48,14,9,4,1,11,5,0,41,26,13,0,0,-
582,Philip Larsen,EDM,D,30,513.66666666667,3,9,3,6,12,44.44,47,6.38,3.14,98,66,28,5,0,2,8,4,4,0,0,2,15,4,44,29,31,0,0,-
583,Matt Martin,NYI,L,79,940.01666666667,8,6,5,1,14,51.85,120,6.67,10.67,187,147,111,51,6,13,90,26,15,10,1,26,15,22,359,98,42,3,6,33.33
584,Cam Atkinson,CBJ,R,79,1247.3333333333,21,19,13,6,40,65.57,216,9.72,23.54,354,284,219,111,17,13,18,8,8,0,0,11,20,29,55,64,38,0,0,-
585,Jared Spurgeon,MIN,D,67,1516.95,5,21,13,8,26,36.11,91,5.49,5.6,214,150,57,9,3,15,16,8,8,0,0,10,21,19,80,102,107,0,0,-
586,Mark Barberio,T.B,D,49,714.25,5,5,0,5,10,30.30,54,9.26,2.94,121,75,32,8,0,5,28,14,14,0,0,0,27,10,28,48,38,0,0,-
587,Ben Smith,CHI,R,75,955.28333333333,14,12,7,5,26,70.27,90,15.56,11.65,157,124,116,65,7,7,2,1,1,0,0,13,12,22,40,121,58,200,194,50.76
588,Zac Rinaldo,PHI,C,67,515.73333333333,2,2,2,0,4,44.44,54,3.70,3.46,110,81,42,12,4,9,153,42,29,7,6,28,4,8,231,113,12,2,1,66.67
589,Tommy Wingels,S.J,C,77,1240.6166666667,16,22,10,12,38,69.09,163,9.82,16.63,277,225,165,80,5,22,35,16,15,1,0,22,44,26,218,111,58,20,36,35.71
590,Zach Redmond,WPG,D,10,153.33333333333,1,2,1,1,3,50.00,10,10.00,0.51,30,18,7,0,0,3,0,0,0,0,0,3,4,2,7,11,11,0,0,-
591,Sean Collins,CBJ,C,6,49.05,0,1,0,1,1,50.00,6,0.00,0.52,7,6,4,4,0,1,0,0,0,0,0,1,0,2,9,7,1,0,0,-
592,Matt Bartkowski,BOS,D,64,1250.3166666667,0,18,7,11,18,31.58,91,0.00,3.57,208,130,46,8,5,17,30,15,15,0,0,4,28,11,155,81,56,0,0,-
593,Dalton Prout,CBJ,D,49,843.03333333333,2,4,1,3,6,27.27,56,3.57,1.33,110,73,16,1,1,2,37,11,6,5,0,11,11,13,99,67,65,0,1,0.00
594,Jordie Benn,DAL,D,78,1494.1166666667,3,17,5,12,20,32.79,91,3.30,4.18,218,144,44,5,6,7,30,15,15,0,0,8,39,27,118,154,122,1,0,100.00
595,Mark Cundari,CGY,D,4,43.116666666667,0,0,0,0,0,-,6,0.00,0.23,10,8,1,1,0,0,0,0,0,0,0,0,3,0,10,4,4,0,0,-
596,Antoine Roussel,DAL,L,81,1079.9833333333,14,15,8,7,29,78.38,114,12.28,13.66,215,169,132,72,10,12,207,55,36,11,8,45,24,24,146,155,49,19,25,43.18
597,Brandon Mashinter,NYR,L,6,27.433333333333,0,0,0,0,0,-,3,0.00,0.37,5,4,4,2,1,0,10,2,0,2,0,2,1,0,5,1,1,0,0,-
598,Tyler Johnson,T.B,C,82,1540.3333333333,24,26,13,13,50,63.29,181,13.26,19.38,313,252,200,87,16,14,26,13,13,0,0,24,41,23,55,52,37,614,661,48.16
599,Brian Lashoff,DET,D,75,1082.4666666667,1,5,2,3,6,17.65,38,2.63,2.34,100,64,13,2,3,6,36,18,18,0,0,10,15,14,65,81,93,0,0,-
600,Mike Hoffman,OTT,L,25,329.63333333333,3,3,2,1,6,42.86,61,4.92,5.24,118,87,59,16,5,5,2,1,1,0,0,4,9,18,18,20,7,6,3,66.67
601,Mark Van Guilder,NSH,C,1,8.45,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
602,Matt Taormina,T.B,D,7,93.783333333333,0,0,0,0,0,0.00,6,0.00,0.2,13,8,5,1,0,0,0,0,0,0,0,0,9,2,5,5,6,0,0,-
603,Tyler Bozak,TOR,C,58,1214.95,19,30,19,11,49,59.76,90,21.11,12.0,159,124,106,51,7,4,14,7,7,0,0,11,24,49,62,66,42,681,718,48.68
