,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
452,Alex Pietrangelo,STL,D,81,2058.1166666667,7,39,16,23,46,51.11,195,3.59,11.82,365,284,105,22,6,26,26,13,13,0,0,19,38,33,70,186,161,0,0,-
453,Zach Bogosian,"BUF, WPG",D,62,1468.6166666667,3,17,6,11,20,39.22,125,2.40,5.39,247,165,58,12,6,15,78,34,33,0,1,17,38,14,189,62,90,0,0,-
454,Luke Schenn,PHI,D,58,1048.05,3,11,5,6,14,38.89,67,4.48,2.67,154,88,36,3,3,10,18,6,4,2,0,7,39,7,194,128,89,0,0,-
455,Colin Wilson,NSH,"C, L",77,1248.2833333333,20,22,17,5,42,61.76,172,11.63,20.53,284,221,191,102,14,17,22,11,11,0,0,13,32,29,52,107,33,71,107,39.89
456,Cody Hodgson,BUF,C,78,1002.0333333333,6,7,5,2,13,61.90,127,4.72,10.6,229,167,114,45,9,8,12,6,6,0,0,13,16,24,40,62,21,173,204,45.89
457,Mikkel Boedker,ARI,L,45,786.76666666667,14,14,6,8,28,66.67,79,17.72,8.57,150,107,84,34,5,5,6,2,2,0,0,12,14,24,66,55,9,0,2,0.00
458,Josh Bailey,NYI,R,70,1174.65,15,26,14,12,41,64.06,140,10.71,14.59,261,186,155,73,14,14,12,6,6,0,0,11,47,53,66,78,36,30,36,45.45
459,Tyler Myers,"BUF, WPG",D,71,1749.3833333333,7,21,12,9,28,38.36,124,5.65,6.84,220,159,66,16,6,16,77,33,31,1,1,14,54,44,65,100,132,0,0,-
460,Zach Boychuk,CAR,L,31,329.4,3,3,2,1,6,50.00,35,8.57,2.59,57,45,27,12,1,3,4,2,2,0,0,1,3,9,40,45,9,0,0,-
461,Joe Colborne,CGY,C,64,986.9,8,20,12,8,28,71.79,67,11.94,9.12,128,97,94,47,6,10,43,20,19,1,0,12,33,25,158,76,35,176,160,52.38
462,Erik Karlsson,OTT,D,82,2234.9166666667,21,45,25,20,66,50.38,292,7.19,16.89,654,437,166,19,13,27,42,21,21,0,0,20,99,59,93,133,89,0,0,-
463,Luca Sbisa,VAN,D,76,1427.05,3,8,1,7,11,18.64,79,3.80,3.16,171,108,43,10,5,10,46,16,13,2,1,17,46,14,151,167,128,0,0,-
464,Jake Gardiner,TOR,D,79,1656.9166666667,4,20,7,13,24,43.64,100,4.00,6.01,253,156,67,15,3,6,24,11,11,0,0,7,66,39,109,143,83,0,0,-
465,Michael Del Zotto,PHI,D,64,1403.15,10,22,11,11,32,52.46,119,8.40,5.63,224,160,62,14,4,14,34,16,16,0,0,8,36,14,153,105,128,0,0,-
466,Jordan Eberle,EDM,"C, R",81,1542.4166666667,24,39,25,14,63,73.26,183,13.11,19.67,303,236,203,88,8,12,24,12,12,0,0,16,73,37,62,164,36,1,5,16.67
467,Tyler Ennis,BUF,"C, L",78,1490.95,20,26,21,5,46,74.19,185,10.81,18.14,298,231,161,100,11,15,37,13,11,1,1,34,21,30,87,96,35,67,116,36.61
468,John Carlson,WSH,D,82,1891.9666666667,12,43,24,19,55,57.29,193,6.22,10.52,394,282,96,16,11,26,28,14,14,0,0,6,88,41,74,107,200,0,0,-
469,Slava Voynov,L.A,D,6,139.11666666667,0,2,1,1,2,66.67,5,0.00,0.28,19,11,3,1,0,1,2,1,1,0,0,0,8,1,11,7,8,0,0,-
470,Cody Goloubef,CBJ,D,36,560.35,0,9,5,4,9,36.00,23,0.00,1.15,67,47,9,2,0,6,19,8,7,1,0,3,14,3,44,41,32,0,0,-
471,Roman Josi,NSH,D,81,2144.4166666667,15,40,22,18,55,50.93,201,7.46,8.97,390,256,104,13,5,25,26,13,13,0,0,17,45,25,53,131,209,0,1,0.00
472,Justin Schultz,EDM,D,81,1831.5166666667,6,25,14,11,31,33.33,122,4.92,9.14,301,193,83,28,4,14,12,6,6,0,0,6,69,20,41,149,114,1,0,100.00
473,Eric O'Dell,WPG,C,11,81.766666666667,0,1,1,0,1,50.00,6,0.00,0.5,15,11,5,1,0,0,19,4,2,1,1,2,4,8,14,11,0,18,23,43.90
474,Patrick Wiercioch,OTT,D,56,1011.15,3,10,4,6,13,28.26,79,3.80,3.89,181,117,44,6,3,8,28,14,14,0,0,4,47,10,50,108,44,0,0,-
475,Colby Robak,"ANA, FLA",D,12,167.01666666667,0,1,0,1,1,14.29,8,0.00,0.53,16,12,5,2,0,1,2,1,1,0,0,1,8,2,16,24,10,0,0,-
476,Luke Adam,CBJ,C,3,19.333333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,4,1,1,0,0,0,0,0,2,3,0,0,0,-
477,Zac Dalpe,BUF,C,21,194.81666666667,1,2,0,2,3,75.00,29,3.45,1.97,43,35,26,8,1,2,4,2,2,0,0,2,3,5,15,15,8,20,13,60.61
478,Travis Hamonic,NYI,D,71,1547.1166666667,5,28,14,14,33,46.48,132,3.79,6.45,306,187,72,12,8,20,85,30,25,3,2,13,56,27,213,119,131,0,0,-
479,Derek Stepan,NYR,C,68,1236.3,16,39,26,13,55,75.34,155,10.32,13.64,264,204,146,52,10,10,22,11,11,0,0,10,32,46,36,77,27,543,689,44.07
480,Patrice Cormier,WPG,C,1,4.9,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,60.00
481,Marco Scandella,MIN,D,64,1389.9833333333,11,12,6,6,23,37.70,112,9.82,6.03,253,167,51,13,3,15,56,21,18,2,1,8,31,30,90,90,100,0,0,-
482,Jimmy Hayes,FLA,R,72,1090.2666666667,19,16,11,5,35,58.33,166,11.45,18.04,248,215,168,87,11,19,20,10,10,0,0,14,19,22,147,94,12,4,5,44.44
483,Jori Lehtera,STL,C,75,1215.8,14,30,19,11,44,55.70,104,13.46,10.71,175,133,123,55,4,4,48,24,24,0,0,11,17,40,43,97,35,543,518,51.18
484,Michael Stone,ARI,D,81,1690.3,3,15,10,5,18,37.50,144,2.08,6.24,332,217,74,3,5,15,60,29,29,0,0,9,23,12,202,153,189,1,0,100.00
485,Andrew Campbell,ARI,D,33,578.71666666667,0,1,0,1,1,12.50,28,0.00,1.35,62,44,21,2,2,3,10,5,5,0,0,3,6,2,67,78,58,0,0,-
486,Adam Henrique,N.J,C,75,1330.7833333333,16,27,16,11,43,70.49,127,12.60,14.07,224,165,143,72,8,12,34,13,12,0,1,11,21,31,59,77,44,270,249,52.02
487,Lance Bouma,CGY,C,78,1092.7833333333,16,18,12,6,34,70.83,104,15.38,12.14,178,148,110,57,6,10,52,16,11,4,1,23,25,22,264,108,82,29,45,39.19
488,Brandon McMillan,"ARI, VAN",L,58,607.15,1,3,0,3,4,50.00,51,1.96,6.45,102,75,62,31,3,9,16,8,8,0,0,12,2,15,91,105,23,10,13,43.48
489,Matt Donovan,NYI,D,12,210.88333333333,0,3,3,0,3,33.33,12,0.00,1.06,38,23,12,2,2,2,0,0,0,0,0,4,11,3,22,20,16,0,0,-
490,David Warsofsky,BOS,D,4,71.033333333333,0,1,0,1,1,50.00,7,0.00,0.23,14,8,4,0,0,0,0,0,0,0,0,0,1,0,2,6,2,0,0,-
491,Michal Jordan,CAR,D,38,605.91666666667,2,4,0,4,6,30.00,44,4.55,2.13,85,52,20,7,0,4,4,2,2,0,0,9,19,8,35,81,61,0,0,-
492,Dale Weise,MTL,R,79,962.35,10,19,15,4,29,65.91,91,10.99,8.24,155,122,92,51,2,10,34,14,12,2,0,21,12,26,145,97,34,5,7,41.67
493,TJ Brodie,CGY,D,81,2041.8333333333,11,30,15,15,41,42.71,133,8.27,10.13,283,182,83,25,13,17,30,15,15,0,0,22,88,71,27,106,178,0,0,-
494,Gustav Nyquist,DET,R,82,1365.85,27,27,14,13,54,68.35,195,13.85,19.95,341,252,189,75,9,14,26,13,13,0,0,28,32,34,43,80,31,1,8,11.11
495,Matt Calvert,CBJ,L,56,895.65,13,10,6,4,23,63.89,93,13.98,10.81,156,124,100,42,2,9,28,11,9,2,0,17,19,26,92,99,20,6,4,60.00
496,Greg Pateryn,MTL,D,17,215.11666666667,0,0,0,0,0,0.00,10,0.00,0.24,21,13,2,0,0,2,6,3,3,0,0,0,10,0,48,45,18,0,0,-
497,Mark Borowiecki,OTT,D,63,1002.6166666667,1,10,4,6,11,26.83,30,3.33,1.13,77,50,14,3,2,6,107,34,21,13,0,23,21,9,233,113,102,0,0,-
498,Matt Martin,NYI,L,78,879.01666666667,8,6,3,3,14,51.85,90,8.89,10.65,142,118,96,58,6,9,104,29,17,10,2,30,27,24,382,136,36,5,5,50.00
499,Cam Atkinson,CBJ,R,78,1325.3,22,18,9,9,40,66.67,212,10.38,24.82,337,275,241,113,14,16,22,11,11,0,0,9,22,40,55,57,39,4,5,44.44
500,Jared Spurgeon,MIN,D,66,1493.1,9,16,9,7,25,39.06,128,7.03,7.97,262,181,74,19,2,7,6,3,3,0,0,5,30,31,48,98,124,0,0,-
501,Mark Barberio,T.B,D,52,872.7,1,6,2,4,7,25.00,53,1.89,2.41,120,78,24,5,4,5,16,8,8,0,0,5,20,13,35,66,46,0,0,-
502,Luke Witkowski,T.B,D,16,242.98333333333,0,0,0,0,0,0.00,10,0.00,0.29,28,16,4,0,0,1,15,6,5,1,0,5,10,2,37,27,20,0,0,-
503,Ben Smith,"CHI, S.J",R,80,1044.1666666667,7,7,5,2,14,60.87,92,7.61,11.21,161,129,107,54,5,8,2,1,1,0,0,9,16,22,72,112,75,310,284,52.19
504,Zac Rinaldo,PHI,C,58,517.25,1,5,4,1,6,54.55,45,2.22,3.13,76,63,28,9,3,1,102,30,21,6,3,22,9,9,216,91,20,1,2,33.33
505,Tommy Wingels,S.J,C,75,1235.3166666667,15,21,14,7,36,72.00,158,9.49,19.14,264,223,168,84,11,10,38,16,14,2,0,31,40,33,263,102,55,70,84,45.45
506,Zach Redmond,COL,D,59,1011.6,5,15,9,6,20,43.48,93,5.38,4.74,177,119,62,11,5,7,22,11,11,0,0,6,17,20,59,61,76,0,0,-
507,Sean Collins,CBJ,C,8,82.666666666667,0,2,0,2,2,66.67,4,0.00,0.21,7,5,4,1,0,0,2,1,1,0,0,1,0,0,18,9,0,2,3,40.00
508,Andrew MacWilliam,TOR,D,12,184.83333333333,0,2,0,2,2,100.00,5,0.00,0.23,13,7,5,0,0,0,12,6,6,0,0,6,4,2,35,16,20,0,1,0.00
509,Matt Bartkowski,BOS,D,47,796.23333333333,0,4,4,0,4,16.67,67,0.00,2.66,143,110,18,2,1,8,37,10,6,3,1,8,25,6,88,56,24,0,0,-
510,Stu Bickel,MIN,D,9,48.95,0,1,1,0,1,50.00,3,0.00,0.14,5,4,2,0,0,0,46,8,3,2,3,4,2,1,10,7,9,0,0,-
511,Dalton Prout,CBJ,D,63,1160.1666666667,0,8,4,4,8,26.67,64,0.00,2.29,130,80,26,1,1,11,85,28,20,7,1,23,18,3,166,89,84,0,0,-
512,Justin Hodgman,ARI,C,5,56.983333333333,1,0,0,0,1,100.00,3,33.33,0.83,4,4,4,4,0,0,2,1,1,0,0,1,2,0,8,3,0,25,21,54.35
513,Jordie Benn,DAL,D,73,1318.8,2,14,7,7,16,29.63,70,2.86,3.37,185,122,35,7,4,10,34,17,17,0,0,6,44,16,92,143,121,0,1,0.00
514,Antoine Roussel,DAL,L,80,1161.75,13,12,6,6,25,64.10,113,11.50,14.38,206,169,135,80,5,8,148,44,29,12,3,33,38,31,115,111,71,3,14,17.65
515,Tyler Johnson,T.B,C,77,1327.35,29,43,30,13,72,72.73,203,14.29,19.87,343,266,212,77,7,17,24,12,12,0,0,30,31,26,64,56,36,537,566,48.69
516,Brian Lashoff,DET,D,11,146.13333333333,0,2,0,2,2,33.33,7,0.00,0.21,12,10,1,0,0,0,6,3,3,0,0,0,2,3,7,11,14,0,0,-
517,Mike Hoffman,OTT,L,79,1149.7666666667,27,21,14,7,48,68.57,199,13.57,19.91,371,264,197,69,17,28,14,7,7,0,0,13,45,57,40,78,33,7,7,50.00
518,Tyler Bozak,TOR,C,82,1570.1,23,26,16,10,49,58.33,154,14.94,21.16,247,205,186,97,5,8,44,14,12,0,2,20,23,68,83,100,46,944,831,53.18
519,Zach Sill,"PIT, TOR",C,63,528.11666666667,1,3,3,0,4,57.14,43,2.33,3.58,78,62,38,20,9,5,82,17,5,10,2,22,6,15,173,83,27,46,47,49.46
520,Jordan Schroeder,MIN,C,25,271.4,3,5,3,2,8,66.67,48,6.25,3.54,65,58,41,18,2,3,2,1,1,0,0,2,5,13,24,11,6,0,0,-
521,Tim Erixon,"CBJ, CHI, TOR",D,42,639.13333333333,2,5,1,4,7,30.43,36,5.56,1.44,89,52,17,1,0,3,14,7,7,0,0,2,10,8,34,58,32,0,0,-
522,Marcus Johansson,WSH,L,82,1350.95,20,27,8,19,47,55.95,138,14.49,14.94,253,190,156,68,6,11,10,5,5,0,0,18,30,29,69,118,18,7,9,43.75
523,Jordan Caron,"BOS, COL",R,30,241.06666666667,0,0,0,0,0,0.00,12,0.00,1.04,27,17,17,7,0,2,18,6,4,2,0,4,3,1,41,24,8,0,1,0.00
524,Kyle Palmieri,ANA,R,57,803.51666666667,14,15,7,8,29,72.50,112,12.50,12.35,214,172,109,64,5,13,37,13,11,1,1,11,27,15,97,84,24,6,6,50.00
525,Dylan Olsen,FLA,D,44,699.73333333333,2,6,2,4,8,36.36,44,4.55,1.37,91,60,16,0,0,4,20,10,10,0,0,7,9,9,77,54,52,0,0,-
526,Carter Ashton,TOR,R,7,43.566666666667,0,0,0,0,0,-,4,0.00,0.22,7,5,4,2,1,1,0,0,0,0,0,1,1,2,6,11,3,1,4,20.00
527,Simon Despres,"ANA, PIT",D,75,1265.2,3,20,10,10,23,41.07,103,2.91,4.17,215,144,40,7,6,8,86,37,33,4,0,23,30,11,233,160,101,0,1,0.00
528,Landon Ferraro,DET,C,3,35.95,1,0,0,0,1,100.00,4,25.00,0.25,6,4,3,2,0,0,0,0,0,0,0,1,0,3,3,10,3,0,0,-
529,Ryan O'Reilly,COL,C,82,1616.1333333333,17,38,25,13,55,64.71,171,9.94,18.92,273,220,175,77,6,12,12,6,6,0,0,14,26,98,38,60,48,713,621,53.45
530,Carl Klingberg,WPG,L,2,6.6166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,-
531,Kyle Clifford,L.A,L,80,859.06666666667,6,9,6,3,15,48.39,117,5.13,9.95,192,153,98,56,8,10,87,26,16,9,1,17,20,17,200,155,14,2,4,33.33
532,Chris Brown,WSH,R,5,32.3,1,0,0,0,1,100.00,4,25.00,0.26,4,4,3,1,1,0,2,1,1,0,0,0,2,0,6,2,1,1,2,33.33
533,Mat Clark,ANA,D,7,89.4,0,1,1,0,1,25.00,2,0.00,0.05,7,3,2,0,0,0,6,3,3,0,0,2,2,1,10,10,5,0,0,-
534,Alex Chiasson,OTT,R,76,1016.6,11,15,9,6,26,63.41,105,10.48,13.34,175,141,117,77,3,12,67,27,25,1,1,9,9,22,93,130,20,3,18,14.29
535,Jakob Silfverberg,ANA,R,81,1268.5833333333,13,26,17,9,39,68.42,189,6.88,16.59,334,266,173,63,18,18,24,11,11,0,0,13,19,41,42,98,37,23,27,46.00
536,Anton Lander,EDM,C,38,570.45,6,14,6,8,20,68.97,61,9.84,7.44,88,75,65,36,4,7,14,7,7,0,0,4,18,8,59,31,12,226,225,50.11
537,John Tavares,NYI,C,82,1695.2,38,48,30,18,86,72.88,278,13.67,36.26,471,374,348,169,19,31,46,23,23,0,0,22,109,94,48,103,37,753,689,52.22
538,Victor Hedman,T.B,D,59,1338.35,10,28,11,17,38,48.10,115,8.70,6.35,248,166,59,12,7,13,40,16,15,0,1,12,66,29,51,114,110,0,0,-
539,Matt Duchene,COL,C,82,1522.8833333333,21,34,19,15,55,73.33,207,10.14,21.33,344,282,217,99,14,19,16,8,8,0,0,27,34,49,43,106,74,635,582,52.18
540,Evander Kane,WPG,L,37,714.56666666667,10,12,7,5,22,61.11,126,7.94,12.43,244,186,117,37,10,16,56,20,17,2,1,14,19,18,119,85,14,30,37,44.78
541,Brayden Schenn,PHI,C,82,1400.5666666667,18,29,21,8,47,58.02,156,11.54,22.76,299,232,206,108,8,20,34,14,12,2,0,21,31,28,199,149,38,86,98,46.74
542,Oliver Ekman-Larsson,ARI,D,82,2067.45,23,20,13,7,43,47.78,264,8.71,16.29,571,391,148,29,15,34,38,19,19,0,0,17,46,30,167,174,77,0,0,-
543,Nazem Kadri,TOR,C,73,1284.9833333333,18,21,11,10,39,60.94,176,10.23,18.84,327,247,186,85,17,9,28,14,14,0,0,39,43,44,118,177,23,528,616,46.15
544,Jared Cowen,OTT,D,54,979.78333333333,3,6,2,4,9,25.00,47,6.38,1.59,104,66,20,2,2,3,45,18,15,3,0,12,33,13,159,112,76,0,0,-
545,Magnus Paajarvi,STL,L,10,97.966666666667,0,1,0,1,1,33.33,9,0.00,0.73,16,14,8,3,0,0,6,3,3,0,0,1,1,0,8,9,0,1,0,100.00
546,Ryan Ellis,NSH,D,58,1100.95,9,18,11,7,27,50.00,118,7.63,6.37,212,158,35,10,4,9,27,8,6,1,1,13,27,21,41,87,74,0,0,-
547,Calvin de Haan,NYI,D,65,1235.6666666667,1,11,5,6,12,25.00,92,1.09,3.72,209,135,56,8,8,8,24,12,12,0,0,14,44,19,140,107,130,0,0,-
548,Zack Kassian,VAN,R,42,529.96666666667,10,6,4,2,16,59.26,55,18.18,4.86,92,71,52,27,0,5,81,23,18,1,4,14,14,10,88,40,2,0,6,0.00
549,Dmitry Kulikov,FLA,D,73,1555.7333333333,3,19,7,12,22,36.07,83,3.61,4.12,183,118,38,8,3,9,48,17,14,2,1,8,26,17,114,210,105,0,0,-
550,Peter Holland,TOR,C,62,900.31666666667,11,14,9,5,25,65.79,93,11.83,7.68,148,120,77,29,5,5,31,14,13,1,0,12,21,67,99,89,21,312,373,45.55
551,Nick Leddy,NYI,D,78,1588.2166666667,10,27,9,18,37,45.12,120,8.33,6.65,236,166,82,11,2,10,14,7,7,0,0,4,42,39,73,77,90,0,0,-
552,David Rundblad,CHI,D,49,627.16666666667,3,11,7,4,14,40.00,58,5.17,2.02,137,84,28,0,2,5,12,5,5,0,0,4,29,10,23,93,38,0,0,-
553,Chris Kreider,NYR,L,80,1256.9166666667,21,25,16,9,46,66.67,180,11.67,21.34,297,254,184,105,14,11,88,29,23,4,2,28,46,25,162,85,17,9,12,42.86
554,Jacob Josefson,N.J,C,62,770.76666666667,6,5,2,3,11,57.89,61,9.84,6.47,111,87,76,32,2,5,24,11,11,0,0,7,14,15,55,75,30,289,297,49.32
555,John Moore,"ARI, NYR",D,57,929.48333333333,2,9,3,6,11,32.35,77,2.60,5.27,181,116,49,11,0,8,30,8,5,2,1,6,23,7,77,97,52,0,0,-
556,Brayden McNabb,L.A,D,71,1128.8333333333,2,22,8,14,24,50.00,74,2.70,3.32,196,124,41,3,4,11,52,19,15,4,0,19,45,12,175,128,56,1,0,100.00
557,Reilly Smith,BOS,R,81,1247.4333333333,13,27,17,10,40,61.54,143,9.09,14.84,293,201,153,69,11,15,20,10,10,0,0,14,34,34,74,123,39,2,6,25.00
558,Taylor Beck,NSH,L,62,739.65,8,8,7,1,16,69.57,78,10.26,6.35,143,112,59,25,7,6,18,8,8,0,0,11,10,15,61,70,23,5,5,50.00
559,Tomas Tatar,DET,L,82,1330.3,29,27,16,11,56,70.89,211,13.74,23.3,412,312,240,94,9,17,28,14,14,0,0,23,40,27,90,89,18,6,6,50.00
560,Philip Samuelsson,ARI,D,4,67.533333333333,0,0,0,0,0,-,4,0.00,0.13,5,4,2,0,1,0,0,0,0,0,0,0,1,0,2,7,4,0,0,-
561,Tyson Barrie,COL,D,80,1709.2333333333,12,41,18,23,53,50.96,139,8.63,8.9,312,202,85,19,5,17,26,13,13,0,0,10,47,40,80,138,90,0,0,-
562,Eric Gelinas,N.J,D,61,1004.1166666667,6,13,10,3,19,42.22,112,5.36,4.8,244,158,49,3,2,9,42,20,20,0,0,8,28,13,82,96,50,0,0,-
563,Jesse Blacker,ANA,D,1,6.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
564,Brandon Pirri,FLA,R,49,723.71666666667,22,2,1,1,24,77.42,143,15.38,12.4,243,199,102,29,7,11,14,7,7,0,0,12,12,18,39,48,13,86,89,49.14
565,Stefan Elliott,COL,D,5,69.666666666667,0,0,0,0,0,0.00,10,0.00,0.34,19,13,3,0,0,1,2,1,1,0,0,0,2,1,2,2,5,0,0,-
566,Brian Dumoulin,PIT,D,8,125.36666666667,1,0,0,0,1,16.67,4,25.00,0.11,5,4,0,0,0,0,2,1,1,0,0,1,3,0,11,24,9,0,0,-
567,Richard Panik,TOR,R,76,885.0,11,6,4,2,17,60.71,87,12.64,8.75,152,119,93,45,5,8,49,19,17,1,1,24,20,30,101,127,57,2,5,28.57
568,Drew Shore,CGY,C,11,117.3,1,2,2,0,3,75.00,13,7.69,0.86,21,14,10,2,0,0,0,0,0,0,0,3,1,1,10,18,4,29,30,49.15
569,Jeremy Morin,"CBJ, CHI",L,43,438.56666666667,2,4,4,0,6,40.00,73,2.74,5.81,109,88,53,27,5,5,28,11,9,2,0,12,9,14,45,42,5,2,3,40.00
570,Mattias Ekholm,NSH,D,80,1520.7,7,11,3,8,18,27.27,86,8.14,3.72,198,111,60,8,2,14,52,26,26,0,0,15,45,30,57,147,102,0,0,-
571,Marcus Foligno,BUF,L,57,924.83333333333,8,12,9,3,20,66.67,66,12.12,7.21,108,91,71,44,5,6,50,15,10,4,1,15,25,28,193,63,48,57,75,43.18
572,Sami Vatanen,ANA,D,67,1437.95,12,25,7,18,37,46.84,122,9.84,7.73,242,172,59,10,3,16,36,18,18,0,0,18,48,27,75,134,123,1,1,50.00
573,Linden Vey,VAN,R,75,987.86666666667,10,14,7,7,24,52.17,61,16.39,6.34,125,88,89,26,3,3,18,9,9,0,0,10,28,25,14,61,9,215,287,42.83
574,Jordan Szwarz,ARI,R,9,121.21666666667,1,0,0,0,1,50.00,8,12.50,0.6,10,8,6,2,1,1,2,1,1,0,0,0,0,1,5,15,9,0,0,-
575,Craig Smith,NSH,R,82,1290.7166666667,23,21,9,12,44,57.89,251,9.16,24.59,421,338,245,109,15,30,44,21,21,0,0,19,53,41,77,71,17,12,18,40.00
576,Casey Cizikas,NYI,C,70,876.18333333333,9,9,4,5,18,66.67,90,10.00,10.71,159,120,108,63,12,5,24,12,12,0,0,16,22,42,144,105,50,446,409,52.16
577,David Savard,CBJ,D,82,1881.4,11,25,10,15,36,41.86,112,9.82,4.86,248,176,43,6,2,12,71,33,32,1,0,11,22,14,195,144,105,1,0,100.00
578,Nicolas Deslauriers,BUF,L,82,973.48333333333,5,10,6,4,15,75.00,76,6.58,6.39,143,110,70,37,13,6,71,21,13,7,1,16,8,9,261,71,36,0,1,0.00
579,Cody Eakin,DAL,C,78,1341.0833333333,19,21,6,15,40,59.70,142,13.38,16.18,268,206,178,78,9,10,26,13,13,0,0,16,41,68,62,78,59,656,636,50.77
580,Ryan Bourque,NYR,C,1,11.816666666667,0,0,0,0,0,-,1,0.00,0.14,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-
581,Kevin Connauton,"CBJ, DAL",D,62,1005.4,9,12,7,5,21,36.21,96,9.38,3.9,199,134,47,9,4,11,35,16,15,1,0,7,33,11,83,83,48,0,0,-
582,Michael Latta,WSH,C,53,444.05,0,6,4,2,6,50.00,24,0.00,1.85,51,35,22,8,1,3,68,14,4,8,2,13,11,15,91,65,14,160,175,47.76
583,Andrej Nestrasil,"CAR, DET",C,54,720.98333333333,7,13,9,4,20,60.61,82,8.54,10.48,148,129,85,42,3,15,8,4,4,0,0,6,13,31,54,82,17,55,39,58.51
584,Garrett Wilson,FLA,L,2,17.683333333333,0,0,0,0,0,-,5,0.00,0.28,8,6,6,2,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,-
585,Gabriel Dumont,MTL,C,3,27.366666666667,0,0,0,0,0,-,4,0.00,0.51,5,4,3,2,0,0,0,0,0,0,0,0,0,0,8,3,2,11,2,84.62
586,Corban Knight,CGY,C,2,12.8,0,0,0,0,0,-,2,0.00,0.02,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,9,2,81.82
587,Tomas Vincour,COL,C,7,50.216666666667,0,1,1,0,1,100.00,2,0.00,0.15,6,5,3,0,0,0,2,1,1,0,0,1,2,1,5,7,4,0,0,-
588,Gabriel Bourque,NSH,L,69,828.98333333333,3,10,7,3,13,86.67,76,3.95,9.14,126,106,73,37,4,4,10,5,5,0,0,6,14,27,141,117,44,3,3,50.00
589,Seth Helgeson,N.J,D,22,296.2,0,2,1,1,2,18.18,11,0.00,0.36,28,18,6,0,0,1,18,6,4,2,0,3,9,3,42,21,18,0,0,-
590,Ben Chiarot,WPG,D,40,680.91666666667,2,6,4,2,8,32.00,37,5.41,1.5,88,54,21,2,1,6,22,8,6,2,0,5,25,8,70,90,51,0,0,-
591,Erik Haula,MIN,"C, L",72,874.83333333333,7,7,5,2,14,60.87,92,7.61,8.58,156,131,76,29,11,8,32,16,16,0,0,14,10,38,31,49,42,260,313,45.38
592,Rasmus Rissanen,CAR,D,6,89.866666666667,0,0,0,0,0,-,3,0.00,0.09,9,4,3,0,1,0,4,2,2,0,0,0,3,0,25,16,7,0,0,-
593,Brandon Kozun,TOR,R,20,158.21666666667,2,2,1,1,4,66.67,8,25.00,0.53,16,8,9,2,1,1,6,3,3,0,0,2,4,7,21,30,4,1,1,50.00
594,Jerry D'Amigo,BUF,R,9,87.566666666667,0,0,0,0,0,0.00,7,0.00,0.39,9,8,4,2,0,0,0,0,0,0,0,1,0,3,8,15,7,0,0,-
595,Curtis McKenzie,DAL,L,36,415.2,4,1,1,0,5,62.50,41,9.76,4.6,77,66,47,25,2,4,48,15,9,6,0,14,13,10,85,47,13,3,5,37.50
596,Anders Lee,NYI,L,76,1093.8833333333,25,16,9,7,41,59.42,197,12.69,25.36,303,262,218,142,16,18,33,15,14,1,0,12,23,23,169,141,29,1,0,100.00
597,Phil Varone,BUF,C,28,376.43333333333,3,2,1,1,5,62.50,28,10.71,2.76,45,36,31,15,1,0,10,5,5,0,0,2,14,8,30,26,22,147,179,45.09
598,Marcus Kruger,CHI,C,81,1059.5166666667,7,10,6,4,17,80.95,126,5.56,9.3,191,155,106,52,7,4,32,16,16,0,0,13,9,30,29,125,50,357,313,53.28
599,Jordan Nolan,L.A,C,60,597.86666666667,6,3,2,1,9,64.29,44,13.64,4.34,89,67,47,24,4,2,52,16,11,4,1,18,16,11,102,74,11,1,5,16.67
600,Oliver Lauridsen,PHI,D,1,10.433333333333,0,0,0,0,0,-,2,0.00,0.12,3,3,1,0,0,0,10,1,0,0,1,1,1,0,2,1,0,0,0,-
601,Craig Cunningham,"ARI, BOS",L,51,534.13333333333,3,4,3,1,7,70.00,54,5.56,4.19,76,66,40,24,6,5,4,2,2,0,0,4,2,8,107,52,31,69,67,50.74
602,Brandon Manning,PHI,D,11,188.78333333333,0,3,2,1,3,42.86,10,0.00,0.5,24,16,6,0,0,1,7,2,1,1,0,1,6,0,19,20,13,0,0,-
603,Brenden Dillon,"DAL, S.J",D,80,1565.6833333333,2,8,3,5,10,19.23,91,2.20,4.29,266,154,44,12,6,11,77,31,26,5,0,23,51,15,154,153,139,0,0,-
