,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
705,Kiefer Sherwood,NSH,L,28,1995-03-31,Columbus,OH,USA,USA,72,194,-,-,-,-,-
706,Eric Robinson,CBJ,L,28,1995-06-14,BELLMAWR,NJ,USA,USA,74,205,-,-,-,-,-
707,Sheldon Rempal,VGK,R,28,1995-08-07,Calgary,AB,CAN,CAN,70,165,-,-,-,-,-
708,Oliver Wahlstrom,NYI,R,23,2000-06-13,Portland,ME,USA,USA,74,204,2018,NYI,1,11,11
709,Martin Fehervary,WSH,D,24,1999-10-06,Bratislava,,SVK,SVK,74,199,2018,WSH,2,15,46
710,Joel Farabee,PHI,L,23,2000-02-25,Syracuse,NY,USA,USA,72,183,2018,PHI,1,14,14
711,Philipp Kurashev,CHI,C,24,1999-10-12,Munsingen,,CHE,CHE,72,190,2018,CHI,4,27,120
712,Quinn Hughes,VAN,D,24,1999-10-14,Orlando,FL,USA,USA,70,180,2018,VAN,1,7,7
713,Brady Tkachuk,OTT,L,24,1999-09-16,Scottsdale,AZ,USA,USA,76,221,2018,OTT,1,4,4
714,Ryan McLeod,EDM,C,24,1999-09-21,Mississauga,ON,CAN,CAN,74,207,2018,EDM,2,9,40
715,Evan Bouchard,EDM,D,24,1999-10-20,Oakville,ON,CAN,CAN,75,194,2018,EDM,1,10,10
716,Isac Lundestrom,ANA,C,24,1999-11-06,Gallivare,,SWE,SWE,72,193,2018,ANA,1,23,23
717,Mattias Samuelsson,BUF,D,23,2000-03-14,Philadelphia,PA,USA,USA,76,231,2018,BUF,2,1,32
718,Joe Veleno,DET,C,23,2000-01-13,Montreal,QC,CAN,CAN,73,203,2018,DET,1,30,30
719,K'Andre Miller,NYR,D,23,2000-01-21,St. Paul,MN,USA,USA,77,215,2018,NYR,1,22,22
720,Filip Kral,TOR,D,24,1999-10-20,Blansko,,CZE,CZE,74,198,2018,TOR,5,25,149
721,Filip Zadina,DET,R,24,1999-11-27,Pardubice,,CZE,CZE,72,190,2018,DET,1,6,6
722,Martin Kaut,"COL, S.J",R,24,1999-10-02,Brno,,CZE,CZE,74,190,2018,COL,1,16,16
723,Alexander Alexeyev,WSH,D,24,1999-11-15,St. Petersburg,,RUS,RUS,76,213,2018,WSH,1,31,31
724,Jesperi Kotkaniemi,CAR,C,23,2000-07-06,Pori,,FIN,FIN,74,201,2018,MTL,1,3,3
725,Andrei Svechnikov,CAR,R,23,2000-03-26,Barnual,,RUS,RUS,74,195,2018,CAR,1,2,2
726,Alec Regula,CHI,D,23,2000-08-06,West Bloomfield,MI,USA,USA,76,208,2018,DET,3,5,67
727,Vitali Kravtsov,"NYR, VAN",R,23,1999-12-23,Vladivostok,,RUS,RUS,75,186,2018,NYR,1,9,9
728,Jack Drury,CAR,C,23,2000-02-03,New York,NY,USA,USA,71,174,2018,CAR,2,11,42
729,Jonathan Gruden,PIT,C,23,2000-05-04,Rochester Hills,MI,USA,USA,72,172,2018,OTT,4,2,95
730,Rasmus Dahlin,BUF,D,23,2000-04-13,Trollhattan,,SWE,SWE,75,202,2018,BUF,1,1,1
731,Filip Hallander,PIT,C,23,2000-06-29,Sundsvall,,SWE,SWE,73,190,2018,PIT,2,27,58
732,Grigori Denisenko,FLA,L,23,2000-06-24,Novosibirsk,,RUS,RUS,71,186,2018,FLA,1,15,15
733,Rasmus Kupari,L.A,C,23,2000-03-15,Kotka,,FIN,FIN,74,200,2018,L.A,1,20,20
734,Sampo Ranta,COL,L,23,2000-05-31,Naantali,,FIN,FIN,74,195,2018,COL,3,16,78
735,Ty Dellandrea,DAL,C,23,2000-07-21,Toronto,ON,CAN,CAN,73,195,2018,DAL,1,13,13
736,Barrett Hayton,ARI,C,23,2000-06-09,Peterborough,ON,CAN,CAN,73,207,2018,ARI,1,5,5
737,Liam Foudy,CBJ,C,23,2000-02-04,Toronto,ON,CAN,CAN,74,188,2018,CBJ,1,18,18
738,Jack McBain,ARI,C,23,2000-01-06,Toronto,ON,CAN,CAN,75,201,2018,MIN,3,1,63
739,Kevin Bahl,N.J,D,23,2000-06-27,New Westminster,BC,CAN,CAN,78,230,-,-,-,-,-
740,Gabriel Fortier,T.B,L,23,2000-02-06,Lachine,QC,CAN,CAN,70,177,2018,T.B,2,28,59
741,Noah Dobson,NYI,D,23,2000-01-07,Summerside,PE,CAN,CAN,76,194,2018,NYI,1,12,12
742,Benoit-Olivier Groulx,ANA,C,23,2000-02-06,Gatineau,QC,CAN,CAN,74,200,2018,ANA,2,23,54
743,Adam Boqvist,CBJ,D,23,2000-08-15,Falun,,SWE,SWE,72,182,2018,CHI,1,8,8
744,Rasmus Sandin,"TOR, WSH",D,23,2000-03-07,Uppsala,,SWE,SWE,71,182,2018,TOR,1,29,29
745,Adam Ginning,PHI,D,23,2000-01-13,Linkoping,,SWE,SWE,75,188,2018,PHI,2,19,50
746,Nils Lundkvist,DAL,D,23,2000-07-27,Pitea,,SWE,SWE,71,190,2018,NYR,1,28,28
747,Jacob Bernard-Docker,OTT,D,23,2000-06-30,Canmore,AB,CAN,CAN,72,190,2018,OTT,1,26,26
748,Jakub Lauko,BOS,C,23,2000-03-28,Prague,,CZE,CZE,72,196,2018,BOS,3,15,77
749,Ty Smith,PIT,D,23,2000-03-24,Lloydminster,AB,CAN,CAN,71,180,2018,N.J,1,17,17
750,Calen Addison,MIN,D,23,2000-04-11,Brandon,MB,CAN,CAN,71,173,2018,PIT,2,22,53
751,Jordan Harris,MTL,D,23,2000-07-07,Haverhill,MA,USA,USA,71,189,2018,MTL,3,9,71
752,Jan Jenik,ARI,R,23,2000-09-15,Nymburk,,CZE,CZE,73,185,2018,ARI,3,3,65
753,Michael Kesselring,ARI,D,23,2000-01-13,New Hampton,NH,USA,USA,76,190,2018,EDM,6,9,164
754,Kirill Marchenko,CBJ,R,23,2000-07-21,Barnaul,,RUS,RUS,75,197,2018,CBJ,2,18,49
755,Karson Kuhlman,"SEA, WPG",C,28,1995-09-26,Esko,MN,USA,USA,70,184,-,-,-,-,-
756,Jordan Gross,NSH,D,28,1995-05-09,Maple Grove,MN,USA,USA,70,190,-,-,-,-,-
757,Lawrence Pilut,BUF,D,27,1995-12-30,Tingsryd,,SWE,SWE,71,194,-,-,-,-,-
758,Ilya Lyubushkin,BUF,D,29,1994-04-06,Moscow,,RUS,RUS,74,200,-,-,-,-,-
759,Semyon Der-Arguchintsev,TOR,C,23,2000-09-15,Moscow,,RUS,RUS,70,188,2018,TOR,3,14,76
760,Nathan Smith,ARI,C,25,1998-10-19,Tampa,FL,USA,USA,72,177,2018,WPG,3,29,91
761,Connor Dewar,MIN,C,24,1999-06-26,Gilbert Plains,MB,CAN,CAN,70,183,2018,MIN,3,30,92
762,Damien Giroux,MIN,C,23,2000-03-03,Sudbury,ON,CAN,CAN,70,179,2018,MIN,5,31,155
763,Pontus Holmberg,TOR,R,24,1999-03-09,Vasteras,,SWE,SWE,72,202,2018,TOR,6,1,156
764,Tyler Tucker,STL,D,23,2000-03-01,Thunder Bay,ON,CAN,CAN,73,204,2018,STL,7,14,200
765,Jonatan Berggren,DET,R,23,2000-07-16,Uppsala,,SWE,SWE,71,197,2018,DET,2,2,33
766,Alexander Romanov,NYI,D,23,2000-01-06,Moscow,,RUS,RUS,73,215,2018,MTL,2,7,38
767,David Gustafsson,WPG,C,23,2000-04-11,Tingsryd,,SWE,SWE,74,212,2018,WPG,2,29,60
768,Paul Cotter,VGK,C,24,1999-11-16,Canton,MI,USA,USA,74,212,2018,VGK,4,22,115
769,Cole Koepke,T.B,L,25,1998-05-17,Two Harbors,MN,USA,USA,73,196,2018,T.B,6,28,183
770,Spencer Stastney,NSH,D,23,2000-01-04,Woodbridge,IL,USA,USA,72,184,2018,NSH,5,7,131
771,Jesse Ylonen,MTL,R,24,1999-10-03,Scottsdale,AZ,USA,USA,73,188,2018,MTL,2,4,35
772,Yegor Sharangovich,N.J,C,25,1998-06-06,Minsk,,BLR,BLR,74,196,2018,N.J,5,17,141
773,Hugh McGing,STL,L,25,1998-07-11,Chicago,IL,USA,USA,68,176,2018,STL,5,14,138
774,Tim Berni,CBJ,D,23,2000-02-11,Mannedorf,,CHE,CHE,72,192,2018,CBJ,6,4,159
775,John Leonard,NSH,L,25,1998-08-07,Westwood,NJ,USA,USA,71,196,2018,S.J,6,27,182
776,Rafael Harvey-Pinard,MTL,L,24,1999-01-06,Saguenay,QC,CAN,CAN,69,181,2019,MTL,7,15,201
777,Egor Sokolov,OTT,L,23,2000-06-07,Yekaterinburg,,RUS,RUS,75,222,-,-,-,-,-
778,Simon Benoit,ANA,D,25,1998-09-19,Laval,QC,CAN,CAN,75,203,-,-,-,-,-
779,Reese Johnson,CHI,C,25,1998-07-10,Regina,SK,CAN,CAN,73,193,-,-,-,-,-
780,Jake Christiansen,CBJ,D,24,1999-09-12,West Vancouver,BC,CAN,CAN,72,193,-,-,-,-,-
781,Brayden Pachal,VGK,D,24,1999-08-23,Estevan,SK,CAN,CAN,74,203,-,-,-,-,-
782,Egor Zamula,PHI,D,23,2000-03-30,Chelyabinsk,,RUS,RUS,75,177,-,-,-,-,-
783,Logan O'Connor,COL,R,27,1996-08-14,Missouri City,TX,USA,USA,72,175,-,-,-,-,-
784,Samuel Fagemo,L.A,L,23,2000-03-14,Goteborg,,SWE,SWE,72,200,2019,L.A,2,19,50
785,Jacob Lucchini,OTT,C,28,1995-05-09,Trail,BC,CAN,CAN,72,180,-,-,-,-,-
786,Taro Hirose,DET,L,27,1996-06-30,Calgary,AB,CAN,CAN,70,162,-,-,-,-,-
787,Joe Snively,WSH,C,27,1996-01-01,Herndon,VA,USA,USA,69,176,-,-,-,-,-
788,Corey Schueneman,MTL,D,28,1995-09-02,Milford,MI,USA,USA,71,197,-,-,-,-,-
789,Nico Sturm,S.J,C,28,1995-05-03,Augsburg,,DEU,DEU,75,209,-,-,-,-,-
790,Blake Lizotte,L.A,C,26,1997-12-13,Lindstrom,MN,USA,USA,69,170,-,-,-,-,-
791,Brett Leason,ANA,R,24,1999-04-30,Calgary,AB,CAN,CAN,77,218,2019,WSH,2,25,56
792,Nolan Foote,N.J,L,23,2000-11-29,Denver,CO,USA,USA,75,196,2019,T.B,1,27,27
793,Ronnie Attard,PHI,D,24,1999-03-20,White Lake,MI,USA,USA,75,208,2019,PHI,3,10,72
794,Peyton Krebs,BUF,C,22,2001-01-26,Calgary,AB,CAN,CAN,72,187,2019,VGK,1,17,17
795,Kirby Dach,MTL,C,22,2001-01-21,Fort Saskatchewan,AB,CAN,CAN,76,212,2019,CHI,1,3,3
796,Bowen Byram,COL,D,22,2001-06-13,Cranbrook,BC,CAN,CAN,73,190,2019,COL,1,4,4
797,Kaedan Korczak,VGK,D,22,2001-01-29,Yorkton,SK,CAN,CAN,75,202,2019,VGK,2,10,41
798,Dylan Cozens,BUF,C,22,2001-02-09,Whitehorse,YT,CAN,CAN,75,195,2019,BUF,1,7,7
799,Alex Turcotte,L.A,C,22,2001-02-26,Elk Grove,IL,USA,USA,71,185,2019,L.A,1,5,5
800,Trevor Zegras,ANA,C,22,2001-03-20,Bedford,NY,USA,USA,72,185,2019,ANA,1,9,9
801,Nils Hoglander,VAN,L,22,2000-12-20,BOCKTRäSK,,SWE,SWE,69,185,2019,VAN,2,9,40
802,Nikita Okhotiuk,N.J,D,23,2000-12-04,Chelyabinsk,,RUS,RUS,73,195,2019,N.J,2,30,61
803,Cole Caufield,MTL,R,22,2001-01-02,Mosinee,WI,USA,USA,67,174,2019,MTL,1,15,15
804,Samuel Bolduc,NYI,D,23,2000-12-09,Laval,QC,CAN,CAN,76,220,2019,NYI,2,26,57
805,Moritz Seider,DET,D,22,2001-04-06,Zell,,DEU,DEU,76,204,2019,DET,1,6,6
806,Nikita Alexandrov,STL,C,23,2000-09-16,Burgwedel,,DEU,DEU,73,177,-,-,-,-,-
807,Cam York,PHI,D,22,2001-01-05,Anaheim,CA,USA,USA,71,175,2019,PHI,1,14,14
808,Adam Beckman,MIN,L,22,2001-05-10,Saskatoon,SK,CAN,CAN,74,182,2019,MIN,3,13,75
809,Kaapo Kakko,NYR,R,22,2001-02-13,Turku,,FIN,FIN,74,206,2019,NYR,1,2,2
810,Matt Boldy,MIN,L,22,2001-04-05,Milford,MA,USA,USA,74,201,2019,MIN,1,12,12
811,Jack Hughes,N.J,C,22,2001-05-14,Orlando,FL,USA,USA,71,175,2019,N.J,1,1,1
812,Arthur Kaliyev,L.A,R,22,2001-06-26,New York City,,USA,USA,74,210,2019,L.A,2,2,33
813,Drew Helleson,ANA,D,22,2001-03-26,Farmington,MN,USA,USA,75,190,2019,COL,2,16,47
814,Henry Thrun,S.J,D,22,2001-03-12,Southborough,MA,USA,USA,74,190,2019,ANA,4,8,101
815,Alex Vlasic,CHI,D,22,2001-06-05,Wilmette,IL,USA,USA,78,199,2019,CHI,2,12,43
816,Ville Heinola,WPG,D,22,2001-02-03,Honkajoki,,FIN,FIN,71,181,2019,WPG,1,20,20
817,Lassi Thomson,OTT,D,23,2000-09-24,Tampere,,FIN,FIN,72,190,2019,OTT,1,19,19
818,Philip Tomasino,NSH,C,22,2001-07-28,Mississauga,ON,CAN,CAN,72,179,2019,NSH,1,24,24
819,Connor McMichael,WSH,C,22,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,WSH,1,25,25
820,Thomas Harley,DAL,D,22,2001-08-19,Syracuse,NY,USA,USA,75,205,2019,DAL,1,18,18
821,Nicholas Robertson,TOR,L,22,2001-09-11,Pasadena,CA,USA,USA,69,183,2019,TOR,2,22,53
822,Egor Afanasyev,NSH,L,22,2001-01-23,Tver,,RUS,RUS,76,211,2019,NSH,2,14,45
823,Sam Poulin,PIT,R,22,2001-02-25,Blainville,QC,CAN,CAN,73,208,2019,PIT,1,21,21
824,Jakob Pelletier,CGY,L,22,2001-03-07,Québec,QC,CAN,CAN,69,170,2019,CGY,1,26,26
825,Shane Pinto,OTT,C,23,2000-11-12,Franklin Square,NY,USA,USA,75,201,2019,OTT,2,1,32
826,Philip Broberg,EDM,D,22,2001-06-25,Orebro,,SWE,SWE,75,199,2019,EDM,1,8,8
827,Victor Soderstrom,ARI,D,22,2001-02-26,Gavle,,SWE,SWE,71,184,2019,ARI,1,11,11
828,Tobias Bjornfot,L.A,D,22,2001-04-06,Upplands Vasby,,SWE,SWE,72,200,2019,L.A,1,22,22
829,Simon Holmstrom,NYI,R,22,2001-05-24,Tranas,,SWE,SWE,74,205,2019,NYI,1,23,23
830,Pavel Dorofeyev,VGK,L,23,2000-10-26,Nizhny Tagil,,RUS,RUS,73,194,2019,VGK,3,17,79
831,Jackson LaCombe,ANA,D,22,2001-01-09,Eden Prairie,MN,USA,USA,73,171,2019,ANA,2,8,39
832,Jordan Spence,L.A,D,22,2001-02-24,Manly,,AUS,AUS,70,180,2019,L.A,4,2,95
833,Vladislav Kolyachonok,ARI,D,22,2001-05-26,Minsk,,BLR,BLR,73,193,2019,FLA,2,21,52
834,Vasily Podkolzin,VAN,R,22,2001-06-24,Moscow,,RUS,RUS,73,190,2019,VAN,1,10,10
835,Alex Newhook,COL,C,22,2001-01-28,St. John's,NL,CAN,CAN,70,190,2019,COL,1,16,16
836,Ilya Mikheyev,VAN,R,29,1994-10-10,Omsk,,RUS,RUS,74,192,-,-,-,-,-
837,Joel Kiviranta,DAL,L,27,1996-03-23,Vantaa,,FIN,FIN,71,185,-,-,-,-,-
838,Joona Luoto,CBJ,L,26,1997-09-26,TAMPERE,,FIN,FIN,75,210,-,-,-,-,-
839,Aliaksei Protas,WSH,C,22,2001-01-06,VITEBSK,,BLR,BLR,78,225,2019,WSH,3,29,91
840,Maxence Guenette,OTT,D,22,2001-04-28,L'Ancienne-Lorette,QC,CAN,CAN,73,181,2019,OTT,7,1,187
841,Aidan McDonough,VAN,L,24,1999-11-06,Milton,MA,USA,USA,75,190,2019,VAN,7,9,195
842,Tyler Angle,CBJ,C,23,2000-09-30,Niagara Falls,ON,CAN,CAN,70,166,2019,CBJ,7,26,212
843,Juuso Parssinen,NSH,C,22,2001-02-01,Hameenlinna,,FIN,FIN,75,212,2019,NSH,7,24,210
844,Zac Jones,NYR,D,23,2000-10-18,Richmond,VA,USA,USA,70,178,2019,NYR,3,6,68
845,Matias Maccelli,ARI,L,23,2000-10-14,Turku,,FIN,FIN,71,176,2019,ARI,4,5,98
846,Matej Blumel,DAL,R,23,2000-05-31,Tabor,,CZE,CZE,72,200,2019,EDM,4,7,100
847,Nick Abruzzese,TOR,C,24,1999-06-04,Slate Hill,NY,USA,USA,71,183,2019,TOR,4,31,124
848,Elmer Soderblom,DET,L,22,2001-07-05,Gothenburg,,SWE,SWE,80,246,2019,DET,6,4,159
849,Tyce Thompson,N.J,R,24,1999-07-12,Calgary,AB,CAN,CAN,73,175,2019,N.J,4,3,96
850,Lukas Rousek,BUF,R,24,1999-04-20,Ostrov Nad Ohri,,CZE,CZE,71,171,2019,BUF,6,5,160
851,Nikita Nesterenko,ANA,C,22,2001-09-10,Brooklyn,NY,USA,USA,74,183,2019,MIN,6,17,172
852,Nikolai Knyzhov,S.J,D,26,1997-03-20,KEMEROVO,,RUS,RUS,75,222,-,-,-,-,-
853,Drew O'Connor,PIT,L,25,1998-06-09,Chatham,NJ,USA,USA,75,200,-,-,-,-,-
854,Cole Smith,NSH,L,28,1995-10-28,Brainerd,MN,USA,USA,75,195,-,-,-,-,-
855,Connor Mackey,"ARI, CGY",D,27,1996-09-12,Tower Lakes,IL,USA,USA,74,197,-,-,-,-,-
856,Braden Schneider,NYR,D,22,2001-09-20,Prince Albert,SK,CAN,CAN,75,208,2020,NYR,1,19,19
857,Dylan Holloway,EDM,L,22,2001-09-23,Calgary,AB,CAN,CAN,73,203,2020,EDM,1,14,14
858,Lucas Raymond,DET,L,21,2002-03-28,Gothenburg,,SWE,SWE,71,176,2020,DET,1,4,4
859,Marco Rossi,MIN,C,22,2001-09-23,Feldkirch,,AUT,AUT,69,182,2020,MIN,1,9,9
860,Sean Farrell,MTL,C,22,2001-11-02,Milford,MA,USA,USA,69,175,2020,MTL,4,31,124
861,Kaiden Guhle,MTL,D,21,2002-01-18,Edmonton,AB,CAN,CAN,74,205,2020,MTL,1,16,16
862,Jake Neighbours,STL,L,21,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,STL,1,26,26
863,Ridly Greig,OTT,C,21,2002-08-08,Lethbridge,AB,CAN,CAN,72,183,2020,OTT,1,28,28
864,Seth Jarvis,CAR,C,21,2002-02-01,Winnipeg,MB,CAN,CAN,70,175,2020,CAR,1,13,13
865,Tyler Kleven,OTT,D,21,2002-01-10,Fargo,ND,USA,USA,76,200,2020,OTT,2,13,44
866,Jack Quinn,BUF,R,22,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,BUF,1,8,8
867,Danil Gushchin,S.J,L,21,2002-02-06,Yekaterinburg,,RUS,RUS,68,165,2020,S.J,3,14,76
868,Jake Sanderson,OTT,D,21,2002-07-08,Whitefish,MT,USA,USA,75,195,2020,OTT,1,5,5
869,Alexis Lafrenière,NYR,L,22,2001-10-11,St-Eustache,QC,CAN,CAN,73,195,2020,NYR,1,1,1
870,Dawson Mercer,N.J,C,22,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,N.J,1,18,18
871,Justin Barron,MTL,D,22,2001-11-15,Halifax,NS,CAN,CAN,74,201,2020,COL,1,25,25
872,Anton Lundell,FLA,C,22,2001-10-03,Espoo,,FIN,FIN,73,185,2020,FLA,1,12,12
873,Tim Stützle,OTT,L,21,2002-01-15,Viersen,,DEU,DEU,72,193,2020,OTT,1,3,3
874,Lukas Reichel,CHI,L,21,2002-05-17,Nürnberg,,DEU,DEU,72,170,2020,CHI,1,17,17
875,Brock Faber,MIN,D,21,2002-08-22,Maple Grove,MN,USA,USA,73,200,2020,L.A,2,14,45
876,Quinton Byfield,L.A,C,21,2002-08-19,Newmarket,ON,CAN,CAN,77,220,2020,L.A,1,2,2
877,Alexander Holtz,N.J,R,21,2002-01-23,Stockholm,,SWE,SWE,72,195,2020,N.J,1,7,7
878,Thomas Bordeleau,S.J,C,21,2002-01-03,Houston,TX,USA,USA,70,175,2020,S.J,2,7,38
879,Jamie Drysdale,ANA,D,21,2002-04-08,Toronto,ON,CAN,CAN,71,183,2020,ANA,1,6,6
880,Luke Evangelista,NSH,R,21,2002-02-21,Toronto,ON,CAN,CAN,72,183,2020,NSH,2,11,42
881,Jean-Luc Foudy,COL,C,21,2002-05-13,Scarborough,ON,CAN,CAN,71,177,2020,COL,3,13,75
882,Cole Perfetti,WPG,C,21,2002-01-01,Whitby,ON,CAN,CAN,71,184,2020,WPG,1,10,10
883,Will Cuylle,NYR,L,21,2002-02-05,Toronto,ON,CAN,CAN,75,211,2020,NYR,2,29,60
884,Tyson Foerster,PHI,R,21,2002-01-18,Alliston,ON,CAN,CAN,74,194,2020,PHI,1,23,23
885,JJ Peterka,BUF,R,21,2002-01-14,Munich,,DEU,DEU,72,189,2020,BUF,2,3,34
886,Wyatt Kaiser,CHI,D,21,2002-07-31,Andover,MN,USA,USA,72,173,2020,CHI,3,19,81
887,Justin Richards,CBJ,C,25,1998-03-17,Orlando,FL,USA,USA,71,190,-,-,-,-,-
888,Tristen Robins,S.J,C,22,2001-11-15,London,,GBR,GBR,70,176,2020,S.J,2,25,56
889,Isaak Phillips,CHI,D,22,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,CHI,5,17,141
890,Adam Raska,S.J,R,22,2001-09-25,Frydek-Mistek,,CZE,CZE,70,178,2020,S.J,7,15,201
891,William Dufour,NYI,R,21,2002-01-28,QUéBEC,QC,CAN,CAN,74,215,2020,NYI,5,28,152
892,Alexander Barabanov,S.J,L,29,1994-06-17,St. Petersburg,,RUS,RUS,70,195,-,-,-,-,-
893,Radim Zohorna,"CGY, TOR",L,27,1996-04-29,Havlickuv,,CZE,CZE,78,220,-,-,-,-,-
894,Artem Zub,OTT,D,28,1995-10-03,Khabarovsk,,RUS,RUS,74,200,-,-,-,-,-
895,Callahan Burke,COL,C,26,1997-03-19,Boxborough,MA,USA,USA,70,183,-,-,-,-,-
896,Bobby McMann,TOR,C,27,1996-06-15,"Wainwright, AB",AB,CAN,CAN,74,208,-,-,-,-,-
897,Billy Sweezey,CBJ,D,27,1996-02-06,Hanson,MA,USA,USA,73,206,-,-,-,-,-
898,Samuel Knazko,CBJ,D,21,2002-08-07,Trencin,,SVK,SVK,73,198,2020,CBJ,3,16,78
899,Mikael Pyyhtia,CBJ,L,21,2001-12-17,Turku,,FIN,FIN,72,166,2020,CBJ,4,21,114
900,Elliot Desnoyers,PHI,L,21,2002-01-21,Saint-Hyacinthe,QC,CAN,CAN,71,183,2020,PHI,5,11,135
901,Yegor Chinakhov,CBJ,R,22,2001-02-01,Omsk,,RUS,RUS,73,204,2020,CBJ,1,21,21
902,Nils Aman,VAN,C,23,2000-02-07,Avesta,,SWE,SWE,74,179,2020,COL,6,12,167
903,Matthew Kessel,STL,D,23,2000-06-23,Phoenix,AZ,USA,USA,74,205,2020,STL,5,26,150
904,Josh Dunne,CBJ,C,25,1998-12-08,O'Fallon,MO,USA,USA,76,211,-,-,-,-,-
905,Daniil Miromanov,VGK,D,26,1997-07-11,Moscow,,RUS,RUS,76,200,-,-,-,-,-
906,Alex Steeves,TOR,C,24,1999-12-10,Bedford,NH,USA,USA,72,196,-,-,-,-,-
907,Mike Hardman,CHI,L,24,1999-02-05,HANOVER,MA,USA,USA,74,205,-,-,-,-,-
908,Matt Kiersted,FLA,D,25,1998-04-14,ELK RIVER,MN,USA,USA,72,181,-,-,-,-,-
909,Walker Duehr,CGY,R,26,1997-11-23,Sioux Falls,SD,USA,USA,74,210,-,-,-,-,-
910,Jackson Cates,PHI,C,26,1997-09-28,STILLWATER,MN,USA,USA,72,190,-,-,-,-,-
911,J.J. Moser,ARI,D,23,2000-06-06,Biel,,CHE,CHE,73,173,2021,ARI,2,28,60
912,Kent Johnson,CBJ,C,21,2002-10-18,Port Moody,BC,CAN,CAN,72,175,2021,CBJ,1,5,5
913,Matty Beniers,SEA,C,21,2002-11-05,Hingham,MA,USA,USA,74,178,2021,SEA,1,2,2
914,William Eklund,S.J,L,21,2002-10-12,Stockholm,,SWE,SWE,71,181,2021,S.J,1,7,7
915,Owen Power,BUF,D,21,2002-11-22,Mississauga,ON,CAN,CAN,78,218,2021,BUF,1,1,1
916,Matt Coronato,CGY,R,21,2002-11-14,Greenlawn,NY,USA,USA,70,183,2021,CGY,1,13,13
917,Luke Hughes,N.J,D,20,2003-09-09,Manchester,NH,USA,USA,74,184,2021,N.J,1,4,4
918,Aatu Raty,"NYI, VAN",C,21,2002-11-14,Oulu,,FIN,FIN,74,190,2021,NYI,2,20,52
919,Dylan Guenther,ARI,R,20,2003-04-10,Edmonton,AB,CAN,CAN,74,175,2021,ARI,1,9,9
920,Cole Sillinger,CBJ,C,20,2003-05-16,Columbus,OH,USA,USA,73,201,2021,CBJ,1,12,12
921,Stanislav Svozil,CBJ,D,20,2003-01-17,Prerov,,CZE,CZE,72,183,2021,CBJ,3,5,69
922,Oskar Olausson,COL,R,21,2002-11-10,Stockholm,,SWE,SWE,73,180,2021,COL,1,28,28
923,Matthew Knies,TOR,L,21,2002-10-17,Phoenix,AZ,USA,USA,74,210,2021,TOR,2,25,57
924,Brandt Clarke,L.A,D,20,2003-02-09,Nepean,ON,CAN,CAN,74,185,2021,L.A,1,8,8
925,Wyatt Johnston,DAL,C,20,2003-05-14,Toronto,ON,CAN,CAN,73,185,2021,DAL,1,23,23
926,Mason McTavish,ANA,C,20,2003-01-30,Zurich,,CHE,CHE,72,213,2021,ANA,1,3,3
927,Simon Edvinsson,DET,D,20,2003-02-05,Kungsbacka,,SWE,SWE,78,209,2021,DET,1,6,6
928,Nick Cicek,S.J,D,23,2000-05-29,Winnipeg,MB,CAN,CAN,75,201,-,-,-,-,-
929,Jesper Froden,SEA,R,29,1994-09-21,Stockholm,,SWE,SWE,70,179,-,-,-,-,-
930,Vincent Iorio,WSH,D,21,2002-11-14,Coquitlam,BC,CAN,CAN,76,200,2021,WSH,2,23,55
931,Arber Xhekaj,MTL,D,22,2001-01-30,Hamilton,ON,CAN,CAN,76,238,-,-,-,-,-
932,Marc McLaughlin,BOS,C,24,1999-07-26,North Billerica,MA,USA,USA,72,203,-,-,-,-,-
933,Owen Beck,MTL,C,19,2004-02-03,Peterborough,ON,CAN,CAN,71,190,2022,MTL,2,1,33
934,David Jiricek,CBJ,D,20,2003-11-28,Klatovy,,CZE,CZE,76,199,2022,CBJ,1,6,6
935,Marco Kasper,DET,C,19,2004-04-08,Innsbruck,,AUT,AUT,73,183,2022,DET,1,8,8
936,Juraj Slafkovsky,MTL,L,19,2004-03-30,Kosice,,SVK,SVK,75,238,2022,MTL,1,1,1
937,Shane Wright,SEA,C,19,2004-01-05,Burlington,ON,CAN,CAN,72,192,2022,SEA,1,4,4
938,Lucas Condotta,MTL,C,26,1997-06-19,Georgetown,ON,CAN,CAN,73,223,-,-,-,-,-
939,Nick Blankenburg,CBJ,D,25,1998-05-12,WASHINGTON,MI,USA,USA,69,177,-,-,-,-,-
940,Ben Meyers,COL,C,25,1998-11-15,DELANO,MN,USA,USA,71,194,-,-,-,-,-
941,Milos Kelemen,ARI,L,24,1999-07-06,Svolen,,SVK,SVK,74,210,-,-,-,-,-
942,Filip Roos,CHI,D,24,1999-01-05,Gothenburg,,SWE,SWE,76,190,-,-,-,-,-
943,Marcus Bjork,CBJ,D,26,1997-11-24,Umea,,SWE,SWE,76,211,-,-,-,-,-
