,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
709,Justin Falk,MIN,D,35,1988-10-11,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
710,Jamie Benn,DAL,L,34,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
711,Luca Caputi,TOR,L,35,1988-10-01,Toronto,ON,CAN,CAN,75,200,2007,PIT,4,20,111
712,Nick Palmieri,N.J,R,34,1989-07-12,Utica,NY,USA,USA,75,220,2007,N.J,3,18,79
713,Steven Kampfer,BOS,D,35,1988-09-24,Ann Arbor,MI,USA,USA,71,198,2007,ANA,4,2,93
714,TJ Galiardi,COL,L,35,1988-04-22,Calgary,AB,CAN,CAN,74,185,2007,COL,2,25,55
715,Colby Cohen,COL,D,34,1989-04-25,Villanova,PA,USA,USA,74,200,2007,COL,2,15,45
716,Nick Bonino,ANA,C,35,1988-04-20,Hartford,CT,USA,USA,73,195,2007,S.J,6,22,173
717,Ian Cole,STL,D,34,1989-02-21,Ann Arbor,MI,USA,USA,73,225,2007,STL,1,18,18
718,Jim O'Brien,OTT,C,34,1989-01-29,Maplewood,MN,USA,USA,75,195,2007,OTT,1,29,29
719,Eric Tangradi,PIT,L,34,1989-02-10,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
720,Justin Braun,S.J,D,36,1987-02-10,Minneapolis,MN,USA,USA,74,205,2007,S.J,7,20,201
721,Aaron Palushaj,MTL,R,34,1989-09-07,Livonia,MI,USA,USA,72,187,2007,STL,2,14,44
722,Kevin Shattenkirk,"COL, STL",D,34,1989-01-29,New Rochelle,NY,USA,USA,72,212,2007,COL,1,14,14
723,James van Riemsdyk,PHI,L,34,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
724,Paul Byron,BUF,L,34,1989-04-27,Ottawa,ON,CAN,CAN,69,164,2007,BUF,6,28,179
725,Sam Gagner,EDM,C,34,1989-08-10,London,ON,CAN,CAN,71,201,2007,EDM,1,6,6
726,Cody Almond,MIN,C,34,1989-07-24,Calgary,AB,CAN,CAN,74,199,2007,MIN,5,19,140
727,Zach Hamill,BOS,C,35,1988-09-23,Vancouver,BC,CAN,CAN,71,180,2007,BOS,1,8,8
728,Alex Plante,EDM,D,34,1989-05-09,Brandon,MB,CAN,CAN,76,230,2007,EDM,1,15,15
729,Keith Aulie,TOR,D,34,1989-06-11,Rouleau,SK,CAN,CAN,78,222,2007,CGY,4,25,116
730,Brett MacLean,PHX,L,34,1988-12-24,London,ON,CAN,CAN,74,201,2007,PHX,2,2,32
731,Logan Couture,S.J,C,34,1989-03-28,Guelph,ON,CAN,CAN,73,206,2007,S.J,1,9,9
732,P.K. Subban,MTL,D,34,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,MTL,2,13,43
733,Linus Omark,EDM,L,36,1987-02-05,Övertorneå,,SWE,SWE,70,187,2007,EDM,4,6,97
734,Mark Katic,NYI,D,34,1989-05-09,Porcupine,ON,CAN,CAN,70,188,2007,NYI,3,1,62
735,Kyle Turris,PHX,C,34,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,PHX,1,3,3
736,Paul Postma,ATL,D,34,1989-02-22,Red Deer,AB,CAN,CAN,75,195,2007,ATL,7,24,205
737,Carson McMillan,MIN,R,35,1988-09-10,Brandon,MB,CAN,CAN,73,196,2007,MIN,7,19,200
738,Johan Harju,T.B,L,37,1986-05-15,Övertorneå,,SWE,SWE,75,210,2007,T.B,6,16,167
739,Brandon Sutter,CAR,C,34,1989-02-14,Huntington,NY,USA,CAN,75,190,2007,CAR,1,11,11
740,Matt Halischuk,NSH,R,35,1988-06-01,Toronto,ON,CAN,CAN,72,180,2007,N.J,4,26,117
741,Dana Tyrell,T.B,C,34,1989-04-23,Airdrie,AB,CAN,CAN,70,192,2007,T.B,2,17,47
742,Nick Spaling,NSH,C,35,1988-09-19,Palmerston,ON,CAN,CAN,73,198,2007,NSH,2,28,58
743,Colton Sceviour,DAL,C,34,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,DAL,4,21,112
744,Dwight King,L.A,L,34,1989-07-05,Meadow Lake,SK,CAN,CAN,76,229,2007,L.A,4,18,109
745,David Perron,STL,L,35,1988-05-28,Sherbrooke,QC,CAN,CAN,73,196,2007,STL,1,26,26
746,Oscar Moller,L.A,R,34,1989-01-22,Stockholm,,SWE,SWE,70,189,2007,L.A,2,22,52
747,Colton Gillies,MIN,C,34,1989-02-12,White Rock,BC,CAN,CAN,76,208,2007,MIN,1,16,16
748,Carl Gunnarsson,TOR,D,37,1986-11-09,Orebro,,SWE,SWE,74,198,2007,TOR,7,13,194
749,Yannick Weber,MTL,D,35,1988-09-23,Morges,,CHE,CHE,71,200,2007,MTL,3,12,73
750,Drayson Bowman,CAR,L,34,1989-03-08,Grand Rapids,MI,USA,USA,73,195,2007,CAR,3,11,72
751,Dustin Jeffrey,PIT,L,35,1988-02-27,Sarnia,ON,CAN,CAN,73,205,2007,PIT,6,20,171
752,Patrick Kane,CHI,R,35,1988-11-19,Buffalo,NY,USA,USA,70,177,2007,CHI,1,1,1
753,Spencer Machacek,ATL,R,35,1988-10-14,Lethbridge,AB,CAN,CAN,73,200,2007,ATL,3,6,67
754,Evgeny Dadonov,FLA,L,34,1989-03-12,Chelyabinsk,,RUS,RUS,71,189,2007,FLA,3,10,71
755,Mikael Backlund,CGY,C,34,1989-03-17,Vasteras,,SWE,SWE,72,206,2007,CGY,1,24,24
756,Ryan McDonagh,NYR,D,34,1989-06-13,St. Paul,MN,USA,USA,73,215,2007,MTL,1,12,12
757,Michal Repik,FLA,R,34,1988-12-31,Vlasim,,CZE,CZE,70,188,2007,FLA,2,10,40
758,Andreas Thuresson,NSH,R,36,1987-11-18,Kristianstad,,SWE,SWE,73,206,2007,NSH,5,23,144
759,Max Pacioretty,MTL,L,35,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,MTL,1,22,22
760,Jakub Voracek,CBJ,R,34,1989-08-15,Kladno,,CZE,CZE,74,216,2007,CBJ,1,7,7
761,Jake Muzzin,L.A,D,34,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,PIT,5,20,141
762,Jonathon Blum,NSH,D,34,1989-01-30,Long Beach,CA,USA,USA,73,188,2007,NSH,1,23,23
763,Alec Martinez,L.A,D,36,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,L.A,4,4,95
764,Keaton Ellerby,FLA,D,35,1988-11-05,Strathmore,AB,CAN,CAN,77,220,2007,FLA,1,10,10
765,Lars Eller,MTL,C,34,1989-05-08,Rodovre,,DNK,DNK,74,205,2007,STL,1,13,13
766,Wayne Simmonds,L.A,R,35,1988-08-26,Scarborough,ON,CAN,CAN,74,184,2007,L.A,2,31,61
767,Matt Frattin,TOR,R,35,1988-01-03,Edmonton,AB,CAN,CAN,72,205,2007,TOR,4,8,99
768,Maksim Mayorov,CBJ,L,34,1989-03-26,Leninogorsk,,RUS,RUS,74,198,2007,CBJ,4,3,94
769,Nick Holden,CBJ,D,36,1987-05-15,St. Albert,AB,CAN,CAN,76,210,-,-,-,-,-
770,Jason Demers,S.J,D,35,1988-06-09,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
771,Jerome Samson,CAR,R,36,1987-09-04,Greenfield Park,QC,CAN,CAN,72,195,-,-,-,-,-
772,Maxim Noreau,MIN,D,36,1987-05-24,Montreal,QC,CAN,CAN,72,194,-,-,-,-,-
773,Micheal Haley,NYI,C,37,1986-03-30,Guelph,ON,CAN,CAN,71,213,-,-,-,-,-
774,Zack Smith,OTT,C,35,1988-04-05,Maple Creek,SK,CAN,CAN,74,208,2008,OTT,3,18,79
775,Jay Beagle,WSH,C,38,1985-10-16,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
776,Jesse Winchester,OTT,C,40,1983-10-04,Long Sault,ON,CAN,CAN,73,188,-,-,-,-,-
777,Davis Drewiske,L.A,D,39,1984-11-22,Hudson,WI,USA,USA,74,222,-,-,-,-,-
778,Jack Hillen,NYI,D,37,1986-01-24,Minnetonka,MN,USA,USA,70,190,-,-,-,-,-
779,Jason Garrison,FLA,D,39,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
780,Mike Moore,S.J,D,39,1984-12-12,Lloydminster,SK,CAN,CAN,73,210,-,-,-,-,-
781,Chris Mueller,NSH,C,37,1986-03-06,West Seneca,NY,USA,USA,71,196,-,-,-,-,-
782,Ville Leino,PHI,L,40,1983-10-06,Savonlinna,,FIN,FIN,73,182,-,-,-,-,-
783,Anssi Salmela,N.J,D,39,1984-08-13,Nokia,,FIN,FIN,73,200,-,-,-,-,-
784,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
785,Steven Stamkos,T.B,C,33,1990-02-07,Markham,ON,CAN,CAN,72,182,2008,T.B,1,1,1
786,Alex Pietrangelo,STL,D,33,1990-01-18,King City,ON,CAN,CAN,75,215,2008,STL,1,4,4
787,Nikita Filatov,CBJ,L,33,1990-05-25,Moscow,,RUS,RUS,72,190,2008,CBJ,1,6,6
788,Zach Bogosian,ATL,D,33,1990-07-15,Massena,NY,USA,USA,74,222,2008,ATL,1,3,3
789,Luke Schenn,TOR,D,34,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,TOR,1,5,5
790,Colin Wilson,NSH,"C, L",34,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,NSH,1,7,7
791,Cody Hodgson,VAN,C,33,1990-02-18,Toronto,ON,CAN,CAN,72,191,2008,VAN,1,10,10
792,Mikkel Boedker,PHX,L,33,1989-12-16,Brondby,,DNK,DNK,72,207,2008,PHX,1,8,8
793,Josh Bailey,NYI,R,34,1989-10-02,Bowmanville,ON,CAN,CAN,73,200,2008,NYI,1,9,9
794,Tyler Myers,BUF,D,33,1990-02-01,Houston,TX,USA,CAN,80,229,2008,BUF,1,12,12
795,Zach Boychuk,CAR,L,34,1989-10-04,Airdrie,AB,CAN,CAN,70,185,2008,CAR,1,14,14
796,Joe Colborne,TOR,C,33,1990-01-30,Calgary,AB,CAN,CAN,77,221,2008,BOS,1,16,16
797,Erik Karlsson,OTT,D,33,1990-05-31,Landsbro,,SWE,SWE,72,190,2008,OTT,1,15,15
798,Luca Sbisa,ANA,D,33,1990-01-30,Ozieri,,ITA,CHE,74,206,2008,PHI,1,19,19
799,Mattias Tedenby,N.J,R,33,1990-02-21,Vetlanda,,SWE,SWE,69,175,2008,N.J,1,24,24
800,Michael Del Zotto,NYR,D,33,1990-06-24,Stouffville,ON,CAN,CAN,72,195,2008,NYR,1,20,20
801,Jordan Eberle,EDM,R,33,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
802,Greg Nemisz,CGY,R,33,1990-06-05,Courtice,ON,CAN,CAN,75,197,2008,CGY,1,25,25
803,Tyler Ennis,BUF,"C, L",34,1989-10-06,Edmonton,AB,CAN,CAN,69,160,2008,BUF,1,26,26
804,John Carlson,WSH,D,33,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
805,Philip McRae,STL,C,33,1990-03-15,Minneapolis,MN,USA,USA,74,200,2008,STL,2,3,33
806,Yann Sauve,VAN,D,33,1990-02-18,Montreal,QC,CAN,CAN,75,209,2008,VAN,2,11,41
807,Patrick Wiercioch,OTT,D,33,1990-09-12,Burnaby,BC,CAN,CAN,77,202,2008,OTT,2,12,42
808,Luke Adam,BUF,C,33,1990-06-18,St. John's,NL,CAN,CAN,74,188,2008,BUF,2,14,44
809,Zac Dalpe,CAR,C,34,1989-11-01,Paris,ON,CAN,CAN,74,197,2008,CAR,2,15,45
810,Cameron Gaunce,COL,D,33,1990-03-19,Sudbury,ON,CAN,CAN,74,194,2008,COL,2,20,50
811,Travis Hamonic,NYI,D,33,1990-08-16,St. Malo,MB,CAN,CAN,73,200,2008,NYI,2,23,53
812,Derek Stepan,NYR,C,33,1990-06-18,Hastings,MN,USA,USA,71,196,2008,NYR,2,21,51
813,Patrice Cormier,ATL,C,33,1990-06-14,Moncton,NB,CAN,CAN,74,215,2008,N.J,2,24,54
814,Marco Scandella,MIN,D,33,1990-02-23,Montreal,QC,CAN,CAN,75,212,2008,MIN,2,25,55
815,Evgeny Grachev,NYR,C,33,1990-02-21,Khabarovsk,,RUS,RUS,76,225,2008,NYR,3,14,75
816,Adam Henrique,N.J,C,33,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,N.J,3,21,82
817,Lance Bouma,CGY,C,33,1990-03-25,Provost,AB,CAN,CAN,74,208,2008,CGY,3,17,78
818,Brandon McMillan,ANA,L,33,1990-03-22,Richmond,BC,CAN,CAN,71,190,2008,ANA,3,24,85
819,Jamie Arniel,BOS,C,34,1989-11-16,Kingston,ON,CAN,CAN,71,183,2008,BOS,4,6,97
820,Dale Weise,NYR,R,35,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,NYR,4,20,111
821,TJ Brodie,CGY,D,33,1990-06-07,Chatham,ON,CAN,CAN,74,187,2008,CGY,4,23,114
822,James Wright,T.B,C,33,1990-03-24,Saskatoon,SK,CAN,CAN,76,210,2008,T.B,4,26,117
823,Andrei Loktionov,L.A,C,33,1990-05-30,Voskresensk,,RUS,RUS,71,190,2008,L.A,5,2,123
824,Matt Calvert,CBJ,L,33,1989-12-24,Brandon,MB,CAN,CAN,71,186,2008,CBJ,5,6,127
825,Tomas Kubalik,CBJ,R,33,1990-05-01,Plzen,,CZE,CZE,74,212,2008,CBJ,5,14,135
826,Mark Olver,COL,C,35,1988-01-01,Burnaby,BC,CAN,CAN,70,170,2008,COL,5,19,140
827,Philip Larsen,DAL,D,34,1989-12-07,Esbjerg,,DNK,DNK,73,185,2008,DAL,5,28,149
828,Matt Martin,NYI,L,34,1989-05-08,Windsor,ON,CAN,CAN,75,220,2008,NYI,5,27,148
829,Jared Spurgeon,MIN,D,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
830,Teemu Hartikainen,EDM,C,33,1990-05-03,Kuopio,,FIN,FIN,73,214,2008,EDM,6,12,163
831,Ben Smith,CHI,R,35,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
832,Jonas Holos,COL,D,36,1987-08-27,Sarpsborg,,NOR,NOR,71,188,2008,,6,19,170
833,Justin DiBenedetto,NYI,C,35,1988-08-25,Maple,ON,CAN,CAN,72,188,2008,NYI,6,24,175
834,Tommy Wingels,S.J,C,35,1988-04-12,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
835,Matt Bartkowski,BOS,D,35,1988-06-04,Pittsburgh,PA,USA,USA,73,201,2008,FLA,7,9,190
836,Stefan Della Rovere,STL,L,33,1990-02-25,Richmond Hill,ON,CAN,CAN,71,205,2008,WSH,7,23,204
837,Brandon Mashinter,S.J,L,35,1988-09-20,Bradford,ON,CAN,CAN,76,212,-,-,-,-,-
838,Eric Wellwood,PHI,L,33,1990-03-06,Windsor,ON,CAN,CAN,71,180,2009,PHI,6,21,172
839,Matt Taormina,N.J,D,37,1986-10-20,Warren,MI,USA,USA,70,188,-,-,-,-,-
840,Christian Hanson,TOR,C,37,1986-03-10,"Glens Falls,",NY,USA,USA,76,228,-,-,-,-,-
841,Tyler Bozak,TOR,C,37,1986-03-19,Regina,SK,CAN,CAN,73,187,-,-,-,-,-
842,Evan Oberg,VAN,D,35,1988-02-16,Forestburg,AB,CAN,CAN,72,191,-,-,-,-,-
843,Dan Sexton,ANA,R,36,1987-04-29,Apple Valley,MN,USA,USA,69,180,-,-,-,-,-
844,Matt Gilroy,NYR,D,39,1984-07-20,North Bellmore,NY,USA,USA,73,199,-,-,-,-,-
845,Marcus Johansson,WSH,L,33,1990-10-06,Landskrona,,SWE,SWE,73,203,2009,WSH,1,24,24
846,Jordan Caron,BOS,R,33,1990-11-02,Sayabec,QC,CAN,CAN,75,204,2009,BOS,1,25,25
847,Kyle Palmieri,ANA,R,32,1991-02-01,Smithtown,NY,USA,USA,71,198,2009,ANA,1,26,26
848,Ryan O'Reilly,COL,C,32,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,COL,2,3,33
849,Carl Klingberg,ATL,L,32,1991-01-28,Gothenburg,,SWE,SWE,75,188,2009,ATL,2,4,34
850,Kyle Clifford,L.A,L,32,1991-01-13,Ayr,ON,CAN,CAN,74,217,2009,L.A,2,5,35
851,John Tavares,NYI,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
852,Victor Hedman,T.B,D,32,1990-12-18,Ornskoldsvik,,SWE,SWE,79,244,2009,T.B,1,2,2
853,Matt Duchene,COL,C,32,1991-01-16,Haliburton,ON,CAN,CAN,71,195,2009,COL,1,3,3
854,Evander Kane,ATL,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
855,Brayden Schenn,L.A,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
856,Oliver Ekman-Larsson,PHX,D,32,1991-07-17,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
857,Nazem Kadri,TOR,C,33,1990-10-06,London,ON,CAN,CAN,72,185,2009,TOR,1,7,7
858,Magnus Paajarvi,EDM,L,32,1991-04-12,Norrkoping,,SWE,SWE,75,206,2009,EDM,1,10,10
859,Dmitry Kulikov,FLA,D,33,1990-10-29,Lipetsk,,RUS,RUS,73,201,2009,FLA,1,14,14
860,Nick Leddy,CHI,D,32,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,MIN,1,16,16
861,Jacob Josefson,N.J,C,32,1991-03-02,Stockholm,,SWE,SWE,72,196,2009,N.J,1,20,20
862,John Moore,CBJ,D,33,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,CBJ,1,21,21
863,Tomas Tatar,DET,L,33,1990-12-01,Ilava,,SVK,SVK,70,173,2009,DET,2,30,60
864,Brandon Pirri,CHI,R,32,1991-04-10,Toronto,ON,CAN,CAN,72,180,2009,CHI,2,29,59
865,Jeremy Morin,CHI,L,32,1991-04-16,Auburn,NY,USA,USA,73,195,2009,ATL,2,15,45
866,Alexander Urbom,N.J,D,32,1990-12-20,Stockholm,,SWE,SWE,76,215,2009,N.J,3,12,73
867,Tomas Vincour,DAL,C,33,1990-11-19,Brno,,CZE,CZE,74,204,2009,DAL,5,8,129
868,Scott Timmins,FLA,C,34,1989-09-11,Hamilton,ON,CAN,CAN,71,191,2009,FLA,6,14,165
869,Marcus Kruger,CHI,C,33,1990-05-27,Stockholm,,SWE,SWE,72,186,2009,CHI,5,28,149
870,Andreas Engqvist,MTL,C,35,1987-12-23,Stockholm,,SWE,SWE,76,199,-,-,-,-,-
871,Casey Wellman,MIN,C,36,1987-10-18,Brentwood,CA,USA,USA,72,173,-,-,-,-,-
872,Ben Holmstrom,PHI,C,36,1987-04-09,Colorado Springs,CO,USA,USA,73,203,-,-,-,-,-
873,Nate Prosser,MIN,D,37,1986-05-07,Elk River,MN,USA,USA,74,201,-,-,-,-,-
874,Aaron Volpatti,VAN,L,38,1985-05-30,Revelstoke,BC,CAN,CAN,72,215,-,-,-,-,-
875,Bobby Butler,OTT,R,36,1987-04-26,Marlborough,MA,USA,USA,72,189,-,-,-,-,-
876,Erik Gustafsson,PHI,D,35,1988-12-15,Kvissleby,,SWE,SWE,70,180,-,-,-,-,-
877,Brendon Nash,MTL,D,36,1987-03-31,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
878,Linus Klasen,NSH,L,37,1986-02-19,Stockholm,,SWE,SWE,68,176,-,-,-,-,-
879,Christopher Tanev,VAN,D,33,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
880,Mats Zuccarello,NYR,R,36,1987-09-01,Oslo,,NOR,NOR,68,181,-,-,-,-,-
881,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
882,Jeff Skinner,CAR,L,31,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
883,Alexander Burmistrov,ATL,C,32,1991-10-21,Kazan,,RUS,RUS,73,180,2010,ATL,1,8,8
884,Taylor Hall,EDM,L,32,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,EDM,1,1,1
885,Tyler Seguin,BOS,C,31,1992-01-31,Brampton,ON,CAN,CAN,73,205,2010,BOS,1,2,2
886,Nino Niederreiter,NYI,R,31,1992-09-08,Chur,,CHE,CHE,74,218,2010,NYI,1,5,5
887,Marcel Mueller,TOR,C,35,1988-07-10,Berlin,,DEU,DEU,75,220,-,-,-,-,-
888,Jamie Doornbosch,NYI,D,33,1990-02-01,Scarborough,ON,CAN,CAN,74,198,-,-,-,-,-
889,Stephane Da Costa,OTT,C,34,1989-07-11,Paris,,FRA,FRA,71,180,-,-,-,-,-
890,Matt Campanale,NYI,D,35,1988-02-14,Chester Springs,PA,USA,USA,71,200,-,-,-,-,-
