,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
685,8484136,Max Sasson,VAN,C,https://assets.nhle.com/mugs/nhl/20252026/VAN/8484136.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,63,maxsasson,62.0,725:15,11:41,55.1,53.61,50.68,38.55,40.04,49.05,23.25,26.47,46.76,2.07,2.98,40.98,2.38,2.93,44.8,23.74,28.46,45.48,10.51,12.33,46.01,1.24,1.9,39.47,8.90,88.75,0.976,6.87,13.98,4.38,60.14,61.03,12.49,17.79,10.59,54.12
686,8478904,Steven Lorentz,TOR,C,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478904.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,18,stevenlorentz,65.0,760:06,11:41,40.34,75.46,34.83,30.63,56.05,35.34,20.21,36.07,35.9,1.97,3.24,37.88,2.1,4.26,33.05,17.52,36.78,32.27,7.74,16.18,32.34,1.03,1.34,43.33,9.77,91.03,1.008,2.76,15.63,19.58,47.44,12.37,6.08,20.29,30.55,16.59
687,8476889,Radek Faksa,DAL,C,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476889.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,12,radekfaksa,56.0,654:37,11:41,33.91,58.29,36.78,22.73,39.69,36.42,15.12,26.31,36.5,1.56,3.02,34.00,1.65,3.32,33.19,14.12,28.41,33.19,7.7,11.92,39.25,1.1,1.56,41.38,10.30,88.5,0.988,3.39,11.92,18.06,52.34,15.81,7.42,16.96,28.23,20.82
688,8483476,Jonathan Lekkerimäki,VAN,R,https://assets.nhle.com/mugs/nhl/20252026/VAN/8483476.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,23,jonathanlekkerimaki,13.0,151:49,11:40,49.01,62.05,44.13,34.78,45.45,43.35,20.55,29.64,40.94,1.19,2.37,33.33,2.49,3.0,45.39,22.53,30.04,42.86,6.72,12.65,34.69,0.4,0.79,33.33,5.77,92.0,0.978,13.04,9.09,2.37,50.98,84.62,24.11,12.65,7.11,77.22
689,8475714,Calle Jarnkrok,TOR,C,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475714.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,19,callejarnkrok,51.0,595:19,11:40,37.79,73.07,34.09,27.92,54.12,34.03,19.05,34.47,35.59,1.41,3.53,28.57,1.67,4.14,28.77,16.53,35.27,31.91,6.75,16.02,29.65,0.6,1.51,28.57,7.41,89.77,0.972,3.63,16.02,17.33,48.17,17.31,7.96,18.95,28.92,21.58
690,8479362,Riley Tufte,BOS,L,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479362.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,10,rileytufte,4.0,46:40,11:40,73.26,77.12,48.72,62.98,52.7,54.44,44.98,23.13,66.04,1.29,1.29,50.00,4.4,3.13,58.48,32.13,33.42,49.02,16.71,12.85,56.52,1.29,1.29,50.00,2.86,94.44,0.973,2.57,9.0,7.71,52.7,25.00,7.71,12.85,20.56,27.27
691,8479977,Kailer Yamamoto,UTA,R,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479977.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,56,kaileryamamoto,52.0,606:27,11:39,55.4,47.39,53.9,39.08,32.85,54.33,24.83,20.28,55.04,3.17,1.88,62.75,2.67,2.15,55.46,24.64,21.57,53.32,11.97,7.72,60.8,1.39,0.89,60.87,12.75,90.73,1.035,9.4,13.65,8.11,52.24,53.67,15.14,18.11,15.14,50.0
692,8478874,Adam Gaudette,SJS,R,https://assets.nhle.com/mugs/nhl/20252026/SJS/8478874.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,81,adamgaudette,61.0,706:49,11:35,52.03,58.23,47.19,36.5,41.76,46.64,24.45,29.12,45.64,2.97,2.97,50.00,2.73,2.61,51.15,25.89,27.33,48.64,12.22,11.37,51.8,1.95,1.44,57.50,12.15,89.8,1.019,9.08,12.82,10.36,49.06,46.72,15.28,18.0,21.39,41.67
693,8483669,Adam Sykora,NYR,L,https://assets.nhle.com/mugs/nhl/20252026/NYR/8483669.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,38,adamsykora,5.0,57:49,11:34,51.87,63.29,45.05,35.27,44.61,44.16,18.67,26.97,40.91,2.07,3.11,40.00,1.82,3.04,37.52,23.86,32.16,42.59,9.34,12.45,42.86,2.07,2.07,50.00,11.11,88.46,0.996,11.41,13.49,12.45,45.65,47.83,20.75,18.67,17.64,54.05
694,8484262,Travis Mitchell,NYI,D,https://assets.nhle.com/mugs/nhl/20252026/NYI/8484262.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,38,travismitch,9.0,103:49,11:32,37.56,61.83,37.79,28.89,44.49,39.37,17.91,27.16,39.74,1.73,1.73,50.00,1.52,2.76,35.41,16.18,28.89,35.9,5.2,12.13,30.0,0.58,0.58,50.00,9.68,93.62,1.033,10.98,19.65,4.62,47.96,70.37,21.96,24.27,10.98,66.67
695,8478434,Keegan Kolesar,VGK,R,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478434.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,55,keegankolesar,76.0,876:45,11:32,49.27,53.99,47.71,35.04,38.12,47.9,22.79,23.2,49.55,1.71,2.94,36.76,2.39,2.57,48.17,22.1,27.17,44.86,9.72,10.81,47.33,1.03,1.16,46.88,7.51,87.32,0.948,6.5,18.14,10.47,52.01,38.31,12.11,23.95,18.96,38.99
696,8481077,John Leonard,DET,L,https://assets.nhle.com/mugs/nhl/20252026/DET/8481077.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,43,johnleonard,11.0,126:31,11:30,56.91,62.6,47.62,42.68,44.58,48.91,24.66,24.66,50.0,1.9,2.37,44.44,3.14,2.96,51.51,28.45,30.35,48.39,11.86,14.23,45.45,0.95,1.42,40.00,7.69,90.38,0.981,10.43,10.43,10.43,54.06,50.00,19.44,13.75,17.07,53.25
697,8482698,Tristan Broz,PIT,C,https://assets.nhle.com/mugs/nhl/20252026/PIT/8482698.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,26,tristanbroz,1.0,11:30,11:30,36.52,78.26,31.82,20.87,62.61,25.0,15.65,46.96,25.0,0.0,5.22,0.00,0.56,3.47,13.93,20.87,26.09,44.44,0.0,15.65,0.0,0.0,5.22,0.00,0.00,88.89,0.889,10.43,5.22,0.0,62.61,100.00,20.87,10.43,5.22,80.0
698,8482168,Maxim Groshev,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482168.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,52,maximgroshev,2.0,23:00,11:30,41.74,96.52,30.19,33.91,73.04,31.71,26.09,54.78,32.26,2.61,0.0,100.00,2.64,7.9,25.01,26.09,49.57,34.48,7.83,31.3,20.0,2.61,0.0,100.00,10.00,100.0,1.1,0.0,10.43,18.26,49.57,0.00,5.22,13.04,33.91,13.33
699,8482765,Isak Rosen,WPG,R,https://assets.nhle.com/mugs/nhl/20252026/WPG/8482765.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,27,isakrosen,30.0,344:55,11:29,52.53,55.32,48.71,39.14,36.7,51.61,24.87,22.96,52.0,2.44,2.44,50.00,2.8,2.7,50.85,25.05,23.48,51.61,9.74,8.7,52.83,1.39,1.22,53.33,9.79,89.39,0.992,13.05,13.22,5.04,50.79,72.12,20.7,17.57,11.48,64.32
700,8482125,Alexander Holtz,VGK,R,https://assets.nhle.com/mugs/nhl/20252026/VGK/8482125.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,11,alexholtz,28.0,321:28,11:28,50.58,59.17,46.09,35.28,41.44,45.99,21.28,26.69,44.36,2.61,2.99,46.67,2.61,2.44,51.66,24.08,26.69,47.43,11.57,9.15,55.86,1.49,1.31,53.33,12.28,88.81,1.011,9.33,11.2,6.35,51.33,59.52,16.98,16.61,15.3,52.6
701,8481569,Marshall Warren,NYI,D,https://assets.nhle.com/mugs/nhl/20252026/NYI/8481569.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,41,marshallwarren,8.0,91:49,11:28,51.62,53.59,49.07,37.25,41.17,47.5,23.53,25.49,48.0,1.96,1.96,50.00,2.69,2.58,51.0,28.1,25.49,52.44,10.46,9.15,53.33,1.31,0.0,100.00,8.33,92.31,1.006,12.42,13.72,5.88,54.89,67.86,20.26,18.3,13.72,59.62
702,8480003,Jesper Boqvist,FLA,C,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480003.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,70,jesperboqvist,66.0,757:10,11:28,50.56,54.99,47.9,36.37,39.54,47.91,22.35,24.72,47.47,1.58,2.69,37.04,2.46,2.75,47.27,21.95,24.88,46.87,9.75,11.17,46.59,0.95,1.35,41.38,7.09,89.1,0.962,10.94,15.29,7.92,53.96,57.98,18.54,21.08,15.29,54.8
703,8482072,Jack Ahcan,COL,D,https://assets.nhle.com/mugs/nhl/20252026/COL/8482072.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,15,jackahcan,9.0,103:00,11:26,70.49,52.43,57.35,49.51,39.03,55.92,34.37,20.97,62.11,3.5,1.75,66.67,3.53,2.68,56.87,40.19,28.54,58.47,16.31,11.65,58.33,2.33,1.17,66.67,10.17,91.67,1.018,3.5,15.73,6.99,55.34,33.33,12.23,21.55,14.56,45.65
704,8484938,Arttu Hyry,DAL,R,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484938.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,25,arttuhyry,15.0,171:30,11:25,40.58,55.63,42.18,30.79,41.63,42.51,20.99,25.89,44.78,2.45,2.8,46.67,2.19,3.64,37.6,17.84,30.79,36.69,9.45,15.04,38.57,1.05,1.05,50.00,11.67,89.19,1.009,6.65,10.5,19.24,50.73,25.68,13.64,16.44,29.74,31.45
705,8485405,Brady Martin,NSH,C,https://assets.nhle.com/mugs/nhl/20252026/NSH/8485405.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,44,bradymartin,3.0,34:15,11:25,52.55,49.05,51.72,38.54,35.04,52.38,19.27,31.53,37.93,3.5,3.5,50.00,2.99,1.87,61.47,28.03,21.02,57.14,8.76,5.26,62.5,1.75,3.5,33.33,18.18,88.89,1.071,19.27,14.01,0.0,35.04,100.00,22.77,22.77,14.01,61.9
706,8478502,Dennis Gilbert,OTT,D,https://assets.nhle.com/mugs/nhl/20252026/OTT/8478502.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,6,dennisgilbert,6.0,68:12,11:22,58.06,58.94,49.62,43.99,33.43,56.82,29.03,21.99,56.9,2.64,2.64,50.00,3.78,2.64,58.81,29.03,36.95,44.0,14.08,15.84,47.06,0.88,0.88,50.00,9.09,88.0,0.971,6.16,11.44,4.4,70.38,58.33,21.11,17.6,12.32,63.16
707,8474189,Lars Eller,OTT,C,https://assets.nhle.com/mugs/nhl/20252026/OTT/8474189.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,89,larseller,61.0,692:34,11:21,52.41,56.66,48.05,36.3,39.07,48.16,24.26,25.56,48.7,2.51,2.6,49.15,2.45,2.73,47.32,25.73,24.78,50.94,9.79,9.36,51.13,1.04,1.13,48.00,10.36,89.83,1.002,10.4,12.73,16.11,53.71,39.22,14.99,17.5,25.21,37.28
708,8482703,Colton Dach,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8482703.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,34,coltondach,56.0,635:12,11:20,48.08,51.48,48.29,34.67,39.01,47.05,20.97,26.64,44.05,1.42,2.83,33.33,2.02,2.66,43.1,20.97,23.43,47.23,7.93,11.52,40.78,0.66,1.32,33.33,6.76,89.36,0.961,7.84,13.79,7.75,52.99,50.30,14.55,18.14,14.64,49.84
709,8476624,Barclay Goodrow,SJS,C,https://assets.nhle.com/mugs/nhl/20252026/SJS/8476624.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,23,barclaygoodrow,74.0,839:04,11:20,38.54,68.57,35.98,27.32,48.55,36.0,18.45,34.18,35.05,1.36,3.93,25.68,2.13,3.79,36.02,19.09,31.32,37.87,9.22,13.37,40.82,1.0,1.36,42.42,7.36,88.49,0.959,6.15,14.87,13.87,49.48,30.71,9.65,19.95,26.53,26.68
710,8484933,Mikulas Hovorka,FLA,D,https://assets.nhle.com/mugs/nhl/20252026/FLA/8484933.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,96,mikulashovorka,2.0,22:34,11:17,31.88,82.36,27.91,13.28,61.11,17.86,7.97,45.17,15.0,0.0,7.97,0.00,0.68,4.69,12.67,10.63,37.2,22.22,2.66,21.25,11.11,0.0,5.31,0.00,0.00,82.35,0.824,7.97,13.28,5.31,58.45,60.00,13.28,23.91,13.28,50.0
711,8483733,Nikita Grebenkin,PHI,R,https://assets.nhle.com/mugs/nhl/20252026/PHI/8483733.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,29,nikitagrebenkin,55.0,620:46,11:17,50.16,53.06,48.6,34.31,37.41,47.84,22.81,23.1,49.68,1.93,2.61,42.55,2.25,2.56,46.76,24.16,25.71,48.45,9.57,11.31,45.83,0.58,1.55,27.27,8.47,88.7,0.972,7.44,16.04,6.57,50.36,53.10,13.43,20.01,16.33,45.13
712,8482896,Tyson Kozak,BUF,C,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482896.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,48,tysonkozak,41.0,461:36,11:15,41.85,72.27,36.67,29.51,50.17,37.03,20.28,31.33,39.29,1.43,2.21,39.29,1.9,3.28,36.64,18.33,32.76,35.88,8.06,13.13,38.04,0.65,1.3,33.33,7.05,92.95,1.0,5.85,19.63,17.94,47.31,24.59,9.1,24.7,28.47,24.22
713,8476393,Nick Cousins,OTT,C,https://assets.nhle.com/mugs/nhl/20252026/OTT/8476393.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,21,nickcousins,74.0,832:36,11:15,55.56,50.66,52.31,39.92,35.31,53.07,25.58,20.32,55.73,2.38,1.8,56.90,2.64,2.23,54.19,26.3,21.4,55.14,11.31,8.94,55.87,1.08,1.01,51.72,9.30,91.13,1.004,7.93,15.85,5.48,63.42,59.14,11.53,20.03,11.67,49.69
714,8478046,Danton Heinen,CBJ,L,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478046.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,43,dantonheinen,40.0,449:55,11:14,55.61,52.14,51.61,40.27,35.61,53.08,24.67,22.0,52.86,2.27,2.13,51.52,2.67,1.9,58.43,25.74,21.07,54.99,9.73,8.8,52.52,0.8,1.2,40.00,9.19,90.3,0.995,7.47,12.67,12.27,50.01,37.84,12.54,16.8,20.67,37.75
715,8480762,Eric Robinson,CAR,L,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480762.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,50,ericrobinson,61.0,684:13,11:13,62.79,51.82,54.78,45.77,37.27,55.12,29.29,23.06,55.95,2.63,2.46,51.72,3.2,2.77,53.64,30.17,25.34,54.34,15.08,11.57,56.58,1.32,1.32,50.00,8.98,89.35,0.983,12.71,16.75,9.12,42.88,58.23,22.71,22.27,18.24,55.46
716,8482964,Arber Xhekaj,MTL,D,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482964.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,72,arberxhekaj,58.0,647:58,11:10,47.97,55.1,46.54,33.71,38.06,46.97,20.46,24.72,45.29,1.85,2.59,41.67,2.05,2.88,41.55,20.65,26.85,43.47,8.15,11.67,41.12,0.65,1.39,31.82,9.05,89.51,0.986,5.19,10.93,3.33,55.84,60.87,13.8,16.76,10.46,56.87
717,8481535,Nils Hoglander,VAN,L,https://assets.nhle.com/mugs/nhl/20252026/VAN/8481535.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,21,nilshoglander,32.0,357:22,11:10,55.74,52.38,51.55,37.94,39.46,49.02,23.0,25.02,47.9,1.51,2.01,42.86,2.43,2.91,45.53,26.86,27.03,49.84,11.08,11.58,48.89,1.34,1.18,53.33,6.57,91.95,0.985,11.58,9.57,5.37,55.24,68.32,19.14,12.59,12.42,60.64
718,8479359,Beck Malenstyn,BUF,L,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479359.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,29,beckmalenstyn,75.0,836:40,11:09,42.96,66.76,39.15,31.84,46.61,40.59,22.16,28.04,44.14,1.86,2.51,42.62,2.06,3.36,38.0,18.5,29.98,38.17,8.61,12.69,40.4,1.15,1.58,42.11,8.41,91.05,0.995,4.23,18.22,15.2,50.63,21.77,6.6,22.02,22.8,22.44
719,8483756,Jared Wright,LAK,R,https://assets.nhle.com/mugs/nhl/20252026/LAK/8483756.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,53,jaredwright,16.0,178:15,11:08,60.59,57.22,51.43,44.1,37.7,53.91,28.61,22.89,55.56,1.35,1.68,44.44,3.2,1.99,61.6,29.28,22.55,56.49,18.18,7.41,71.05,1.01,1.01,50.00,4.71,92.65,0.974,2.69,12.12,14.81,57.9,15.38,8.75,17.84,24.24,26.53
720,8477380,Jonny Brodzinski,NYR,C,https://assets.nhle.com/mugs/nhl/20252026/NYR/8477380.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,22,jonnybrodzinski,50.0,554:01,11:04,54.26,58.81,47.99,38.88,42.24,47.93,25.02,27.18,47.93,1.84,1.84,50.00,2.84,2.62,52.02,25.78,26.1,49.69,11.37,12.24,48.17,1.08,0.97,52.63,7.36,93.23,1.006,7.15,11.7,6.71,57.18,51.56,13.54,17.54,16.46,45.13
721,8474090,Brendan Smith,CBJ,D,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8474090.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,7,brendansmith,15.0,166:10,11:04,45.5,57.41,44.21,30.33,41.16,42.42,21.3,28.16,43.07,1.81,2.53,41.67,2.03,2.48,44.98,18.42,28.53,39.23,7.58,10.11,42.86,0.72,0.36,66.67,8.47,91.03,0.995,8.67,10.83,7.58,55.97,53.33,15.53,16.61,14.8,51.19
722,8484160,Nate Danielson,DET,C,https://assets.nhle.com/mugs/nhl/20252026/DET/8484160.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,29,nathandannyson,28.0,309:28,11:03,61.26,53.9,53.2,46.34,38.58,54.57,28.31,25.98,52.14,2.71,2.52,51.85,3.92,2.76,58.71,31.41,26.56,54.18,16.09,11.44,58.45,1.74,0.97,64.29,9.59,90.3,0.999,10.86,14.15,8.72,50.79,55.45,15.7,19.58,14.73,51.59
723,8479520,Brandon Duhaime,WSH,L,https://assets.nhle.com/mugs/nhl/20252026/WSH/8479520.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,22,brandonduhaime,76.0,837:40,11:01,46.34,66.18,41.18,32.59,45.84,41.55,20.99,28.15,42.71,1.43,2.58,35.71,2.45,3.31,42.55,21.56,30.66,41.29,10.31,12.11,46.01,0.72,1.22,37.04,6.83,90.84,0.977,3.94,15.04,19.48,53.43,16.82,6.95,19.91,28.58,19.56
724,8476873,Mark Jankowski,CAR,L,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476873.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,77,markjankowski,62.0,680:55,10:58,62.21,48.55,56.17,43.44,32.69,57.06,26.52,19.91,57.12,2.47,2.03,54.90,3.37,2.4,58.4,29.52,23.17,56.02,14.63,11.01,57.04,1.15,1.06,52.00,9.30,89.82,0.991,14.8,16.21,10.4,44.76,58.74,23.97,22.47,18.86,55.97
725,8480829,Jesperi Kotkaniemi,CAR,C,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480829.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,82,jesperikotkaniemi,37.0,406:01,10:58,61.77,48.77,55.88,41.97,34.14,55.15,26.3,23.2,53.13,2.81,2.36,54.29,2.35,2.32,50.31,26.75,21.43,55.52,10.49,9.9,51.45,1.48,1.18,55.56,10.67,89.81,1.005,15.07,15.37,7.98,41.97,65.38,26.9,21.13,15.52,63.41
726,8481725,Elmer Soderblom,PIT,L,https://assets.nhle.com/mugs/nhl/20252026/PIT/8481725.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,25,elmersoderblom,53.0,577:51,10:54,52.54,58.35,47.38,37.59,40.08,48.4,23.36,25.85,47.47,1.35,1.66,44.83,2.75,2.75,50.0,26.89,27.41,49.52,13.5,11.42,54.17,0.93,0.83,52.94,5.78,93.57,0.994,7.68,12.98,10.18,49.63,43.02,12.77,17.24,19.21,39.94
727,8475760,Nick Bjugstad,NJD,C,https://assets.nhle.com/mugs/nhl/20252026/NJD/8475760.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,72,nickbjugstad,54.0,587:52,10:53,46.44,60.63,43.37,35.31,42.56,45.35,22.56,25.41,47.02,1.33,3.06,30.23,2.25,2.77,44.79,21.33,28.78,42.57,9.59,11.64,45.19,0.51,1.53,25.00,5.88,87.95,0.938,7.55,15.31,12.15,50.42,38.34,13.37,19.7,20.11,39.94
728,8481477,Nico Sturm,MIN,C,https://assets.nhle.com/mugs/nhl/20252026/MIN/8481477.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,78,nicosturm,46.0,500:40,10:53,44.22,75.62,36.9,33.67,53.57,38.6,22.05,34.39,39.07,1.92,3.12,38.10,2.62,4.18,38.54,21.33,39.43,35.11,9.71,17.14,36.16,0.72,1.8,28.57,8.70,90.94,0.996,3.0,8.27,17.74,52.13,14.45,9.59,14.02,29.36,24.62
729,8481070,Hugh McGing,STL,L,https://assets.nhle.com/mugs/nhl/20252026/STL/8481070.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,56,hughmcging,3.0,32:37,10:52,42.31,60.71,41.07,33.11,45.99,41.86,20.24,36.79,35.48,3.68,3.68,50.00,1.63,3.33,32.83,16.56,23.91,40.91,3.68,14.72,20.0,0.0,3.68,0.00,18.18,90.0,1.082,9.2,18.4,3.68,60.71,71.43,18.4,25.75,11.04,62.5
730,8481712,Matěj  Blümel,BOS,R,https://assets.nhle.com/mugs/nhl/20252026/BOS/8481712.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,13,matejblumel,4.0,43:28,10:52,56.6,57.98,49.4,45.55,41.41,52.38,35.89,26.23,57.78,4.14,4.14,50.00,3.49,3.51,49.85,34.51,27.61,55.56,13.8,12.42,52.63,2.76,4.14,40.00,11.54,84.21,0.957,12.42,8.28,12.42,35.89,50.00,26.23,12.42,24.85,51.35
731,8479591,Michael Eyssimont,BOS,C,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479591.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,81,michaeleyssimont,52.0,564:00,10:50,67.66,60.0,53.0,48.4,44.04,52.36,31.91,28.72,52.63,2.55,2.55,50.00,3.34,2.95,53.09,29.89,26.28,53.22,13.09,11.06,54.19,1.49,0.85,63.64,8.00,91.11,0.991,8.3,14.47,9.47,49.68,46.71,13.72,20.32,17.66,43.73
732,8481532,Alex Turcotte,LAK,C,https://assets.nhle.com/mugs/nhl/20252026/LAK/8481532.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,15,alexturcotte,62.0,671:10,10:49,66.33,52.3,55.92,46.57,37.1,55.66,30.04,23.87,55.72,1.88,2.59,42.00,3.24,2.38,57.64,32.81,24.76,56.99,15.47,10.37,59.86,1.34,1.25,51.72,6.25,89.14,0.954,8.85,11.53,6.08,55.07,59.28,19.22,18.42,14.93,56.28
733,8479365,Trent Frederic,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8479365.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,10,trentfrederic,68.0,733:31,10:47,48.1,55.05,46.63,35.42,37.87,48.33,23.72,22.9,50.88,1.15,2.45,31.82,2.52,2.47,50.42,22.49,26.99,45.45,11.12,10.14,52.31,0.41,0.82,33.33,4.83,89.29,0.941,9.08,14.56,9.57,47.77,48.68,13.99,19.39,17.34,44.65
734,8477478,William Carrier,CAR,L,https://assets.nhle.com/mugs/nhl/20252026/CAR/8477478.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,28,willcarrier,64.0,690:15,10:47,67.19,45.72,59.51,45.81,32.6,58.43,28.08,21.47,56.67,2.69,2.61,50.82,2.92,2.09,58.3,30.42,21.12,59.02,14.86,9.47,61.07,1.39,1.13,55.17,9.60,87.85,0.975,13.39,20.51,11.3,43.03,54.23,22.69,27.99,19.91,53.27
735,8485385,Braeden Cootes,VAN,C,https://assets.nhle.com/mugs/nhl/20252026/VAN/8485385.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,80,braedencootes,3.0,32:19,10:46,38.97,79.79,32.81,27.84,55.67,33.33,18.56,37.11,33.33,0.0,3.71,0.00,0.81,4.69,14.73,9.28,42.68,17.86,0.0,18.56,0.0,0.0,0.0,-,0.00,90.0,0.9,5.57,9.28,3.71,63.09,60.00,14.85,11.13,9.28,61.54
736,8479550,Tanner Laczynski,VGK,C,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479550.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,28,tannerlaczynski,10.0,107:42,10:46,55.15,55.71,49.75,37.88,39.55,48.92,26.18,27.3,48.96,3.34,3.34,50.00,2.18,2.32,48.41,23.4,25.63,47.73,9.47,9.47,50.0,0.56,1.67,25.00,12.77,87.76,1.005,6.13,13.37,7.24,54.6,45.83,13.37,17.27,16.16,45.28
737,8481032,Paul Cotter,NJD,L,https://assets.nhle.com/mugs/nhl/20252026/NJD/8481032.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,47,paulcotter,72.0,775:19,10:46,49.14,59.2,45.36,35.44,42.95,45.21,22.83,27.16,45.67,1.47,3.1,32.20,2.23,2.79,44.41,20.74,28.32,42.27,8.74,12.46,41.24,0.93,1.86,33.33,6.44,88.6,0.95,10.06,10.99,6.81,52.24,59.63,16.41,16.64,15.01,52.22
738,8485493,David Tomasek,EDM,R,https://assets.nhle.com/mugs/nhl/20252026/EDM/8485493.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,86,davidtomasek,22.0,236:40,10:45,61.6,49.94,55.23,46.14,34.98,56.88,31.69,20.79,60.39,3.55,3.04,53.85,3.8,2.29,62.38,28.14,21.8,56.35,14.7,9.38,61.05,2.28,1.52,60.00,11.20,85.37,0.966,13.69,12.17,5.58,44.11,71.05,23.07,18.25,12.42,65.0
