,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points
414,8477353,Tyler Motte,C,DET,29,77.02820226461509,9.837039933521336,12.255816673550427,1031.6953260741188,22.092856607071763
415,8479336,Carl Grundstrom,R,SJS,27,67.19896035022627,12.973873465606024,9.073059899398336,896.049028461473,22.04693336500436
416,8480289,Morgan Barron,C,WPG,26,76.31689139079081,11.048712432480434,10.885839845145235,887.36056601331,21.93455227762567
417,8478840,Will Borgen,D,SEA,28,79.32778161325881,2.809466387776437,19.052908008334878,1422.5636665570903,21.862374396111314
418,8480205,Emil Bemstrom,C,PIT,25,62.72863503513169,10.08240656963884,11.760406282304876,922.4815460415373,21.842812851943716
419,8476329,Travis Boyd,C,MIN,31,64.59375000920484,7.755051500318453,14.04477196509346,1110.8260187582339,21.79982346541191
420,8478970,Jalen Chatfield,D,CAR,28,73.29776391854597,6.552191279416061,15.234117621334992,1233.8665340094808,21.786308900751052
421,8482087,Kaiden Guhle,D,MTL,22,77.28187521326102,3.8366533530062377,17.857679921258125,1709.6185359115489,21.694333274264363
422,8481596,Shane Pinto,C,OTT,24,37.21211609268452,8.84364733302522,12.824436103858897,1441.7073080118594,21.668083436884118
423,8477446,Michael McCarron,R,NSH,29,67.06521442582432,11.056507388655142,10.295253443305208,1023.3506490836746,21.35176083196035
424,8480980,Connor Dewar,C,TOR,25,77.30745334608224,9.524694698004964,11.79171348350854,942.6287233293505,21.316408181513502
425,8477845,Trevor van Riemsdyk,D,WSH,33,80.15875385094628,3.291208313568899,18.018045113319957,1526.95775830045,21.309253426888855
426,8482073,Braden Schneider,D,NYR,23,79.64136448531295,3.589426507543071,17.551197035296088,1302.1616080176714,21.14062354283916
427,8475791,Taylor Hall,L,CHI,33,46.64677528705651,8.121039789375553,13.011006087566146,1330.5182830260396,21.1320458769417
428,8476856,Mathew Dumba,D,DAL,30,80.00334095309947,5.8864240033103306,15.245464815893786,1653.092309317007,21.131888819204118
429,8479520,Brandon Duhaime,R,WSH,27,79.75837594985595,11.347833592729913,9.77020000933661,886.3103858501753,21.118033602066525
430,8479414,Nathan Bastian,R,NJD,27,70.46288206893905,10.684264391780529,10.426988532623675,868.8560623927063,21.111252924404205
431,8479402,Jake Bean,D,CGY,26,68.66279830629249,3.9321510824680495,17.131793372221722,1368.9340410532793,21.06394445468977
432,8481032,Paul Cotter,C,NJD,25,60.03657604548504,11.449942245767101,9.561816908299967,1043.3455716395301,21.011759154067068
433,8475233,David Savard,D,MTL,34,76.38708278743567,3.100651330314628,17.886938827308697,1686.6707441020812,20.987590157623323
434,8476878,Zemgus Girgensons,C,TBL,30,78.00201143909834,10.95079419635601,10.016800679516834,1004.2902608434549,20.967594875872845
435,8480064,Josh Norris,C,OTT,25,35.83821121506765,11.231288561090771,9.713502818817124,1458.4262542086008,20.944791379907898
436,8479324,Ryan Lindgren,D,NYR,26,80.24549621193214,3.7890472663979033,17.14751791759099,1588.5773212566514,20.936565183988893
437,8475324,Nick Jensen,D,OTT,34,80.49409567664513,3.2249327448079694,17.625044971418546,1618.0359937505682,20.849977716226515
438,8475790,Erik Gudbranson,D,CBJ,32,80.49147652849435,3.338305146404562,17.492677044765582,1617.5273400943033,20.830982191170143
439,8479066,Ryan Lomberg,L,CGY,30,79.56918528461965,10.268382546422407,10.548631944040798,812.7372932101898,20.817014490463205
440,8482062,Cole Smith,L,NSH,29,70.73735224352525,10.037021161000483,10.775096123966492,1110.4465686432648,20.812117284966973
441,8479370,Tyson Jost,C,CAR,26,76.09232780481904,8.533066760023894,12.232853844446188,934.5570994885322,20.765920604470082
442,8479998,Mikey Anderson,D,LAK,25,79.59634398151537,3.4543741414942177,17.19463719063382,1701.8248432151638,20.649011332128037
443,8476891,Matthew Grzelcyk,D,PIT,30,79.53811305133155,3.007240098077516,17.544416978389446,1448.0825178696489,20.551657076466963
444,8483499,Liam Ohgren,L,MIN,20,62.4573471937288,8.069012023706973,12.448274190795871,1243.46517396493,20.517286214502846
445,8480049,Dylan Samberg,D,WPG,25,71.32862392580454,2.3497542855968385,18.103465018779346,1275.2743512899924,20.453219304376184
446,8478136,Jake Middleton,D,MIN,28,80.48359223566321,3.5900682555275996,16.78536622022398,1609.282683424813,20.375434475751582
447,8475690,Chris Tanev,D,TOR,35,80.38506446230274,2.806572959853635,17.561057314418083,1623.7916654374649,20.36763027427172
448,8479371,Dante Fabbro,D,NSH,26,78.14592810418264,3.026872217197098,17.335684387403226,1377.6220075526899,20.362556604600325
449,8477989,Christian Dvorak,C,MTL,28,50.71425387173285,8.359724852317417,11.95246138394467,1319.070923515496,20.312186236262086
450,8475462,Radko Gudas,D,ANA,34,79.70882453426051,3.379145075519689,16.70714880319698,1562.8351458317181,20.086293878716667
451,8476278,Colin Blackwell,C,DAL,31,62.361778816216706,9.985268345605835,10.088676855808155,1135.5531616616277,20.07394520141399
452,8480727,Zach Whitecloud,D,VGK,28,75.56059646308587,4.682628559436544,15.351600192180497,1446.31304547592,20.034228751617043
453,8482679,Matt Coronato,R,CGY,22,68.7590434575188,10.34198234772278,9.691094278929018,1040.2574991627366,20.0330766266518
454,8480078,Filip Chytil,C,NYR,25,46.22263033043633,7.857663626865537,12.040475139445586,1214.260042368021,19.898138766311124
455,8470600,Ryan Suter,D,STL,39,80.4623692711722,3.7922588607768817,16.073121471264507,1599.4286101617479,19.86538033204139
456,8478416,Erik Cernak,D,TBL,27,77.96696125860922,3.297927074390108,16.55936420815115,1574.9261995665104,19.857291282541254
457,8475179,Dmitry Kulikov,D,FLA,34,80.44895724873811,3.173453306595044,16.519373673235737,1393.8438473368692,19.69282697983078
